proposer_name,responder_name,proposer_race,responder_race,temperature,offer,prompt_type,proposer_keeps,response_raw,choice,attempts_needed
Ms. Hoover,Ms. Xu,White,Asian,1.0,10,baseline,0,"accept the proposal. 

The reason is that in the scenario, Ms. Hoover is giving",accept,1
Ms. Apachito,Ms. Wauneka,Native,Native,1.0,10,baseline,0,"accept 

Since Ms. Apachito takes $0 for herself, she must have offered",accept,1
Mr. Keller,Mr. Orozco,White,Hispanic,1.0,10,baseline,0,"accept 

This is a variant of the Ultimatum Game, a classic concept in game",accept,1
Ms. Castaneda,Mr. Calabaza,Hispanic,Native,1.0,10,baseline,0,"accept the proposal. 

In this scenario, Mr. Calabaza will receive the full",accept,1
Ms. Mccarthy,Mr. Beyene,White,Black,1.0,10,baseline,0,"accept the proposal. 

In this scenario, Mr. Beyene's decision is based on",accept,1
Mr. Cephas,Ms. Yoo,Black,Asian,1.0,10,baseline,0,accept,accept,1
Mr. Ngo,Ms. Hahn,Asian,White,1.0,10,baseline,0,"accept the proposal. 

In this scenario, Ms. Hahn receives $10, and",accept,1
Ms. Trinh,Mr. Oh,Asian,Asian,1.0,10,baseline,0,"accept the proposal.

This is an example of the Ultimatum Game, a classic experiment",accept,1
Ms. Ortiz,Mr. Klein,Hispanic,White,1.0,10,baseline,0,"accept 

Since Ms. Ortiz is offering Mr. Klein all the money ($10) and",accept,1
Ms. Sun,Ms. Valenzuela,Asian,Hispanic,1.0,10,baseline,0,"accept the proposal.

Since Ms. Sun is giving her $10 with no condition that she",accept,2
Ms. Kline,Mr. Edouard,White,Black,1.0,10,baseline,0,accept,accept,1
Mr. Jain,Mr. Coaxum,Asian,Black,1.0,10,baseline,0,"accept

Explanation: This scenario is based on the Ultimatum Game, a well-known",accept,1
Mr. Mondesir,Ms. Chasinghawk,Black,Native,1.0,10,baseline,0,"accept the proposal. 

This scenario seems like a classic example of the Ultimatum Game",accept,1
Mr. Sharma,Ms. Vazquez,Asian,Hispanic,1.0,10,baseline,0,"Accept Mr. Sharma's proposal. 

This is based on the Ultimatum Game,",accept,1
Ms. Velazquez,Mr. Fischer,Hispanic,White,1.0,10,baseline,0,"Accept the proposal.

In this scenario, Ms. Velazquez offers Mr. Fischer the",accept,2
Mr. Gomez,Ms. Apachito,Hispanic,Native,1.0,10,baseline,0,"accept the proposal. 

Mr. Gomez offers Ms. Apachito $10, which",accept,1
Mr. Twobulls,Ms. Bitsie,Native,Native,1.0,10,baseline,0,"reject the proposal. 

Mr. Twobulls proposes that he takes $0 and gives",reject,1
Mr. Munoz,Ms. Hebert,Hispanic,White,1.0,10,baseline,0,"accept. 

This is a classic example of the Ultimatum Game, a behavioral economics",accept,1
Ms. Tessay,Ms. Mendez,Native,Hispanic,1.0,10,baseline,0,"Accept the proposal. 

Since Ms. Tessay is offering Ms. Mendez the entire",accept,1
Ms. Nguyen,Ms. Abdullahi,Asian,Black,1.0,10,baseline,0,"Accept the proposal.

This is because Ms. Nguyen proposes that they both receive $0,",accept,1
Ms. Shaffer,Ms. Olanna,White,Native,1.0,10,baseline,0,accept.,accept,1
Ms. Louissaint,Ms. Santana,Black,Hispanic,1.0,10,baseline,0,"accept

This scenario is an example of a game-theoretic concept known as the """,accept,1
Ms. Bah,Mr. Ahasteen,Black,Native,1.0,10,baseline,0,"reject the proposal. 

The reason for this is the concept of the ""ultimatum",reject,1
Mr. Littlewhiteman,Ms. Bedonie,Native,Native,1.0,10,baseline,0,"accept the proposal.

In this scenario, since Mr. Littlewhiteman takes $0",accept,1
Mr. Saintlouis,Ms. Kidane,Black,Black,1.0,10,baseline,0,"accept the proposal. 

Since Mr. Saintlouis is taking $0 for himself,",accept,1
Ms. Tapaha,Ms. Guo,Native,Asian,1.0,10,baseline,0,"Accept. 

The reason is that Ms. Tapaha takes nothing and proposes to give Ms",accept,1
Mr. Mehta,Ms. Berg,Asian,White,1.0,10,baseline,0,"reject the proposal.

This is a classic example of the Ultimatum Game, a well",reject,1
Ms. Duffy,Mr. Keita,White,Black,1.0,10,baseline,0,"reject. 

This problem is a classic example of the Ultimatum Game, a game",reject,2
Mr. Lai,Ms. Juarez,Asian,Hispanic,1.0,10,baseline,0,"reject. If she accepts Mr. Lai's proposal, Mr. Lai offers her",invalid,3
Mr. Vu,Mr. Medina,Asian,Hispanic,1.0,10,baseline,0,accept.,accept,1
Mr. Zhang,Mr. Hwang,Asian,Asian,1.0,10,baseline,0,"accept the proposal. 

Since Mr. Zhang has taken $0 for themselves, Mr.",accept,1
Ms. Villarreal,Ms. Manygoats,Hispanic,Native,1.0,10,baseline,0,"reject the proposal. 

Since Ms. Villarreal is offering Ms. Manygoats",reject,1
Ms. Olsen,Mr. Huffman,White,White,1.0,10,baseline,0,"accept the proposal. 

Since Ms. Olsen is taking $0 for herself and giving $",accept,1
Ms. Larson,Ms. Ko,White,Asian,1.0,10,baseline,0,"accept. 

In this scenario, Ms. Larson is offering to give Ms. Ko all",accept,1
Mr. Meza,Ms. Odonnell,Hispanic,White,1.0,10,baseline,0,"accept the proposal. 

In this scenario, Mr. Meza is essentially offering Ms.",accept,1
Mr. Manuelito,Mr. Gutierrez,Native,Hispanic,1.0,10,baseline,0,accept.,accept,1
Mr. Manygoats,Ms. Espinoza,Native,Hispanic,1.0,10,baseline,0,"accept the proposal. 

This is a classic Prisoner's Dilemma scenario. If",accept,2
Mr. Manygoats,Mr. Chery,Native,Black,1.0,10,baseline,0,"accept the proposal. 

The reasoning behind this is that if Mr. Manygoats offers",accept,2
Ms. Bekele,Ms. Oneill,Black,White,1.0,10,baseline,0,"accept the proposal. 

The reason for this is that Ms. Bekele has proposed",accept,3
Ms. Avila,Ms. Hernandez,Hispanic,Hispanic,1.0,10,baseline,0,"accept the proposal.

The reasoning is as follows:

According to the scenario, if Ms.",accept,2
Mr. Lai,Ms. Frimpong,Asian,Black,1.0,10,baseline,0,"accept the proposal. 

Since Mr. Lai offered Ms. Frimpong the majority",accept,1
Ms. Garcia,Ms. Song,Hispanic,Asian,1.0,10,baseline,0,accept,accept,1
Mr. Le,Mr. Bauer,Asian,White,1.0,10,baseline,0,"accept

This is a classic example of the Ultimatum Game, a thought experiment in",accept,2
Ms. Gao,Ms. Petitfrere,Asian,Black,1.0,10,baseline,0,accept the proposal.,accept,1
Mr. Blueeyes,Mr. Hyppolite,Native,Black,1.0,10,baseline,0,accept,accept,2
Ms. Lozano,Mr. Sanchez,Hispanic,Hispanic,1.0,10,baseline,0,"accept the proposal. 

Mr. Sanchez will accept the proposal because he receives the entire $",accept,1
Ms. Jiang,Mr. Yellowman,Asian,Native,1.0,10,baseline,0,"Accept the proposal. 

Mr. Yellowman gets the $10 and Ms. Jiang gets",accept,1
Mr. Johnston,Ms. Nielsen,White,White,1.0,10,baseline,0,accept.,accept,1
Mr. Diallo,Mr. Dong,Black,Asian,1.0,10,baseline,0,accept.,accept,1
Ms. Kline,Mr. Sharma,White,Asian,1.0,10,baseline,0,accept the proposal.,accept,1
Mr. Bullbear,Ms. Keams,Native,Native,1.0,10,baseline,0,"reject the proposal.

In this scenario, Mr. Bullbear is offering Ms. Keams",reject,1
Mr. Nielsen,Ms. Xu,White,Asian,1.0,10,baseline,0,"accept

The reasoning behind this is the Prisoner's Dilemma. If Mr.",accept,1
Mr. Notah,Ms. Vu,Native,Asian,1.0,10,baseline,0,"accept the proposal.

This is a classic example of the Ultimatum Game, a well",accept,1
Mr. Bekele,Mr. Oneill,Black,White,1.0,10,baseline,0,Accept.,accept,1
Ms. Warsame,Mr. Gallagher,Black,White,1.0,10,baseline,0,"accept the proposal. 

This is because Mr. Gallagher receives the entire amount of money ($",accept,1
Ms. Morse,Mr. Ramirez,White,Hispanic,1.0,10,baseline,0,"accept the proposal. 

The reason is that if Ms. Morse proposes to give Mr.",accept,2
Mr. Kidane,Mr. Edouard,Black,Black,1.0,10,baseline,0,"accept the proposal. 

This problem is known as the Ultimatum Game, a thought",accept,1
Ms. Manuelito,Ms. Gutierrez,Native,Hispanic,1.0,10,baseline,0,reject the proposal.,reject,2
Mr. Cosay,Mr. Sexton,Native,White,1.0,10,baseline,0,"accept

Reasoning skill: The reasoning skill being demonstrated here is Game Theory, specifically the",accept,1
Ms. Villarreal,Mr. Chung,Hispanic,Asian,1.0,10,baseline,0,"reject. 

Mr. Chung should reject the proposal because Ms. Villarreal offers him",reject,1
Ms. Lai,Ms. Tan,Asian,Asian,1.0,10,baseline,0,"accept the proposal.

Since Ms. Lai is offering Ms. Tan the entire $10",accept,2
Ms. Su,Mr. Carlson,Asian,White,1.0,10,baseline,0,accept.,accept,1
Mr. Ng,Ms. Sesay,Asian,Black,1.0,10,baseline,0,"accept the proposal. 

This decision is based on the assumption that she will choose the highest",accept,1
Ms. Diallo,Mr. Moyer,Black,White,1.0,10,baseline,0,accept.,accept,2
Mr. Bullbear,Mr. Hailu,Native,Black,1.0,10,baseline,0,"Accept the proposal.

Since Mr. Bullbear is offering Mr. Hailu the entire",accept,1
Mr. Bitsilly,Mr. Cowboy,Native,Native,1.0,10,baseline,0,accept the proposal.,accept,1
Mr. Truong,Ms. Tabaha,Asian,Native,1.0,10,baseline,0,"Accept. 

Since Mr. Truong is offering the entire $10 to Ms. Tab",accept,1
Mr. Whiteface,Mr. Mehta,Native,Asian,1.0,10,baseline,0,"accept. 

This is a classic game theory problem known as the Ultimatum Game.",accept,1
Mr. Jalloh,Ms. Tessay,Black,Native,1.0,10,baseline,0,accept,accept,1
Ms. Calabaza,Mr. Velez,Native,Hispanic,1.0,10,baseline,0,accept,accept,1
