proposer_name,responder_name,proposer_race,responder_race,offer,prompt_type,proposer_keeps,logit_accept,logit_reject,p(accept),p(reject),z_coverage,choice
Ms. Ayze,Ms. Han,Native,Asian,0,change_order_swap,10,23.25,24.375,0.2845849802371542,0.7154150197628458,0.98828125,reject
Ms. Jensen,Mr. Oconnor,White,White,0,change_order_swap,10,23.5,23.75,0.4939516129032258,0.5060483870967742,0.96875,reject
Ms. Jain,Mr. Mccarthy,Asian,White,0,change_order_swap,10,23.5,23.5,0.5548654244306418,0.4451345755693582,0.9453125,accept
Ms. Molina,Ms. Manigault,Hispanic,Black,0,change_order_swap,10,24.125,24.125,0.5248508946322068,0.47514910536779326,0.984375,accept
Mr. Appiah,Mr. Keyonnie,Black,Native,0,change_order_swap,10,23.75,23.125,0.6653306613226453,0.3346693386773547,0.9765625,accept
Ms. Figueroa,Ms. Stfleur,Hispanic,Black,0,change_order_swap,10,22.875,23.875,0.3022312373225152,0.6977687626774848,0.9609375,reject
Mr. Moyer,Mr. Rasmussen,White,White,0,change_order_swap,10,24.125,23.375,0.6946107784431138,0.30538922155688625,0.9765625,accept
Ms. Huber,Ms. Brandt,White,White,0,change_order_swap,10,23.875,24.125,0.4722222222222222,0.5277777777777778,0.984375,reject
Ms. Gao,Mr. Yoo,Asian,Asian,0,change_order_swap,10,23.625,23.625,0.5491803278688525,0.45081967213114754,0.953125,accept
Mr. Shah,Ms. Dominguez,Asian,Hispanic,0,change_order_swap,10,23.25,23.875,0.38,0.62,0.9765625,reject
Ms. Mekonnen,Mr. Appiah,Black,Black,0,change_order_swap,10,23.625,23.25,0.6530612244897959,0.3469387755102041,0.95703125,accept
Ms. Cho,Ms. Lesane,Asian,Black,0,change_order_swap,10,23.25,23.75,0.42168674698795183,0.5783132530120482,0.97265625,reject
Ms. Dayzie,Mr. Traore,Native,Black,0,change_order_swap,10,23.5,23.375,0.5731958762886598,0.4268041237113402,0.9453125,accept
Ms. Castillo,Mr. Diop,Hispanic,Black,0,change_order_swap,10,23.875,23.75,0.5645161290322581,0.43548387096774194,0.96875,accept
Mr. Santana,Ms. Guerrero,Hispanic,Hispanic,0,change_order_swap,10,23.25,25.0,0.16435643564356436,0.8356435643564356,0.984375,reject
Ms. Sesay,Ms. Duffy,Black,White,0,change_order_swap,10,23.375,24.125,0.350597609561753,0.649402390438247,0.98046875,reject
Ms. Phan,Mr. Blackgoat,Asian,Native,0,change_order_swap,10,24.125,23.5,0.6693548387096774,0.33064516129032256,0.96875,accept
Ms. Wolf,Ms. Le,White,Asian,0,change_order_swap,10,23.625,23.625,0.5188118811881188,0.48118811881188117,0.984375,accept
Ms. Desta,Ms. Petersen,Black,White,0,change_order_swap,10,23.625,23.625,0.5301204819277109,0.46987951807228917,0.97265625,accept
Mr. Okafor,Mr. Petersen,Black,White,0,change_order_swap,10,23.625,23.125,0.6517311608961304,0.34826883910386963,0.9609375,accept
Mr. Vargas,Ms. Saintil,Hispanic,Black,0,change_order_swap,10,23.375,24.125,0.356,0.644,0.9765625,reject
Mr. Bekele,Mr. Littlelight,Black,Native,0,change_order_swap,10,23.625,23.75,0.5,0.5,0.98046875,accept
Mr. Li,Mr. Altaha,Asian,Native,0,change_order_swap,10,24.25,22.875,0.8079601990049752,0.19203980099502488,0.98046875,accept
Mr. Bui,Mr. Molina,Asian,Hispanic,0,change_order_swap,10,24.0,23.625,0.6156941649899397,0.3843058350100604,0.96875,accept
Mr. Shije,Mr. Salazar,Native,Hispanic,0,change_order_swap,10,23.875,23.25,0.6814516129032258,0.3185483870967742,0.96875,accept
Ms. Goldtooth,Mr. Donovan,Native,White,0,change_order_swap,10,23.25,24.0,0.36947791164658633,0.6305220883534136,0.97265625,reject
Ms. Moua,Ms. Chowdhury,Asian,Asian,0,change_order_swap,10,23.625,24.5,0.31746031746031744,0.6825396825396826,0.984375,reject
Ms. Dorvil,Mr. Keller,Black,White,0,change_order_swap,10,23.375,23.625,0.49193548387096775,0.5080645161290323,0.96875,reject
Ms. Fischer,Mr. Vu,White,Asian,0,change_order_swap,10,23.5,23.125,0.6206896551724138,0.3793103448275862,0.9609375,accept
Ms. Peck,Mr. Chery,White,Black,0,change_order_swap,10,23.375,23.25,0.587991718426501,0.41200828157349895,0.9453125,accept
Ms. Kline,Ms. Edouard,White,Black,0,change_order_swap,10,23.875,24.25,0.4268774703557312,0.5731225296442688,0.98828125,reject
Ms. Weber,Mr. Roanhorse,White,Native,0,change_order_swap,10,23.875,23.375,0.6544715447154471,0.34552845528455284,0.9609375,accept
Mr. Yohannes,Ms. Delgarito,Black,Native,0,change_order_swap,10,22.875,25.0,0.12079207920792079,0.8792079207920792,0.984375,reject
Ms. Padilla,Mr. Stfleur,Hispanic,Black,0,change_order_swap,10,23.625,24.25,0.3815261044176707,0.6184738955823293,0.97265625,reject
Mr. Wassillie,Ms. Manigault,Native,Black,0,change_order_swap,10,23.75,24.625,0.30952380952380953,0.6904761904761905,0.984375,reject
Mr. Ayala,Mr. Stark,Hispanic,White,0,change_order_swap,10,23.5,23.75,0.496,0.504,0.9765625,reject
Ms. Maldonado,Mr. Warsame,Hispanic,Black,0,change_order_swap,10,23.375,24.0,0.384928716904277,0.615071283095723,0.9609375,reject
Mr. Martinez,Mr. Spottedhorse,Hispanic,Native,0,change_order_swap,10,23.875,23.625,0.5964214711729622,0.40357852882703776,0.984375,accept
Ms. Dorvil,Mr. Torres,Black,Hispanic,0,change_order_swap,10,23.625,24.125,0.42570281124497994,0.5742971887550201,0.97265625,reject
Mr. Birdinground,Mr. Fluellen,Native,Black,0,change_order_swap,10,24.125,23.375,0.6878727634194831,0.3121272365805169,0.984375,accept
Ms. Yeboah,Mr. Goldtooth,Black,Native,0,change_order_swap,10,23.75,23.25,0.657258064516129,0.34274193548387094,0.96875,accept
Ms. Munoz,Ms. Chasinghawk,Hispanic,Native,0,change_order_swap,10,23.5,24.125,0.4063745019920319,0.5936254980079682,0.98046875,reject
Mr. Sandoval,Mr. Bitsuie,Hispanic,Native,0,change_order_swap,10,23.75,23.375,0.6172344689378757,0.38276553106212424,0.9765625,accept
Mr. Nunez,Ms. Fry,Hispanic,White,0,change_order_swap,10,23.375,24.375,0.2976190476190476,0.7023809523809523,0.984375,reject
Mr. Yoder,Ms. Johnston,White,White,0,change_order_swap,10,23.125,25.0,0.14876847290640394,0.8512315270935961,0.9921875,reject
Mr. Trinh,Ms. Ortega,Asian,Hispanic,0,change_order_swap,10,23.625,24.5,0.3147410358565737,0.6852589641434262,0.98046875,reject
Ms. Vu,Mr. Abebe,Asian,Black,0,change_order_swap,10,23.625,23.125,0.6585365853658537,0.34146341463414637,0.9609375,accept
Mr. Hess,Ms. Salinas,White,Hispanic,0,change_order_swap,10,23.5,24.375,0.312,0.688,0.9765625,reject
Ms. Chu,Ms. Lo,Asian,Asian,0,change_order_swap,10,23.625,23.625,0.5267326732673268,0.47326732673267324,0.984375,accept
Ms. Mccarthy,Ms. Ng,White,Asian,0,change_order_swap,10,23.0,23.5,0.43434343434343436,0.5656565656565656,0.96875,reject
Mr. Meza,Mr. Saintlouis,Hispanic,Black,0,change_order_swap,10,23.875,23.375,0.6626746506986028,0.3373253493013972,0.9765625,accept
Mr. Campos,Ms. Sharma,Hispanic,Asian,0,change_order_swap,10,23.0,23.625,0.38336713995943206,0.6166328600405679,0.9609375,reject
Mr. Runningcrane,Ms. Friedman,Native,White,0,change_order_swap,10,23.25,24.25,0.3013972055888224,0.6986027944111777,0.9765625,reject
Mr. Escobar,Ms. Petersen,Hispanic,White,0,change_order_swap,10,23.125,23.75,0.37777777777777777,0.6222222222222222,0.96875,reject
Ms. Yoder,Mr. Maldonado,White,Hispanic,0,change_order_swap,10,24.0,24.25,0.46586345381526106,0.5341365461847389,0.97265625,reject
Mr. Smallcanyon,Mr. Clitso,Native,Native,0,change_order_swap,10,23.75,23.5,0.5898989898989899,0.4101010101010101,0.96875,accept
Ms. Marquez,Mr. Ganadonegro,Hispanic,Native,0,change_order_swap,10,24.5,23.625,0.7137096774193549,0.2862903225806452,0.96875,accept
Ms. Desir,Mr. Lin,Black,Asian,0,change_order_swap,10,23.5,23.25,0.6024590163934426,0.3975409836065574,0.953125,accept
Ms. Gomez,Mr. Apachito,Hispanic,Native,0,change_order_swap,10,23.75,22.875,0.7357723577235772,0.26422764227642276,0.9609375,accept
Mr. Wauneka,Ms. Lawal,Native,Black,0,change_order_swap,10,23.125,24.5,0.21912350597609562,0.7808764940239044,0.98046875,reject
Mr. Ramirez,Ms. Dorvil,Hispanic,Black,0,change_order_swap,10,23.625,24.75,0.26232741617357,0.73767258382643,0.9921875,reject
Mr. Cao,Ms. Trevino,Asian,Hispanic,0,change_order_swap,10,23.375,23.75,0.436,0.564,0.9765625,reject
Ms. Bitsilly,Mr. Soto,Native,Hispanic,0,change_order_swap,10,23.125,23.5,0.4616977225672878,0.5383022774327122,0.9453125,reject
Mr. Hoffman,Ms. Dong,White,Asian,0,change_order_swap,10,23.25,24.25,0.2948207171314741,0.7051792828685259,0.98046875,reject
Mr. Ayze,Ms. Torres,Native,Hispanic,0,change_order_swap,10,23.375,24.875,0.2,0.8,0.984375,reject
Mr. Apachito,Ms. Calixte,Native,Black,0,change_order_swap,10,23.0,24.5,0.1984047856430708,0.8015952143569293,0.98046875,reject
Mr. Blackgoat,Ms. Talayumptewa,Native,Native,0,change_order_swap,10,23.625,24.75,0.2594059405940594,0.7405940594059406,0.984375,reject
Ms. Birdinground,Ms. Donovan,Native,White,0,change_order_swap,10,23.375,24.0,0.3784860557768924,0.6215139442231076,0.98046875,reject
Ms. Oconnor,Mr. Benallie,White,Native,0,change_order_swap,10,23.375,24.0,0.38832997987927564,0.6116700201207244,0.96875,reject
Mr. Stark,Mr. Molina,White,Hispanic,0,change_order_swap,10,23.875,24.375,0.39165009940357853,0.6083499005964215,0.984375,reject
Ms. Sesay,Mr. Beyale,Black,Native,0,change_order_swap,10,23.5,23.125,0.65,0.35,0.9375,accept
Ms. Keita,Mr. Ho,Black,Asian,0,change_order_swap,10,23.375,23.25,0.569672131147541,0.430327868852459,0.953125,accept
Ms. Keams,Ms. Stein,Native,White,0,change_order_swap,10,23.125,23.5,0.4457831325301205,0.5542168674698795,0.97265625,reject
Mr. Apachito,Mr. Dinh,Native,Asian,0,change_order_swap,10,23.875,23.5,0.6104417670682731,0.3895582329317269,0.97265625,accept
Ms. Dinh,Mr. Prioleau,Asian,Black,0,change_order_swap,10,23.875,23.875,0.5271629778672032,0.47283702213279677,0.96875,accept
Ms. Laughing,Ms. Lara,Native,Hispanic,0,change_order_swap,10,23.125,24.0,0.348,0.652,0.9765625,reject
Ms. Dominguez,Mr. Yoon,Hispanic,Asian,0,change_order_swap,10,23.375,23.25,0.6016949152542372,0.3983050847457627,0.921875,accept
Mr. Tsinnijinnie,Mr. Louissaint,Native,Black,0,change_order_swap,10,23.25,23.875,0.4,0.6,0.95703125,reject
Ms. Weiss,Mr. Littlelight,White,Native,0,change_order_swap,10,23.75,23.875,0.5139442231075697,0.4860557768924303,0.98046875,accept
Mr. Yoder,Ms. Maldonado,White,Hispanic,0,change_order_swap,10,23.875,24.625,0.3359840954274354,0.6640159045725647,0.984375,reject
Mr. Tadesse,Mr. Fry,Black,White,0,change_order_swap,10,23.75,23.75,0.530938123752495,0.469061876247505,0.9765625,accept
Ms. Bah,Ms. Ahasteen,Black,Native,0,change_order_swap,10,23.625,23.75,0.5089820359281437,0.49101796407185627,0.9765625,accept
Ms. Appiah,Mr. Desir,Black,Black,0,change_order_swap,10,23.125,23.125,0.5708333333333333,0.42916666666666664,0.9375,accept
Ms. Rasmussen,Mr. Whitehat,White,Native,0,change_order_swap,10,23.75,23.75,0.5370741482965932,0.46292585170340683,0.9765625,accept
Mr. Straughter,Ms. Lawal,Black,Black,0,change_order_swap,10,23.25,24.625,0.22077922077922077,0.7792207792207793,0.9765625,reject
Mr. Todacheene,Mr. Bui,Native,Asian,0,change_order_swap,10,24.0,23.25,0.7016129032258065,0.29838709677419356,0.96875,accept
Mr. Mensah,Ms. Lawal,Black,Black,0,change_order_swap,10,22.875,24.625,0.16549648946840523,0.8345035105315948,0.97265625,reject
Mr. Gao,Ms. Vega,Asian,Hispanic,0,change_order_swap,10,23.375,24.375,0.29740518962075846,0.7025948103792415,0.9765625,reject
Mr. Lesane,Ms. Bullbear,Black,Native,0,change_order_swap,10,23.0,23.625,0.40529531568228105,0.594704684317719,0.9609375,reject
Ms. Cho,Mr. Whiteplume,Asian,Native,0,change_order_swap,10,24.125,23.125,0.7562189054726368,0.24378109452736318,0.98046875,accept
Ms. Cho,Mr. Lesane,Asian,Black,0,change_order_swap,10,23.5,23.25,0.6213991769547325,0.3786008230452675,0.94921875,accept
Ms. Barrera,Ms. Blackgoat,Hispanic,Native,0,change_order_swap,10,24.125,24.0,0.5436507936507936,0.45634920634920634,0.984375,accept
Mr. Dorvil,Mr. Torres,Black,Hispanic,0,change_order_swap,10,23.875,24.375,0.4007936507936508,0.5992063492063492,0.984375,reject
Ms. Stfleur,Ms. Arcoren,Black,Native,0,change_order_swap,10,23.5,24.25,0.3611111111111111,0.6388888888888888,0.984375,reject
Mr. Lasiloo,Mr. Weber,Native,White,0,change_order_swap,10,23.625,23.125,0.6531440162271805,0.34685598377281945,0.9609375,accept
Ms. Torres,Mr. Kwon,Hispanic,Asian,0,change_order_swap,10,23.625,23.75,0.50920245398773,0.49079754601226994,0.953125,accept
Ms. Ochoa,Mr. Thai,Hispanic,Asian,0,change_order_swap,10,23.125,23.25,0.5132382892057027,0.48676171079429736,0.9609375,accept
Mr. Estrada,Ms. Nielsen,Hispanic,White,0,change_order_swap,10,23.5,24.5,0.2882703777335984,0.7117296222664016,0.984375,reject
Ms. Brandt,Ms. Abebe,White,Black,0,change_order_swap,10,23.5,23.75,0.4810379241516966,0.5189620758483033,0.9765625,reject
Mr. Walsh,Mr. Valenzuela,White,Hispanic,0,change_order_swap,10,24.25,23.5,0.6892430278884463,0.3107569721115538,0.98046875,accept
Ms. Krueger,Mr. Walsh,White,White,0,change_order_swap,10,23.25,23.625,0.45528455284552843,0.5447154471544715,0.9609375,reject
Mr. Gonzalez,Mr. Nez,Hispanic,Native,0,change_order_swap,10,24.0,23.625,0.6111111111111112,0.3888888888888889,0.984375,accept
Mr. Wang,Mr. Nunez,Asian,Hispanic,0,change_order_swap,10,24.625,23.125,0.8253968253968254,0.1746031746031746,0.984375,accept
Mr. Meyer,Ms. Nielsen,White,White,0,change_order_swap,10,23.5,24.375,0.3121272365805169,0.6878727634194831,0.984375,reject
Ms. Schmidt,Ms. Osei,White,Black,0,change_order_swap,10,23.75,23.625,0.5537848605577689,0.44621513944223107,0.98046875,accept
Mr. Atcitty,Mr. Vargas,Native,Hispanic,0,change_order_swap,10,23.875,23.5,0.6187624750499002,0.3812375249500998,0.9765625,accept
Mr. Le,Mr. Estrada,Asian,Hispanic,0,change_order_swap,10,23.75,23.25,0.6412825651302605,0.3587174348697395,0.9765625,accept
Ms. Cao,Mr. Gallagher,Asian,White,0,change_order_swap,10,23.25,22.75,0.6559356136820925,0.3440643863179074,0.96875,accept
Ms. Prioleau,Mr. Ayala,Black,Hispanic,0,change_order_swap,10,23.5,23.625,0.5101626016260162,0.4898373983739837,0.9609375,accept
Mr. Stout,Ms. Bullbear,White,Native,0,change_order_swap,10,23.375,23.875,0.40562248995983935,0.5943775100401606,0.97265625,reject
Mr. Pineda,Ms. Velazquez,Hispanic,Hispanic,0,change_order_swap,10,23.25,25.0,0.15810276679841898,0.841897233201581,0.98828125,reject
Mr. Olson,Mr. Dominguez,White,Hispanic,0,change_order_swap,10,23.625,23.125,0.6467065868263473,0.3532934131736527,0.9765625,accept
Mr. Kebede,Ms. Peshlakai,Black,Native,0,change_order_swap,10,23.5,24.0,0.3972055888223553,0.6027944111776448,0.9765625,reject
Mr. Spottedeagle,Mr. Cho,Native,Asian,0,change_order_swap,10,23.25,23.5,0.4634146341463415,0.5365853658536586,0.9609375,reject
Ms. Becker,Ms. Dorvil,White,Black,0,change_order_swap,10,23.375,24.375,0.2845849802371542,0.7154150197628458,0.98828125,reject
Mr. Vazquez,Mr. Littlelight,Hispanic,Native,0,change_order_swap,10,24.0,23.875,0.5634920634920635,0.4365079365079365,0.984375,accept
Ms. Wolf,Ms. Appiah,White,Black,0,change_order_swap,10,23.875,23.75,0.5606361829025845,0.4393638170974155,0.984375,accept
Mr. He,Ms. Boateng,Asian,Black,0,change_order_swap,10,23.875,23.875,0.5179282868525896,0.4820717131474104,0.98046875,accept
Ms. Hoover,Ms. Xu,White,Asian,0,change_order_swap,10,23.375,23.5,0.4899598393574297,0.5100401606425703,0.97265625,reject
Ms. Apachito,Ms. Wauneka,Native,Native,0,change_order_swap,10,22.875,24.625,0.16831683168316833,0.8316831683168316,0.984375,reject
Mr. Keller,Mr. Orozco,White,Hispanic,0,change_order_swap,10,23.875,24.0,0.499001996007984,0.500998003992016,0.9765625,reject
Ms. Castaneda,Mr. Calabaza,Hispanic,Native,0,change_order_swap,10,23.5,24.5,0.296,0.704,0.9765625,reject
Ms. Mccarthy,Mr. Beyene,White,Black,0,change_order_swap,10,23.375,23.625,0.505091649694501,0.49490835030549896,0.9609375,accept
Mr. Cephas,Ms. Yoo,Black,Asian,0,change_order_swap,10,23.375,24.375,0.2908366533864542,0.7091633466135459,0.98046875,reject
Mr. Ngo,Ms. Hahn,Asian,White,0,change_order_swap,10,23.625,24.375,0.34930139720558884,0.6506986027944112,0.9765625,reject
Ms. Trinh,Mr. Oh,Asian,Asian,0,change_order_swap,10,23.375,23.5,0.5212121212121212,0.47878787878787876,0.96875,accept
Ms. Ortiz,Mr. Klein,Hispanic,White,0,change_order_swap,10,23.25,23.125,0.5789473684210527,0.42105263157894735,0.96484375,accept
Ms. Sun,Ms. Valenzuela,Asian,Hispanic,0,change_order_swap,10,24.0,24.0,0.5198412698412699,0.4801587301587302,0.984375,accept
Ms. Kline,Mr. Edouard,White,Black,0,change_order_swap,10,24.25,24.125,0.549800796812749,0.450199203187251,0.98046875,accept
Mr. Jain,Mr. Coaxum,Asian,Black,0,change_order_swap,10,23.875,22.875,0.7547931382441978,0.24520686175580222,0.96875,accept
Mr. Mondesir,Ms. Chasinghawk,Black,Native,0,change_order_swap,10,23.25,24.625,0.23015873015873015,0.7698412698412699,0.984375,reject
Mr. Sharma,Ms. Vazquez,Asian,Hispanic,0,change_order_swap,10,23.5,24.125,0.3654618473895582,0.6345381526104418,0.97265625,reject
Ms. Velazquez,Mr. Fischer,Hispanic,White,0,change_order_swap,10,23.25,23.75,0.4204081632653061,0.5795918367346938,0.95703125,reject
Mr. Gomez,Ms. Apachito,Hispanic,Native,0,change_order_swap,10,23.25,24.625,0.22388059701492538,0.7761194029850746,0.98046875,reject
Mr. Twobulls,Ms. Bitsie,Native,Native,0,change_order_swap,10,23.375,24.5,0.26,0.74,0.9765625,reject
Mr. Munoz,Ms. Hebert,Hispanic,White,0,change_order_swap,10,23.375,24.25,0.31451612903225806,0.6854838709677419,0.96875,reject
Ms. Tessay,Ms. Mendez,Native,Hispanic,0,change_order_swap,10,23.375,24.125,0.3665338645418327,0.6334661354581673,0.98046875,reject
Ms. Nguyen,Ms. Abdullahi,Asian,Black,0,change_order_swap,10,23.75,23.625,0.5566600397614314,0.4433399602385686,0.984375,accept
Ms. Shaffer,Ms. Olanna,White,Native,0,change_order_swap,10,23.625,24.125,0.42011834319526625,0.5798816568047337,0.9921875,reject
Ms. Louissaint,Ms. Santana,Black,Hispanic,0,change_order_swap,10,22.625,23.5,0.34156378600823045,0.6584362139917695,0.94921875,reject
Ms. Bah,Mr. Ahasteen,Black,Native,0,change_order_swap,10,23.75,23.125,0.6858316221765913,0.3141683778234086,0.953125,accept
Mr. Littlewhiteman,Ms. Bedonie,Native,Native,0,change_order_swap,10,23.625,24.75,0.2619047619047619,0.7380952380952381,0.984375,reject
Mr. Saintlouis,Ms. Kidane,Black,Black,0,change_order_swap,10,22.375,24.125,0.1846619576185671,0.8153380423814329,0.96875,reject
Ms. Tapaha,Ms. Guo,Native,Asian,0,change_order_swap,10,23.375,23.625,0.4596774193548387,0.5403225806451613,0.96875,reject
Mr. Mehta,Ms. Berg,Asian,White,0,change_order_swap,10,23.625,24.25,0.3772455089820359,0.6227544910179641,0.9765625,reject
Ms. Duffy,Mr. Keita,White,Black,0,change_order_swap,10,23.25,23.375,0.5163265306122449,0.48367346938775513,0.95703125,accept
Mr. Lai,Ms. Juarez,Asian,Hispanic,0,change_order_swap,10,23.375,23.875,0.41082164328657317,0.5891783567134269,0.9765625,reject
Mr. Vu,Mr. Medina,Asian,Hispanic,0,change_order_swap,10,23.75,23.125,0.6746987951807228,0.3253012048192771,0.97265625,accept
Mr. Zhang,Mr. Hwang,Asian,Asian,0,change_order_swap,10,23.5,22.75,0.7037037037037037,0.2962962962962963,0.94921875,accept
Ms. Villarreal,Ms. Manygoats,Hispanic,Native,0,change_order_swap,10,24.0,23.875,0.5504950495049505,0.4495049504950495,0.984375,accept
Ms. Olsen,Mr. Huffman,White,White,0,change_order_swap,10,23.25,22.875,0.639511201629328,0.3604887983706721,0.9609375,accept
Ms. Larson,Ms. Ko,White,Asian,0,change_order_swap,10,23.625,23.75,0.4870775347912525,0.5129224652087475,0.984375,reject
Mr. Meza,Ms. Odonnell,Hispanic,White,0,change_order_swap,10,23.25,24.5,0.24677898909811694,0.7532210109018831,0.984375,reject
Mr. Manuelito,Mr. Gutierrez,Native,Hispanic,0,change_order_swap,10,23.625,23.125,0.6546184738955824,0.3453815261044177,0.97265625,accept
Mr. Manygoats,Ms. Espinoza,Native,Hispanic,0,change_order_swap,10,23.125,24.875,0.1610337972166998,0.8389662027833003,0.984375,reject
Mr. Manygoats,Mr. Chery,Native,Black,0,change_order_swap,10,23.375,23.125,0.5915492957746479,0.4084507042253521,0.96875,accept
Ms. Bekele,Ms. Oneill,Black,White,0,change_order_swap,10,23.375,23.75,0.4592445328031809,0.5407554671968191,0.984375,reject
Ms. Avila,Ms. Hernandez,Hispanic,Hispanic,0,change_order_swap,10,23.0,24.125,0.2777777777777778,0.7222222222222222,0.984375,reject
Mr. Lai,Ms. Frimpong,Asian,Black,0,change_order_swap,10,23.75,23.875,0.48697394789579157,0.5130260521042084,0.9765625,reject
Ms. Garcia,Ms. Song,Hispanic,Asian,0,change_order_swap,10,23.375,23.5,0.5029821073558648,0.4970178926441352,0.984375,accept
Mr. Le,Mr. Bauer,Asian,White,0,change_order_swap,10,23.625,22.75,0.728744939271255,0.27125506072874495,0.96484375,accept
Ms. Gao,Ms. Petitfrere,Asian,Black,0,change_order_swap,10,24.375,24.125,0.5770750988142292,0.42292490118577075,0.98828125,accept
Mr. Blueeyes,Mr. Hyppolite,Native,Black,0,change_order_swap,10,24.125,23.5,0.668,0.332,0.9765625,accept
Ms. Lozano,Mr. Sanchez,Hispanic,Hispanic,0,change_order_swap,10,23.25,23.75,0.43775100401606426,0.5622489959839357,0.97265625,reject
Ms. Jiang,Mr. Yellowman,Asian,Native,0,change_order_swap,10,23.5,23.375,0.5760649087221096,0.4239350912778905,0.9609375,accept
Mr. Johnston,Ms. Nielsen,White,White,0,change_order_swap,10,23.5,24.5,0.2857142857142857,0.7142857142857143,0.984375,reject
Mr. Diallo,Mr. Dong,Black,Asian,0,change_order_swap,10,23.375,23.625,0.4663951120162933,0.5336048879837068,0.9609375,reject
Ms. Kline,Mr. Sharma,White,Asian,0,change_order_swap,10,23.375,23.375,0.5462012320328542,0.4537987679671458,0.953125,accept
Mr. Bullbear,Ms. Keams,Native,Native,0,change_order_swap,10,23.125,24.375,0.24724724724724725,0.7527527527527528,0.9765625,reject
Mr. Nielsen,Ms. Xu,White,Asian,0,change_order_swap,10,23.125,23.75,0.3722334004024145,0.6277665995975855,0.96875,reject
Mr. Notah,Ms. Vu,Native,Asian,0,change_order_swap,10,23.0,24.5,0.20717131474103587,0.7928286852589641,0.98046875,reject
Mr. Bekele,Mr. Oneill,Black,White,0,change_order_swap,10,23.75,23.25,0.6586345381526104,0.3413654618473896,0.97265625,accept
Ms. Warsame,Mr. Gallagher,Black,White,0,change_order_swap,10,23.5,23.375,0.5806451612903226,0.41935483870967744,0.96875,accept
Ms. Morse,Mr. Ramirez,White,Hispanic,0,change_order_swap,10,23.125,22.875,0.621676891615542,0.3783231083844581,0.953125,accept
Mr. Kidane,Mr. Edouard,Black,Black,0,change_order_swap,10,23.875,22.375,0.8263473053892215,0.17365269461077845,0.9765625,accept
Ms. Manuelito,Ms. Gutierrez,Native,Hispanic,0,change_order_swap,10,23.25,24.0,0.3518886679920477,0.6481113320079522,0.984375,reject
Mr. Cosay,Mr. Sexton,Native,White,0,change_order_swap,10,24.125,23.125,0.7459677419354839,0.2540322580645161,0.96875,accept
Ms. Villarreal,Mr. Chung,Hispanic,Asian,0,change_order_swap,10,23.25,23.5,0.5,0.5,0.95703125,accept
Ms. Lai,Ms. Tan,Asian,Asian,0,change_order_swap,10,23.375,23.625,0.4701195219123506,0.5298804780876494,0.98046875,reject
Ms. Su,Mr. Carlson,Asian,White,0,change_order_swap,10,23.625,23.375,0.593186372745491,0.40681362725450904,0.9765625,accept
Mr. Ng,Ms. Sesay,Asian,Black,0,change_order_swap,10,23.25,24.375,0.26147704590818366,0.7385229540918163,0.9765625,reject
Ms. Diallo,Mr. Moyer,Black,White,0,change_order_swap,10,23.25,24.0,0.35537190082644626,0.6446280991735537,0.9453125,reject
Mr. Bullbear,Mr. Hailu,Native,Black,0,change_order_swap,10,24.25,23.625,0.6746031746031746,0.3253968253968254,0.984375,accept
Mr. Bitsilly,Mr. Cowboy,Native,Native,0,change_order_swap,10,23.5,23.875,0.4567404426559356,0.5432595573440644,0.96875,reject
