proposer_name,responder_name,proposer_race,responder_race,offer,prompt_type,proposer_keeps,logit_accept,logit_reject,p(accept),p(reject),z_coverage,choice
Ms. Cho,Ms. Lesane,Asian,Black,10,baseline,0,33.25,25.375,0.9996332339663954,0.0003667660336045931,1.055002212524414e-05,accept
Ms. Dayzie,Mr. Traore,Native,Black,10,baseline,0,31.875,24.75,0.9991914050105595,0.0008085949894405001,4.26173210144043e-06,accept
Ms. Castillo,Mr. Diop,Hispanic,Black,10,baseline,0,31.375,25.5,0.9971899769384315,0.002810023061568574,4.7031790018081665e-08,accept
Mr. Santana,Ms. Guerrero,Hispanic,Hispanic,10,baseline,0,32.25,26.125,0.9978482994806629,0.002151700519337141,1.0311603546142578e-05,accept
Ms. Sesay,Ms. Duffy,Black,White,10,baseline,0,32.25,29.375,0.9471191791633781,0.05288082083662194,8.866190910339355e-07,accept
Ms. Phan,Mr. Blackgoat,Asian,Native,10,baseline,0,28.5,23.5,0.9933218952091857,0.006678104790814306,6.891787052154541e-08,accept
Ms. Wolf,Ms. Le,White,Asian,10,baseline,0,30.0,24.0,0.9975410827298012,0.002458917270198729,1.080334186553955e-06,accept
Ms. Desta,Ms. Petersen,Black,White,10,baseline,0,32.25,28.0,0.9859943977591037,0.014005602240896359,3.110617399215698e-07,accept
Mr. Okafor,Mr. Petersen,Black,White,10,baseline,0,30.5,25.375,0.9941096906496794,0.005890309350320695,4.1676685214042664e-08,accept
Mr. Vargas,Ms. Saintil,Hispanic,Black,10,baseline,0,32.5,27.875,0.9903178743534197,0.009682125646580308,6.593763828277588e-07,accept
Mr. Bekele,Mr. Littlelight,Black,Native,10,baseline,0,28.375,26.375,0.8801681850035038,0.11983181499649614,4.1443854570388794e-08,accept
Mr. Li,Mr. Altaha,Asian,Native,10,baseline,0,28.75,24.625,0.9841247241403859,0.015875275859614152,2.5494955480098724e-08,accept
Mr. Bui,Mr. Molina,Asian,Hispanic,10,baseline,0,30.625,27.125,0.9706270231387124,0.029372976861287616,9.685754776000977e-07,accept
Mr. Shije,Mr. Salazar,Native,Hispanic,10,baseline,0,33.5,27.0,0.9984924590879056,0.001507540912094327,2.2649765014648438e-06,accept
Ms. Goldtooth,Mr. Donovan,Native,White,10,baseline,0,31.25,25.875,0.9953827460510328,0.004617253948967193,1.080334186553955e-06,accept
Ms. Moua,Ms. Chowdhury,Asian,Asian,10,baseline,0,35.0,28.5,0.9985023326976328,0.0014976673023671763,2.1576881408691406e-05,accept
Ms. Dorvil,Mr. Keller,Black,White,10,baseline,0,31.75,26.25,0.9959339390592842,0.004066060940715827,1.4528632164001465e-07,accept
Ms. Fischer,Mr. Vu,White,Asian,10,baseline,0,31.0,25.75,0.9947611282656212,0.005238871734378795,8.381903171539307e-07,accept
Ms. Peck,Mr. Chery,White,Black,10,baseline,0,30.25,24.125,0.9978075517661389,0.002192448233861145,2.514570951461792e-08,accept
Ms. Kline,Ms. Edouard,White,Black,10,baseline,0,33.0,26.25,0.9988339761413579,0.0011660238586420307,6.48200511932373e-07,accept
Ms. Weber,Mr. Roanhorse,White,Native,10,baseline,0,32.75,26.0,0.9988198078280692,0.0011801921719308268,2.1576881408691406e-05,accept
Mr. Yohannes,Ms. Delgarito,Black,Native,10,baseline,0,33.0,27.625,0.9955758527187099,0.0044241472812901386,6.5267086029052734e-06,accept
Ms. Padilla,Mr. Stfleur,Hispanic,Black,10,baseline,0,32.25,25.5,0.998826949558831,0.0011730504411689702,2.2798776626586914e-06,accept
Mr. Wassillie,Ms. Manigault,Native,Black,10,baseline,0,33.75,26.375,0.9993829414801849,0.0006170585198151343,3.695487976074219e-05,accept
Mr. Ayala,Mr. Stark,Hispanic,White,10,baseline,0,30.625,26.75,0.9796270346017031,0.020372965398296864,4.32133674621582e-06,accept
Ms. Maldonado,Mr. Warsame,Hispanic,Black,10,baseline,0,31.75,24.625,0.9991896138261804,0.000810386173819565,1.7583370208740234e-06,accept
Mr. Martinez,Mr. Spottedhorse,Hispanic,Native,10,baseline,0,30.875,26.625,0.9856262833675564,0.014373716632443531,2.041459083557129e-06,accept
Ms. Dorvil,Mr. Torres,Black,Hispanic,10,baseline,0,33.0,25.375,0.9995087478206705,0.000491252179329521,2.2649765014648438e-06,accept
Mr. Birdinground,Mr. Fluellen,Native,Black,10,baseline,0,31.25,22.125,0.999888614909728,0.00011138509027194636,2.181529998779297e-05,accept
Ms. Yeboah,Mr. Goldtooth,Black,Native,10,baseline,0,31.25,23.125,0.9997001811302428,0.00029981886975719626,2.9355287551879883e-06,accept
Ms. Munoz,Ms. Chasinghawk,Hispanic,Native,10,baseline,0,31.5,26.125,0.9954769652688238,0.004523034731176194,1.4230608940124512e-06,accept
Mr. Sandoval,Mr. Bitsuie,Hispanic,Native,10,baseline,0,31.125,27.75,0.9665903890160183,0.033409610983981694,7.636845111846924e-07,accept
Mr. Nunez,Ms. Fry,Hispanic,White,10,baseline,0,33.75,25.875,0.999624757009003,0.00037524299099698957,1.0311603546142578e-05,accept
Mr. Yoder,Ms. Johnston,White,White,10,baseline,0,33.5,26.375,0.9992098215469467,0.0007901784530533238,2.193450927734375e-05,accept
Mr. Trinh,Ms. Ortega,Asian,Hispanic,10,baseline,0,35.75,27.375,0.9997715252322709,0.00022847476772914528,1.0251998901367188e-05,accept
Ms. Vu,Mr. Abebe,Asian,Black,10,baseline,0,29.25,23.5,0.9968280357885065,0.0031719642114934484,4.1676685214042664e-08,accept
Mr. Hess,Ms. Salinas,White,Hispanic,10,baseline,0,32.75,26.0,0.9988353133007221,0.0011646866992778943,7.987022399902344e-06,accept
Ms. Chu,Ms. Lo,Asian,Asian,10,baseline,0,28.625,24.5,0.984145905352247,0.01585409464775301,6.100162863731384e-08,accept
Ms. Mccarthy,Ms. Ng,White,Asian,10,baseline,0,32.5,24.875,0.9995119570522206,0.0004880429477794046,1.728534698486328e-05,accept
Mr. Meza,Mr. Saintlouis,Hispanic,Black,10,baseline,0,30.25,24.375,0.9971575955363723,0.00284240446362775,1.385807991027832e-06,accept
Mr. Campos,Ms. Sharma,Hispanic,Asian,10,baseline,0,31.0,26.75,0.9862938970337538,0.013706102966246164,1.3649463653564453e-05,accept
Mr. Runningcrane,Ms. Friedman,Native,White,10,baseline,0,33.0,26.375,0.998688177803419,0.0013118221965810204,1.6927719116210938e-05,accept
Mr. Escobar,Ms. Petersen,Hispanic,White,10,baseline,0,31.375,26.5,0.9925288657459814,0.007471134254018565,2.0563602447509766e-06,accept
Ms. Yoder,Mr. Maldonado,White,Hispanic,10,baseline,0,32.75,23.75,0.9998757155412978,0.0001242844587021693,1.3053417205810547e-05,accept
Mr. Smallcanyon,Mr. Clitso,Native,Native,10,baseline,0,30.625,23.5,0.9991836097459432,0.000816390254056744,8.940696716308594e-06,accept
Ms. Marquez,Mr. Ganadonegro,Hispanic,Native,10,baseline,0,33.5,26.0,0.9994437372665318,0.0005562627334682469,1.0654330253601074e-06,accept
Ms. Desir,Mr. Lin,Black,Asian,10,baseline,0,30.125,25.875,0.9858982219497241,0.014101778050275904,4.7497451305389404e-08,accept
Ms. Gomez,Mr. Apachito,Hispanic,Native,10,baseline,0,31.125,25.75,0.9953610597163006,0.004638940283699354,2.7194619178771973e-07,accept
Mr. Wauneka,Ms. Lawal,Native,Black,10,baseline,0,33.0,28.125,0.9926460756785667,0.0073539243214333465,1.3947486877441406e-05,accept
Mr. Ramirez,Ms. Dorvil,Hispanic,Black,10,baseline,0,34.0,27.125,0.9989721791543996,0.0010278208456004042,8.344650268554688e-07,accept
Mr. Cao,Ms. Trevino,Asian,Hispanic,10,baseline,0,30.75,28.875,0.8677365799667958,0.1322634200332042,4.209578037261963e-07,accept
Ms. Bitsilly,Mr. Soto,Native,Hispanic,10,baseline,0,32.75,26.125,0.9986688359710102,0.0013311640289897944,3.9301812648773193e-07,accept
Mr. Hoffman,Ms. Dong,White,Asian,10,baseline,0,30.125,25.375,0.9914955852879043,0.00850441471209577,5.364418029785156e-07,accept
Mr. Ayze,Ms. Torres,Native,Hispanic,10,baseline,0,34.5,25.25,0.9999058588883168,9.414111168317165e-05,2.2411346435546875e-05,accept
Mr. Apachito,Ms. Calixte,Native,Black,10,baseline,0,34.5,29.625,0.9924894335147627,0.0075105664852373275,3.814697265625e-06,accept
Mr. Blackgoat,Ms. Talayumptewa,Native,Native,10,baseline,0,33.5,29.125,0.9877286757509599,0.012271324249040127,6.198883056640625e-06,accept
Ms. Birdinground,Ms. Donovan,Native,White,10,baseline,0,32.75,24.25,0.9997996855992518,0.0002003144007481942,2.193450927734375e-05,accept
Ms. Oconnor,Mr. Benallie,White,Native,10,baseline,0,32.25,25.0,0.999283162758197,0.0007168372418030565,4.827976226806641e-06,accept
Mr. Stark,Mr. Molina,White,Hispanic,10,baseline,0,30.875,22.5,0.9997629921009158,0.00023700789908415903,2.467632293701172e-05,accept
Ms. Sesay,Mr. Beyale,Black,Native,10,baseline,0,30.0,22.625,0.9993663143555214,0.0006336856444786326,1.0728836059570312e-06,accept
Ms. Keita,Mr. Ho,Black,Asian,10,baseline,0,28.0,24.5,0.9706496377256539,0.029350362274346065,7.392372936010361e-09,accept
Ms. Keams,Ms. Stein,Native,White,10,baseline,0,31.125,29.0,0.8938547486033519,0.10614525139664804,6.752088665962219e-08,accept
Mr. Apachito,Mr. Dinh,Native,Asian,10,baseline,0,30.625,23.5,0.9991821632627738,0.0008178367372262362,2.5779008865356445e-06,accept
Ms. Dinh,Mr. Prioleau,Asian,Black,10,baseline,0,32.75,24.25,0.9997965908628615,0.00020340913713844027,2.2798776626586914e-06,accept
Ms. Laughing,Ms. Lara,Native,Hispanic,10,baseline,0,32.0,24.625,0.9993774992350626,0.0006225007649373807,1.3783574104309082e-06,accept
Ms. Dominguez,Mr. Yoon,Hispanic,Asian,10,baseline,0,30.375,26.25,0.9839889725373767,0.016011027462623263,2.738088369369507e-07,accept
Mr. Tsinnijinnie,Mr. Louissaint,Native,Black,10,baseline,0,30.0,24.25,0.9967863667275613,0.003213633272438761,6.798654794692993e-08,accept
Ms. Weiss,Mr. Littlelight,White,Native,10,baseline,0,29.875,24.25,0.9963953205510958,0.0036046794489042215,1.648440957069397e-07,accept
Mr. Yoder,Ms. Maldonado,White,Hispanic,10,baseline,0,35.75,24.75,0.9999834016903332,1.6598309666848105e-05,9.775161743164062e-05,accept
Mr. Tadesse,Mr. Fry,Black,White,10,baseline,0,30.375,26.125,0.9859262076835299,0.01407379231647014,1.2218952178955078e-06,accept
Ms. Bah,Ms. Ahasteen,Black,Native,10,baseline,0,31.625,27.375,0.9859077093119646,0.014092290688035369,2.1047890186309814e-07,accept
Ms. Appiah,Mr. Desir,Black,Black,10,baseline,0,31.5,25.375,0.9978218502808667,0.0021781497191333257,1.780688762664795e-06,accept
Ms. Rasmussen,Mr. Whitehat,White,Native,10,baseline,0,30.125,24.25,0.9971945829212667,0.002805417078733324,1.1563301086425781e-05,accept
Mr. Straughter,Ms. Lawal,Black,Black,10,baseline,0,32.5,26.375,0.9978649089575281,0.002135091042471888,1.0609626770019531e-05,accept
Mr. Todacheene,Mr. Bui,Native,Asian,10,baseline,0,31.25,24.375,0.9989562369955999,0.0010437630044001773,1.0654330253601074e-06,accept
Mr. Mensah,Ms. Lawal,Black,Black,10,baseline,0,30.375,28.25,0.8953938872148084,0.10460611278519157,1.080334186553955e-06,accept
Mr. Gao,Ms. Vega,Asian,Hispanic,10,baseline,0,30.625,26.875,0.9770992366412213,0.022900763358778626,4.5821070671081543e-07,accept
Mr. Lesane,Ms. Bullbear,Black,Native,10,baseline,0,35.25,31.5,0.9772285966460724,0.022771403353927626,1.055002212524414e-05,accept
Ms. Cho,Mr. Whiteplume,Asian,Native,10,baseline,0,30.75,25.25,0.9959085116372661,0.004091488362733919,6.51925802230835e-07,accept
Ms. Cho,Mr. Lesane,Asian,Black,10,baseline,0,31.125,23.75,0.9993696036908537,0.00063039630914635,1.55717134475708e-06,accept
Ms. Barrera,Ms. Blackgoat,Hispanic,Native,10,baseline,0,32.5,29.125,0.9670705630791162,0.03292943692088382,4.079192876815796e-07,accept
Mr. Dorvil,Mr. Torres,Black,Hispanic,10,baseline,0,34.5,27.625,0.9989666835677015,0.0010333164322985193,2.2649765014648438e-06,accept
Ms. Stfleur,Ms. Arcoren,Black,Native,10,baseline,0,32.75,27.125,0.9964393922639715,0.003560607736028485,6.593763828277588e-07,accept
Mr. Lasiloo,Mr. Weber,Native,White,10,baseline,0,31.125,26.5,0.9902912621359223,0.009708737864077669,5.736947059631348e-07,accept
Ms. Torres,Mr. Kwon,Hispanic,Asian,10,baseline,0,29.875,26.125,0.9768586903003447,0.023141309699655343,3.5390257835388184e-07,accept
Ms. Ochoa,Mr. Thai,Hispanic,Asian,10,baseline,0,30.5,23.875,0.9986688359710102,0.0013311640289897944,3.9301812648773193e-07,accept
Mr. Estrada,Ms. Nielsen,Hispanic,White,10,baseline,0,30.0,25.125,0.992539190208735,0.007460809791264985,2.2172927856445312e-05,accept
Ms. Brandt,Ms. Abebe,White,Black,10,baseline,0,30.625,25.125,0.9959457799254678,0.004054220074532127,2.223532646894455e-08,accept
Mr. Walsh,Mr. Valenzuela,White,Hispanic,10,baseline,0,32.25,25.375,0.9989348351103658,0.0010651648896341528,1.3783574104309082e-06,accept
Ms. Krueger,Mr. Walsh,White,White,10,baseline,0,31.125,25.625,0.9959040155610003,0.004095984438999757,1.55717134475708e-06,accept
Mr. Gonzalez,Mr. Nez,Hispanic,Native,10,baseline,0,29.125,24.25,0.9922114355320956,0.00778856446790447,1.5795230865478516e-06,accept
Mr. Wang,Mr. Nunez,Asian,Hispanic,10,baseline,0,32.5,23.875,0.9998160438098742,0.00018395619012579774,6.16908073425293e-06,accept
Mr. Meyer,Ms. Nielsen,White,White,10,baseline,0,30.75,24.5,0.9980914989912208,0.0019085010087791046,1.704692840576172e-05,accept
Ms. Schmidt,Ms. Osei,White,Black,10,baseline,0,32.5,24.875,0.9995155176836046,0.00048448231639545156,5.103647708892822e-07,accept
Mr. Atcitty,Mr. Vargas,Native,Hispanic,10,baseline,0,33.0,26.125,0.9989666835677015,0.0010333164322985193,2.2649765014648438e-06,accept
Mr. Le,Mr. Estrada,Asian,Hispanic,10,baseline,0,30.875,26.75,0.9840768202260849,0.015923179773915157,9.611248970031738e-07,accept
Ms. Cao,Mr. Gallagher,Asian,White,10,baseline,0,31.25,25.75,0.9959404600811907,0.0040595399188092015,4.827976226806641e-06,accept
Ms. Prioleau,Mr. Ayala,Black,Hispanic,10,baseline,0,31.0,24.75,0.9980667611805645,0.0019332388194354942,1.126900315284729e-07,accept
Mr. Stout,Ms. Bullbear,White,Native,10,baseline,0,32.25,26.875,0.9954557931013449,0.004544206898655037,3.814697265625e-06,accept
Mr. Pineda,Ms. Velazquez,Hispanic,Hispanic,10,baseline,0,32.75,29.625,0.96289592760181,0.037104072398190045,1.6450881958007812e-05,accept
Mr. Olson,Mr. Dominguez,White,Hispanic,10,baseline,0,30.875,23.5,0.9993687497923519,0.0006312502076480947,7.0035457611083984e-06,accept
Mr. Kebede,Ms. Peshlakai,Black,Native,10,baseline,0,33.5,28.75,0.991494532199271,0.00850546780072904,2.294778823852539e-06,accept
Mr. Spottedeagle,Mr. Cho,Native,Asian,10,baseline,0,31.375,25.75,0.9963721980635706,0.003627801936429378,1.214444637298584e-06,accept
Ms. Becker,Ms. Dorvil,White,Black,10,baseline,0,31.0,25.25,0.9968477656221028,0.003152234377897274,1.9674189388751984e-08,accept
Mr. Vazquez,Mr. Littlelight,Hispanic,Native,10,baseline,0,31.25,26.875,0.9874638379942141,0.01253616200578592,2.421438694000244e-07,accept
Ms. Wolf,Ms. Appiah,White,Black,10,baseline,0,31.75,24.25,0.9994490883931166,0.0005509116068833585,8.381903171539307e-07,accept
Mr. He,Ms. Boateng,Asian,Black,10,baseline,0,32.75,24.125,0.9998275522868753,0.00017244771312472827,4.792213439941406e-05,accept
Ms. Hoover,Ms. Xu,White,Asian,10,baseline,0,32.5,25.625,0.9989644148944153,0.0010355851055846553,1.9371509552001953e-06,accept
Ms. Apachito,Ms. Wauneka,Native,Native,10,baseline,0,35.75,29.75,0.9975456086637484,0.002454391336251613,5.736947059631348e-07,accept
Mr. Keller,Mr. Orozco,White,Hispanic,10,baseline,0,34.25,24.5,0.9999389685688129,6.1031431187061336e-05,1.6808509826660156e-05,accept
Ms. Castaneda,Mr. Calabaza,Hispanic,Native,10,baseline,0,32.5,26.375,0.9978126798782995,0.002187320121700518,1.773238182067871e-06,accept
Ms. Mccarthy,Mr. Beyene,White,Black,10,baseline,0,33.75,23.75,0.9999534227081964,4.657729180352092e-05,7.927417755126953e-06,accept
Mr. Cephas,Ms. Yoo,Black,Asian,10,baseline,0,31.5,25.75,0.9968441413010282,0.0031558586989718007,2.2798776626586914e-06,accept
Mr. Ngo,Ms. Hahn,Asian,White,10,baseline,0,32.5,26.25,0.9980888311291186,0.0019111688708814312,2.2798776626586914e-06,accept
Ms. Trinh,Mr. Oh,Asian,Asian,10,baseline,0,31.125,26.0,0.9940817329060329,0.005918267093967111,7.776543498039246e-08,accept
Ms. Ortiz,Mr. Klein,Hispanic,White,10,baseline,0,29.125,23.125,0.9974795983705944,0.002520401629405594,4.26173210144043e-06,accept
Ms. Sun,Ms. Valenzuela,Asian,Hispanic,10,baseline,0,34.5,27.625,0.9989837811471078,0.001016218852892159,1.71661376953125e-05,accept
Ms. Kline,Mr. Edouard,White,Black,10,baseline,0,31.25,26.0,0.994772632650229,0.0052273673497710135,1.9674189388751984e-08,accept
Mr. Jain,Mr. Coaxum,Asian,Black,10,baseline,0,31.0,24.5,0.9984901862103673,0.001509813789632612,1.4435499906539917e-07,accept
Mr. Mondesir,Ms. Chasinghawk,Black,Native,10,baseline,0,28.625,24.75,0.9796242918198986,0.02037570818010138,7.139533408917487e-11,accept
Mr. Sharma,Ms. Vazquez,Asian,Hispanic,10,baseline,0,31.75,24.0,0.9995715811907874,0.00042841880921263133,8.046627044677734e-06,accept
Ms. Velazquez,Mr. Fischer,Hispanic,White,10,baseline,0,30.75,25.25,0.9958793187908827,0.004120681209117368,5.066394805908203e-07,accept
Mr. Gomez,Ms. Apachito,Hispanic,Native,10,baseline,0,31.875,26.125,0.9968723461546428,0.0031276538453571946,5.632638931274414e-06,accept
Mr. Twobulls,Ms. Bitsie,Native,Native,10,baseline,0,31.75,25.875,0.9972229552280066,0.002777044771993315,4.6193599700927734e-06,accept
Mr. Munoz,Ms. Hebert,Hispanic,White,10,baseline,0,31.875,26.875,0.9934199426353973,0.006580057364602666,2.0712614059448242e-06,accept
Ms. Tessay,Ms. Mendez,Native,Hispanic,10,baseline,0,33.0,28.5,0.9890044576523032,0.01099554234769688,6.258487701416016e-06,accept
Ms. Nguyen,Ms. Abdullahi,Asian,Black,10,baseline,0,32.25,24.5,0.9995685173265051,0.0004314826734949389,6.16908073425293e-06,accept
Ms. Shaffer,Ms. Olanna,White,Native,10,baseline,0,31.875,23.625,0.9997434508708418,0.0002565491291582338,2.041459083557129e-06,accept
Ms. Louissaint,Ms. Santana,Black,Hispanic,10,baseline,0,35.25,25.875,0.9999163758433185,8.362415668154415e-05,2.8014183044433594e-05,accept
Ms. Bah,Mr. Ahasteen,Black,Native,10,baseline,0,28.875,24.875,0.981991439877251,0.01800856012274893,2.246815711259842e-08,accept
Mr. Littlewhiteman,Ms. Bedonie,Native,Native,10,baseline,0,35.0,28.125,0.9989834971790341,0.0010165028209658824,1.704692840576172e-05,accept
Mr. Saintlouis,Ms. Kidane,Black,Black,10,baseline,0,33.0,24.25,0.9998454761462199,0.00015452385378012375,6.496906280517578e-06,accept
Ms. Tapaha,Ms. Guo,Native,Asian,10,baseline,0,33.25,29.375,0.9797041623667011,0.020295837633298935,4.237517714500427e-08,accept
Mr. Mehta,Ms. Berg,Asian,White,10,baseline,0,30.625,26.625,0.9822294022617124,0.017770597738287562,2.1606683731079102e-07,accept
Ms. Duffy,Mr. Keita,White,Black,10,baseline,0,28.875,25.625,0.9626658438753471,0.037334156124652886,1.4770193956792355e-09,accept
Mr. Lai,Ms. Juarez,Asian,Hispanic,10,baseline,0,33.25,26.0,0.9992919431940332,0.0007080568059667544,7.927417755126953e-06,accept
Mr. Vu,Mr. Medina,Asian,Hispanic,10,baseline,0,29.0,25.625,0.9668994837534164,0.03310051624658366,1.9185245037078857e-07,accept
Mr. Zhang,Mr. Hwang,Asian,Asian,10,baseline,0,28.5,27.375,0.7545219638242894,0.2454780361757106,9.033828973770142e-08,accept
Ms. Villarreal,Ms. Manygoats,Hispanic,Native,10,baseline,0,34.5,27.375,0.9992026244215386,0.0007973755784613928,7.987022399902344e-06,accept
Ms. Olsen,Mr. Huffman,White,White,10,baseline,0,29.25,23.875,0.9953578245399062,0.004642175460093786,3.0919909477233887e-07,accept
Ms. Larson,Ms. Ko,White,Asian,10,baseline,0,31.0,25.875,0.9941144348037134,0.005885565196286633,2.4028122425079346e-07,accept
Mr. Meza,Ms. Odonnell,Hispanic,White,10,baseline,0,31.25,30.875,0.6246648793565683,0.3753351206434316,5.543231964111328e-06,accept
Mr. Manuelito,Mr. Gutierrez,Native,Hispanic,10,baseline,0,32.0,27.125,0.9924190213645762,0.007580978635423846,5.066394805908203e-07,accept
Mr. Manygoats,Ms. Espinoza,Native,Hispanic,10,baseline,0,31.875,25.125,0.998859475358665,0.0011405246413350141,1.5497207641601562e-05,accept
Mr. Manygoats,Mr. Chery,Native,Black,10,baseline,0,31.125,24.125,0.9990860324940515,0.0009139675059485016,9.424984455108643e-07,accept
Ms. Bekele,Ms. Oneill,Black,White,10,baseline,0,32.5,27.875,0.9903288201160542,0.009671179883945842,2.4028122425079346e-07,accept
Ms. Avila,Ms. Hernandez,Hispanic,Hispanic,10,baseline,0,30.75,27.875,0.9469153515064562,0.05308464849354376,3.241002559661865e-07,accept
Mr. Lai,Ms. Frimpong,Asian,Black,10,baseline,0,32.0,27.625,0.9878067603025158,0.01219323969748418,3.0100345611572266e-06,accept
Ms. Garcia,Ms. Song,Hispanic,Asian,10,baseline,0,30.75,26.75,0.9821208830980818,0.017879116901918204,4.023313522338867e-07,accept
Mr. Le,Mr. Bauer,Asian,White,10,baseline,0,30.625,26.625,0.9819983085659055,0.01800169143409448,9.611248970031738e-07,accept
Ms. Gao,Ms. Petitfrere,Asian,Black,10,baseline,0,34.0,26.75,0.9993068476159206,0.0006931523840793842,6.377696990966797e-06,accept
Mr. Blueeyes,Mr. Hyppolite,Native,Black,10,baseline,0,29.125,26.25,0.9466408625933094,0.05335913740669063,1.0523945093154907e-07,accept
Ms. Lozano,Mr. Sanchez,Hispanic,Hispanic,10,baseline,0,31.0,23.375,0.9995057823465454,0.0004942176534545814,1.7657876014709473e-06,accept
Ms. Jiang,Mr. Yellowman,Asian,Native,10,baseline,0,29.875,23.5,0.9983017799861627,0.0016982200138373482,3.46451997756958e-07,accept
Mr. Johnston,Ms. Nielsen,White,White,10,baseline,0,31.5,25.125,0.9983073000364252,0.0016926999635748109,2.1696090698242188e-05,accept
Mr. Diallo,Mr. Dong,Black,Asian,10,baseline,0,30.0,27.25,0.9399103139013453,0.060089686098654706,1.618172973394394e-08,accept
Ms. Kline,Mr. Sharma,White,Asian,10,baseline,0,31.125,25.5,0.9963982804693854,0.003601719530614616,1.996755599975586e-06,accept
Mr. Bullbear,Ms. Keams,Native,Native,10,baseline,0,33.75,26.625,0.999208216703282,0.0007917832967180025,1.043081283569336e-05,accept
Mr. Nielsen,Ms. Xu,White,Asian,10,baseline,0,31.125,25.25,0.9972191887236413,0.0027808112763586007,2.5779008865356445e-06,accept
Mr. Notah,Ms. Vu,Native,Asian,10,baseline,0,33.25,26.0,0.999295713056007,0.0007042869439930768,3.948807716369629e-07,accept
Mr. Bekele,Mr. Oneill,Black,White,10,baseline,0,30.875,28.0,0.9464037767286865,0.053596223271313526,1.0477378964424133e-07,accept
Ms. Warsame,Mr. Gallagher,Black,White,10,baseline,0,33.0,26.375,0.998683170924414,0.001316829075585989,1.7657876014709473e-06,accept
