proposer_name,responder_name,proposer_race,responder_race,offer,prompt_type,proposer_keeps,logit_accept,logit_reject,p(accept),p(reject),z_coverage,choice
Ms. Molina,Ms. Manigault,Hispanic,Black,2,change_order_swap,8,25.375,22.125,0.963855421686747,0.03614457831325301,0.9921875,accept
Mr. Appiah,Mr. Keyonnie,Black,Native,2,change_order_swap,8,25.125,22.125,0.9532756489493202,0.04672435105067985,0.98828125,accept
Ms. Figueroa,Ms. Stfleur,Hispanic,Black,2,change_order_swap,8,24.375,22.5,0.8746238716148446,0.12537612838515547,0.97265625,accept
Mr. Moyer,Mr. Rasmussen,White,White,2,change_order_swap,8,25.375,22.0,0.9671848013816926,0.03281519861830743,0.98828125,accept
Ms. Huber,Ms. Brandt,White,White,2,change_order_swap,8,25.375,22.5,0.9481190066388001,0.051880993361199904,0.9921875,accept
Ms. Gao,Mr. Yoo,Asian,Asian,2,change_order_swap,8,25.125,22.125,0.9545115585384042,0.04548844146159582,0.98046875,accept
Mr. Shah,Ms. Dominguez,Asian,Hispanic,2,change_order_swap,8,25.0,22.75,0.9068506653523903,0.09314933464760966,0.9921875,accept
Ms. Mekonnen,Mr. Appiah,Black,Black,2,change_order_swap,8,25.25,21.375,0.9803582458307597,0.019641754169240272,0.98828125,accept
Ms. Cho,Ms. Lesane,Asian,Black,2,change_order_swap,8,25.0,22.25,0.9414091470951792,0.058590852904820766,0.98828125,accept
Ms. Dayzie,Mr. Traore,Native,Black,2,change_order_swap,8,25.25,21.625,0.9743972160079543,0.025602783992045738,0.98046875,accept
Ms. Castillo,Mr. Diop,Hispanic,Black,2,change_order_swap,8,25.5,21.5,0.9821782178217822,0.01782178217821782,0.984375,accept
Mr. Santana,Ms. Guerrero,Hispanic,Hispanic,2,change_order_swap,8,24.875,23.75,0.7605911330049261,0.23940886699507388,0.9921875,accept
Ms. Sesay,Ms. Duffy,Black,White,2,change_order_swap,8,25.125,22.5,0.9339901477832512,0.06600985221674877,0.9921875,accept
Ms. Phan,Mr. Blackgoat,Asian,Native,2,change_order_swap,8,25.25,21.75,0.9710127050696928,0.02898729493030714,0.98828125,accept
Ms. Wolf,Ms. Le,White,Asian,2,change_order_swap,8,24.75,22.875,0.8695652173913043,0.13043478260869565,0.98828125,accept
Ms. Desta,Ms. Petersen,Black,White,2,change_order_swap,8,25.125,22.25,0.9479140952851148,0.052085904714885216,0.98828125,accept
Mr. Okafor,Mr. Petersen,Black,White,2,change_order_swap,8,25.375,21.5,0.9796321441797309,0.020367855820269103,0.98828125,accept
Mr. Vargas,Ms. Saintil,Hispanic,Black,2,change_order_swap,8,25.125,22.625,0.9262741217219198,0.07372587827808016,0.98828125,accept
Mr. Bekele,Mr. Littlelight,Black,Native,2,change_order_swap,8,25.375,22.5,0.9474201474201475,0.05257985257985258,0.9921875,accept
Mr. Li,Mr. Altaha,Asian,Native,2,change_order_swap,8,25.5,21.125,0.9877029021151008,0.012297097884899164,0.9921875,accept
Mr. Bui,Mr. Molina,Asian,Hispanic,2,change_order_swap,8,25.5,22.25,0.9629995066600888,0.0370004933399112,0.98828125,accept
Mr. Shije,Mr. Salazar,Native,Hispanic,2,change_order_swap,8,25.375,21.5,0.9801160923798938,0.019883907620106212,0.98828125,accept
Ms. Goldtooth,Mr. Donovan,Native,White,2,change_order_swap,8,25.25,22.625,0.9353724716329551,0.0646275283670449,0.98828125,accept
Ms. Moua,Ms. Chowdhury,Asian,Asian,2,change_order_swap,8,25.25,22.625,0.933728981206726,0.06627101879327399,0.98828125,accept
Ms. Dorvil,Mr. Keller,Black,White,2,change_order_swap,8,25.125,22.5,0.9358341559723593,0.06416584402764067,0.98828125,accept
Ms. Fischer,Mr. Vu,White,Asian,2,change_order_swap,8,25.125,22.0,0.9585798816568047,0.04142011834319527,0.9921875,accept
Ms. Peck,Mr. Chery,White,Black,2,change_order_swap,8,25.25,21.625,0.9751467465967278,0.024853253403272137,0.9765625,accept
Ms. Kline,Ms. Edouard,White,Black,2,change_order_swap,8,25.5,22.5,0.9532250123092073,0.04677498769079271,0.9921875,accept
Ms. Weber,Mr. Roanhorse,White,Native,2,change_order_swap,8,25.25,21.75,0.9714993804213135,0.028500619578686492,0.984375,accept
Mr. Yohannes,Ms. Delgarito,Black,Native,2,change_order_swap,8,24.75,22.75,0.8835820895522388,0.11641791044776119,0.98046875,accept
Ms. Padilla,Mr. Stfleur,Hispanic,Black,2,change_order_swap,8,25.375,22.375,0.9543998028099581,0.0456001971900419,0.9921875,accept
Mr. Wassillie,Ms. Manigault,Native,Black,2,change_order_swap,8,25.0,22.75,0.9068506653523903,0.09314933464760966,0.9921875,accept
Mr. Ayala,Mr. Stark,Hispanic,White,2,change_order_swap,8,25.625,21.75,0.9797530864197531,0.020246913580246915,0.98828125,accept
Ms. Maldonado,Mr. Warsame,Hispanic,Black,2,change_order_swap,8,25.125,21.75,0.9674048270714108,0.032595172928589204,0.98046875,accept
Mr. Martinez,Mr. Spottedhorse,Hispanic,Native,2,change_order_swap,8,25.25,21.5,0.9778215869886644,0.022178413011335635,0.9921875,accept
Ms. Dorvil,Mr. Torres,Black,Hispanic,2,change_order_swap,8,25.375,22.625,0.9411764705882353,0.058823529411764705,0.98828125,accept
Mr. Birdinground,Mr. Fluellen,Native,Black,2,change_order_swap,8,25.25,22.625,0.9330708661417323,0.06692913385826772,0.9921875,accept
Ms. Yeboah,Mr. Goldtooth,Black,Native,2,change_order_swap,8,24.875,21.375,0.9721115537848606,0.027888446215139442,0.98046875,accept
Ms. Munoz,Ms. Chasinghawk,Hispanic,Native,2,change_order_swap,8,25.125,22.125,0.9562855025932329,0.043714497406767104,0.98828125,accept
Mr. Sandoval,Mr. Bitsuie,Hispanic,Native,2,change_order_swap,8,24.75,22.375,0.9188118811881189,0.08118811881188119,0.984375,accept
Mr. Nunez,Ms. Fry,Hispanic,White,2,change_order_swap,8,25.125,23.0,0.8959052787370498,0.10409472126295018,0.98828125,accept
Mr. Yoder,Ms. Johnston,White,White,2,change_order_swap,8,24.875,24.0,0.7125984251968503,0.2874015748031496,0.9921875,accept
Mr. Trinh,Ms. Ortega,Asian,Hispanic,2,change_order_swap,8,25.25,23.125,0.8959052787370498,0.10409472126295018,0.98828125,accept
Ms. Vu,Mr. Abebe,Asian,Black,2,change_order_swap,8,25.375,21.375,0.9822485207100592,0.01775147928994083,0.9921875,accept
Mr. Hess,Ms. Salinas,White,Hispanic,2,change_order_swap,8,25.25,22.75,0.9253583786455759,0.07464162135442412,0.98828125,accept
Ms. Chu,Ms. Lo,Asian,Asian,2,change_order_swap,8,25.125,22.625,0.9256523879862137,0.07434761201378631,0.9921875,accept
Ms. Mccarthy,Ms. Ng,White,Asian,2,change_order_swap,8,24.625,22.375,0.9087301587301587,0.09126984126984126,0.984375,accept
Mr. Meza,Mr. Saintlouis,Hispanic,Black,2,change_order_swap,8,25.5,21.25,0.9862540837083154,0.013745916291684646,0.98828125,accept
Mr. Campos,Ms. Sharma,Hispanic,Asian,2,change_order_swap,8,24.75,22.75,0.8831683168316832,0.11683168316831684,0.984375,accept
Mr. Runningcrane,Ms. Friedman,Native,White,2,change_order_swap,8,24.75,23.25,0.8245787908820614,0.17542120911793854,0.984375,accept
Mr. Escobar,Ms. Petersen,Hispanic,White,2,change_order_swap,8,24.625,23.0,0.8412698412698413,0.15873015873015872,0.984375,accept
Ms. Yoder,Mr. Maldonado,White,Hispanic,2,change_order_swap,8,25.5,22.375,0.9584158415841584,0.041584158415841586,0.984375,accept
Mr. Smallcanyon,Mr. Clitso,Native,Native,2,change_order_swap,8,25.0,21.875,0.9596034696406444,0.040396530359355635,0.984375,accept
Ms. Marquez,Mr. Ganadonegro,Hispanic,Native,2,change_order_swap,8,25.375,21.5,0.9798356982823002,0.020164301717699777,0.98046875,accept
Ms. Desir,Mr. Lin,Black,Asian,2,change_order_swap,8,25.125,22.0,0.9587270014917951,0.04127299850820487,0.98046875,accept
Ms. Gomez,Mr. Apachito,Hispanic,Native,2,change_order_swap,8,25.25,21.625,0.974860681114551,0.025139318885448916,0.984375,accept
Mr. Wauneka,Ms. Lawal,Native,Black,2,change_order_swap,8,25.0,22.75,0.9060336300692384,0.09396636993076163,0.98828125,accept
Mr. Ramirez,Ms. Dorvil,Hispanic,Black,2,change_order_swap,8,25.25,22.875,0.9165432098765433,0.08345679012345679,0.98828125,accept
Mr. Cao,Ms. Trevino,Asian,Hispanic,2,change_order_swap,8,25.0,22.5,0.9258160237388724,0.07418397626112759,0.98828125,accept
Ms. Bitsilly,Mr. Soto,Native,Hispanic,2,change_order_swap,8,25.0,22.25,0.9416478837966441,0.05835211620335587,0.9765625,accept
Mr. Hoffman,Ms. Dong,White,Asian,2,change_order_swap,8,25.0,23.125,0.8687068114511353,0.13129318854886476,0.98828125,accept
Mr. Ayze,Ms. Torres,Native,Hispanic,2,change_order_swap,8,25.25,23.625,0.8385826771653543,0.16141732283464566,0.9921875,accept
Mr. Apachito,Ms. Calixte,Native,Black,2,change_order_swap,8,24.75,23.125,0.8389662027833003,0.1610337972166998,0.984375,accept
Mr. Blackgoat,Ms. Talayumptewa,Native,Native,2,change_order_swap,8,24.625,23.0,0.8398009950248756,0.16019900497512438,0.98046875,accept
Ms. Birdinground,Ms. Donovan,Native,White,2,change_order_swap,8,24.75,23.375,0.8063241106719368,0.19367588932806323,0.98828125,accept
Ms. Oconnor,Mr. Benallie,White,Native,2,change_order_swap,8,25.25,21.875,0.9674234945705824,0.03257650542941757,0.98828125,accept
Mr. Stark,Mr. Molina,White,Hispanic,2,change_order_swap,8,25.375,23.125,0.905511811023622,0.09448818897637795,0.9921875,accept
Ms. Sesay,Mr. Beyale,Black,Native,2,change_order_swap,8,25.5,21.375,0.9843711237906226,0.015628876209377324,0.984375,accept
Ms. Keita,Mr. Ho,Black,Asian,2,change_order_swap,8,24.875,21.875,0.9533782099227125,0.04662179007728746,0.98046875,accept
Ms. Keams,Ms. Stein,Native,White,2,change_order_swap,8,24.875,22.125,0.9418748454118229,0.058125154588177096,0.98828125,accept
Mr. Apachito,Mr. Dinh,Native,Asian,2,change_order_swap,8,25.375,22.75,0.9335302806499262,0.06646971935007386,0.9921875,accept
Ms. Dinh,Mr. Prioleau,Asian,Black,2,change_order_swap,8,25.5,22.375,0.9588162762022194,0.04118372379778052,0.98828125,accept
Ms. Laughing,Ms. Lara,Native,Hispanic,2,change_order_swap,8,25.125,23.125,0.8845208845208845,0.11547911547911548,0.9921875,accept
Ms. Dominguez,Mr. Yoon,Hispanic,Asian,2,change_order_swap,8,25.125,21.875,0.9637096774193549,0.036290322580645164,0.96875,accept
Mr. Tsinnijinnie,Mr. Louissaint,Native,Black,2,change_order_swap,8,24.875,22.25,0.9371884346959123,0.06281156530408774,0.98046875,accept
Ms. Weiss,Mr. Littlelight,White,Native,2,change_order_swap,8,25.5,21.75,0.9775806848977581,0.022419315102241932,0.9921875,accept
Mr. Yoder,Ms. Maldonado,White,Hispanic,2,change_order_swap,8,25.0,22.875,0.895492818226845,0.10450718177315503,0.984375,accept
Mr. Tadesse,Mr. Fry,Black,White,2,change_order_swap,8,25.625,22.125,0.9711266740385797,0.028873325961420324,0.9921875,accept
Ms. Bah,Ms. Ahasteen,Black,Native,2,change_order_swap,8,25.0,22.625,0.9186791522917693,0.08132084770823066,0.9921875,accept
Ms. Appiah,Mr. Desir,Black,Black,2,change_order_swap,8,25.0,21.625,0.9681274900398407,0.03187250996015936,0.98046875,accept
Ms. Rasmussen,Mr. Whitehat,White,Native,2,change_order_swap,8,25.375,21.875,0.9713721618953604,0.028627838104639685,0.98828125,accept
Mr. Straughter,Ms. Lawal,Black,Black,2,change_order_swap,8,25.0,23.375,0.8404360753221011,0.1595639246778989,0.984375,accept
Mr. Todacheene,Mr. Bui,Native,Asian,2,change_order_swap,8,25.375,22.375,0.9530400395452299,0.04695996045477014,0.98828125,accept
Mr. Mensah,Ms. Lawal,Black,Black,2,change_order_swap,8,24.875,23.125,0.8571428571428571,0.14285714285714285,0.984375,accept
Mr. Gao,Ms. Vega,Asian,Hispanic,2,change_order_swap,8,25.125,23.125,0.8840651208682783,0.11593487913172176,0.98828125,accept
Mr. Lesane,Ms. Bullbear,Black,Native,2,change_order_swap,8,24.875,22.25,0.9348582794629537,0.06514172053704624,0.98046875,accept
Ms. Cho,Mr. Whiteplume,Asian,Native,2,change_order_swap,8,25.5,21.75,0.9773399014778326,0.022660098522167486,0.9921875,accept
Ms. Cho,Mr. Lesane,Asian,Black,2,change_order_swap,8,25.375,21.625,0.9771294350352331,0.022870564964766967,0.98828125,accept
Ms. Barrera,Ms. Blackgoat,Hispanic,Native,2,change_order_swap,8,25.125,22.75,0.9169960474308301,0.08300395256916997,0.98828125,accept
Mr. Dorvil,Mr. Torres,Black,Hispanic,2,change_order_swap,8,25.625,23.125,0.9254901960784314,0.07450980392156863,0.99609375,accept
Ms. Stfleur,Ms. Arcoren,Black,Native,2,change_order_swap,8,25.25,22.25,0.9541646131099064,0.04583538689009364,0.9921875,accept
Mr. Lasiloo,Mr. Weber,Native,White,2,change_order_swap,8,25.375,21.5,0.9798740585257439,0.02012594147425608,0.98828125,accept
Ms. Torres,Mr. Kwon,Hispanic,Asian,2,change_order_swap,8,25.125,21.625,0.9717485998755445,0.028251400124455508,0.98046875,accept
Ms. Ochoa,Mr. Thai,Hispanic,Asian,2,change_order_swap,8,25.125,21.875,0.9634748272458046,0.03652517275419546,0.98828125,accept
Mr. Estrada,Ms. Nielsen,Hispanic,White,2,change_order_swap,8,25.25,22.75,0.9256523879862137,0.07434761201378631,0.9921875,accept
Ms. Brandt,Ms. Abebe,White,Black,2,change_order_swap,8,25.125,22.625,0.9270216962524654,0.07297830374753451,0.9921875,accept
Mr. Walsh,Mr. Valenzuela,White,Hispanic,2,change_order_swap,8,25.75,22.625,0.9578713968957872,0.04212860310421286,0.9921875,accept
Ms. Krueger,Mr. Walsh,White,White,2,change_order_swap,8,25.125,22.25,0.947942488844819,0.05205751115518096,0.984375,accept
Mr. Gonzalez,Mr. Nez,Hispanic,Native,2,change_order_swap,8,25.5,22.0,0.9706535141800247,0.02934648581997534,0.98828125,accept
Mr. Wang,Mr. Nunez,Asian,Hispanic,2,change_order_swap,8,25.625,21.875,0.9771294350352331,0.022870564964766967,0.98828125,accept
Mr. Meyer,Ms. Nielsen,White,White,2,change_order_swap,8,25.0,23.125,0.8687068114511353,0.13129318854886476,0.98828125,accept
Ms. Schmidt,Ms. Osei,White,Black,2,change_order_swap,8,25.125,22.5,0.9339901477832512,0.06600985221674877,0.9921875,accept
Mr. Atcitty,Mr. Vargas,Native,Hispanic,2,change_order_swap,8,25.375,22.25,0.9588162762022194,0.04118372379778052,0.98828125,accept
Mr. Le,Mr. Estrada,Asian,Hispanic,2,change_order_swap,8,25.375,21.875,0.9708929452392698,0.029107054760730142,0.98828125,accept
Ms. Cao,Mr. Gallagher,Asian,White,2,change_order_swap,8,25.0,21.75,0.9634748272458046,0.03652517275419546,0.98828125,accept
Ms. Prioleau,Mr. Ayala,Black,Hispanic,2,change_order_swap,8,25.125,22.25,0.9484126984126984,0.051587301587301584,0.984375,accept
Mr. Stout,Ms. Bullbear,White,Native,2,change_order_swap,8,25.0,22.25,0.9409439090684457,0.059056090931554235,0.98828125,accept
Mr. Pineda,Ms. Velazquez,Hispanic,Hispanic,2,change_order_swap,8,24.875,23.25,0.8387734915924827,0.16122650840751732,0.98828125,accept
Mr. Olson,Mr. Dominguez,White,Hispanic,2,change_order_swap,8,25.5,22.5,0.9532250123092073,0.04677498769079271,0.9921875,accept
Mr. Kebede,Ms. Peshlakai,Black,Native,2,change_order_swap,8,24.5,23.0,0.8230616302186878,0.17693836978131214,0.984375,accept
Mr. Spottedeagle,Mr. Cho,Native,Asian,2,change_order_swap,8,24.875,22.625,0.9064819396338446,0.09351806036615537,0.98828125,accept
Ms. Becker,Ms. Dorvil,White,Black,2,change_order_swap,8,25.25,22.625,0.9335302806499262,0.06646971935007386,0.9921875,accept
Mr. Vazquez,Mr. Littlelight,Hispanic,Native,2,change_order_swap,8,25.875,22.125,0.9771891096394407,0.022810890360559236,0.99609375,accept
Ms. Wolf,Ms. Appiah,White,Black,2,change_order_swap,8,25.125,22.25,0.9483823166213879,0.051617683378612,0.98828125,accept
Mr. He,Ms. Boateng,Asian,Black,2,change_order_swap,8,25.375,22.125,0.9629995066600888,0.0370004933399112,0.98828125,accept
Ms. Hoover,Ms. Xu,White,Asian,2,change_order_swap,8,24.875,22.75,0.8950495049504951,0.10495049504950495,0.984375,accept
Ms. Apachito,Ms. Wauneka,Native,Native,2,change_order_swap,8,24.75,23.125,0.8396039603960396,0.1603960396039604,0.984375,accept
Mr. Keller,Mr. Orozco,White,Hispanic,2,change_order_swap,8,25.625,22.125,0.9708929452392698,0.029107054760730142,0.98828125,accept
Ms. Castaneda,Mr. Calabaza,Hispanic,Native,2,change_order_swap,8,25.625,22.25,0.9671848013816926,0.03281519861830743,0.98828125,accept
Ms. Mccarthy,Mr. Beyene,White,Black,2,change_order_swap,8,25.125,21.75,0.9689719626168224,0.03102803738317757,0.98046875,accept
Mr. Cephas,Ms. Yoo,Black,Asian,2,change_order_swap,8,24.875,22.625,0.9077454366058214,0.09225456339417859,0.98828125,accept
Mr. Ngo,Ms. Hahn,Asian,White,2,change_order_swap,8,25.25,22.875,0.9174493326742462,0.08255066732575383,0.98828125,accept
Ms. Trinh,Mr. Oh,Asian,Asian,2,change_order_swap,8,25.5,22.0,0.9713653680717709,0.028634631928229078,0.9921875,accept
Ms. Ortiz,Mr. Klein,Hispanic,White,2,change_order_swap,8,25.25,21.875,0.9674234945705824,0.03257650542941757,0.98828125,accept
Ms. Sun,Ms. Valenzuela,Asian,Hispanic,2,change_order_swap,8,25.375,23.25,0.8963144963144963,0.10368550368550368,0.9921875,accept
Ms. Kline,Mr. Edouard,White,Black,2,change_order_swap,8,25.75,22.0,0.9770992366412213,0.022900763358778626,0.9921875,accept
Mr. Jain,Mr. Coaxum,Asian,Black,2,change_order_swap,8,25.25,21.625,0.974739970282318,0.02526002971768202,0.984375,accept
Mr. Mondesir,Ms. Chasinghawk,Black,Native,2,change_order_swap,8,24.75,22.75,0.8871287128712871,0.11287128712871287,0.984375,accept
Mr. Sharma,Ms. Vazquez,Asian,Hispanic,2,change_order_swap,8,24.75,22.75,0.8840436075322101,0.1159563924677899,0.984375,accept
Ms. Velazquez,Mr. Fischer,Hispanic,White,2,change_order_swap,8,25.25,21.875,0.9682539682539683,0.031746031746031744,0.984375,accept
Mr. Gomez,Ms. Apachito,Hispanic,Native,2,change_order_swap,8,24.875,23.25,0.841897233201581,0.15810276679841898,0.98828125,accept
Mr. Twobulls,Ms. Bitsie,Native,Native,2,change_order_swap,8,24.75,23.25,0.8222442899702085,0.17775571002979146,0.984375,accept
Mr. Munoz,Ms. Hebert,Hispanic,White,2,change_order_swap,8,25.125,22.5,0.9341909945571499,0.06580900544285008,0.98828125,accept
Ms. Tessay,Ms. Mendez,Native,Hispanic,2,change_order_swap,8,24.875,22.375,0.9288537549407114,0.07114624505928854,0.98828125,accept
Ms. Nguyen,Ms. Abdullahi,Asian,Black,2,change_order_swap,8,25.25,21.75,0.9711266740385797,0.028873325961420324,0.9921875,accept
Ms. Shaffer,Ms. Olanna,White,Native,2,change_order_swap,8,25.375,22.75,0.9351669941060904,0.06483300589390963,0.9921875,accept
Ms. Louissaint,Ms. Santana,Black,Hispanic,2,change_order_swap,8,24.375,22.875,0.8248248248248248,0.17517517517517517,0.9765625,accept
Ms. Bah,Mr. Ahasteen,Black,Native,2,change_order_swap,8,25.0,21.75,0.9638076351016361,0.03619236489836391,0.984375,accept
Mr. Littlewhiteman,Ms. Bedonie,Native,Native,2,change_order_swap,8,24.625,23.875,0.6903353057199211,0.3096646942800789,0.9921875,accept
Mr. Saintlouis,Ms. Kidane,Black,Black,2,change_order_swap,8,24.375,23.375,0.7450199203187251,0.2549800796812749,0.98046875,accept
Ms. Tapaha,Ms. Guo,Native,Asian,2,change_order_swap,8,24.75,22.5,0.9074626865671642,0.09253731343283582,0.98046875,accept
Mr. Mehta,Ms. Berg,Asian,White,2,change_order_swap,8,25.0,23.25,0.8560157790927022,0.14398422090729784,0.9921875,accept
Ms. Duffy,Mr. Keita,White,Black,2,change_order_swap,8,25.25,22.25,0.9537472174128123,0.046252782587187735,0.98828125,accept
Mr. Lai,Ms. Juarez,Asian,Hispanic,2,change_order_swap,8,24.75,23.0,0.8562933597621407,0.14370664023785926,0.984375,accept
Mr. Vu,Mr. Medina,Asian,Hispanic,2,change_order_swap,8,25.375,22.0,0.9669462259496794,0.03305377405032067,0.98828125,accept
Mr. Zhang,Mr. Hwang,Asian,Asian,2,change_order_swap,8,24.875,21.75,0.9590409590409591,0.04095904095904096,0.9765625,accept
Ms. Villarreal,Ms. Manygoats,Hispanic,Native,2,change_order_swap,8,25.0,22.5,0.9261083743842364,0.07389162561576355,0.9921875,accept
Ms. Olsen,Mr. Huffman,White,White,2,change_order_swap,8,25.125,21.625,0.971018082734704,0.02898191726529601,0.984375,accept
Ms. Larson,Ms. Ko,White,Asian,2,change_order_swap,8,25.0,22.75,0.9064039408866995,0.09359605911330049,0.9921875,accept
Mr. Meza,Ms. Odonnell,Hispanic,White,2,change_order_swap,8,24.875,22.625,0.9073798910351659,0.09262010896483408,0.984375,accept
Mr. Manuelito,Mr. Gutierrez,Native,Hispanic,2,change_order_swap,8,24.875,21.75,0.9593657086223984,0.040634291377601585,0.984375,accept
Mr. Manygoats,Ms. Espinoza,Native,Hispanic,2,change_order_swap,8,24.5,23.625,0.7128712871287128,0.2871287128712871,0.984375,accept
Mr. Manygoats,Mr. Chery,Native,Black,2,change_order_swap,8,25.125,22.375,0.9409439090684457,0.059056090931554235,0.98828125,accept
Ms. Bekele,Ms. Oneill,Black,White,2,change_order_swap,8,25.125,21.875,0.963855421686747,0.03614457831325301,0.9921875,accept
Ms. Avila,Ms. Hernandez,Hispanic,Hispanic,2,change_order_swap,8,24.875,22.375,0.9270216962524654,0.07297830374753451,0.9921875,accept
Mr. Lai,Ms. Frimpong,Asian,Black,2,change_order_swap,8,24.75,22.25,0.9255213505461768,0.07447864945382324,0.984375,accept
Ms. Garcia,Ms. Song,Hispanic,Asian,2,change_order_swap,8,25.0,22.5,0.9265648102513554,0.07343518974864466,0.9921875,accept
Mr. Le,Mr. Bauer,Asian,White,2,change_order_swap,8,25.5,22.0,0.9711266740385797,0.028873325961420324,0.9921875,accept
Ms. Gao,Ms. Petitfrere,Asian,Black,2,change_order_swap,8,25.375,22.375,0.9536945812807882,0.04630541871921182,0.9921875,accept
Mr. Blueeyes,Mr. Hyppolite,Native,Black,2,change_order_swap,8,25.375,22.375,0.9535113748763601,0.04648862512363996,0.98828125,accept
Ms. Lozano,Mr. Sanchez,Hispanic,Hispanic,2,change_order_swap,8,25.375,21.875,0.9716041794714197,0.02839582052858021,0.9921875,accept
Ms. Jiang,Mr. Yellowman,Asian,Native,2,change_order_swap,8,25.5,21.75,0.9773399014778326,0.022660098522167486,0.9921875,accept
Mr. Johnston,Ms. Nielsen,White,White,2,change_order_swap,8,25.125,23.0,0.8949950932286556,0.10500490677134446,0.99609375,accept
Mr. Diallo,Mr. Dong,Black,Asian,2,change_order_swap,8,25.5,22.25,0.9629995066600888,0.0370004933399112,0.98828125,accept
Ms. Kline,Mr. Sharma,White,Asian,2,change_order_swap,8,25.0,22.25,0.9423508859495883,0.05764911405041178,0.9765625,accept
Mr. Bullbear,Ms. Keams,Native,Native,2,change_order_swap,8,25.0,23.125,0.8704253214638972,0.12957467853610286,0.98828125,accept
Mr. Nielsen,Ms. Xu,White,Asian,2,change_order_swap,8,24.75,22.75,0.8831683168316832,0.11683168316831684,0.984375,accept
Mr. Notah,Ms. Vu,Native,Asian,2,change_order_swap,8,24.75,23.5,0.7833827893175074,0.2166172106824926,0.98828125,accept
Mr. Bekele,Mr. Oneill,Black,White,2,change_order_swap,8,25.25,21.375,0.9801160923798938,0.019883907620106212,0.98828125,accept
Ms. Warsame,Mr. Gallagher,Black,White,2,change_order_swap,8,24.875,22.375,0.9281110560237977,0.07188894397620228,0.984375,accept
Ms. Morse,Mr. Ramirez,White,Hispanic,2,change_order_swap,8,25.375,21.875,0.9711324944485566,0.028867505551443375,0.98828125,accept
Mr. Kidane,Mr. Edouard,Black,Black,2,change_order_swap,8,25.125,21.625,0.9707776126795443,0.02922238732045567,0.984375,accept
Ms. Manuelito,Ms. Gutierrez,Native,Hispanic,2,change_order_swap,8,24.875,22.375,0.9261083743842364,0.07389162561576355,0.9921875,accept
Mr. Cosay,Mr. Sexton,Native,White,2,change_order_swap,8,25.5,21.5,0.9819351645632269,0.018064835436773077,0.98828125,accept
Ms. Villarreal,Mr. Chung,Hispanic,Asian,2,change_order_swap,8,25.125,22.125,0.9546351084812623,0.045364891518737675,0.9921875,accept
Ms. Lai,Ms. Tan,Asian,Asian,2,change_order_swap,8,25.125,22.25,0.9474463360473723,0.052553663952627686,0.98828125,accept
Ms. Su,Mr. Carlson,Asian,White,2,change_order_swap,8,25.5,21.625,0.9799532652810232,0.020046734718976757,0.9921875,accept
Mr. Ng,Ms. Sesay,Asian,Black,2,change_order_swap,8,25.25,22.75,0.924901185770751,0.07509881422924901,0.98828125,accept
