proposer_name,responder_name,proposer_race,responder_race,offer,prompt_type,proposer_keeps,logit_accept,logit_reject,p(accept),p(reject),z_coverage,choice
Mr. Nunez,Ms. Fry,Hispanic,White,9,baseline,1,33.25,27.875,0.995499407816818,0.004500592183181998,4.7206878662109375e-05,accept
Mr. Yoder,Ms. Johnston,White,White,9,baseline,1,34.0,27.375,0.9987044557986521,0.0012955442013479483,0.0001277923583984375,accept
Mr. Trinh,Ms. Ortega,Asian,Hispanic,9,baseline,1,35.25,27.875,0.9993793675233922,0.0006206324766078408,9.822845458984375e-05,accept
Ms. Vu,Mr. Abebe,Asian,Black,9,baseline,1,30.0,24.75,0.9947542257625801,0.005245774237419856,1.8719583749771118e-07,accept
Mr. Hess,Ms. Salinas,White,Hispanic,9,baseline,1,32.75,27.5,0.9949017969076474,0.005098203092352696,2.2292137145996094e-05,accept
Ms. Chu,Ms. Lo,Asian,Asian,9,baseline,1,30.25,25.875,0.9876543209876543,0.012345679012345678,6.593763828277588e-07,accept
Ms. Mccarthy,Ms. Ng,White,Asian,9,baseline,1,31.875,25.75,0.9978815354630963,0.002118464536903652,3.2901763916015625e-05,accept
Mr. Meza,Mr. Saintlouis,Hispanic,Black,9,baseline,1,25.5,29.875,0.01230827494792653,0.9876917250520735,1.9669532775878906e-05,reject
Mr. Campos,Ms. Sharma,Hispanic,Asian,9,baseline,1,30.125,27.0,0.9595827900912647,0.04041720990873533,3.4332275390625e-05,accept
Mr. Runningcrane,Ms. Friedman,Native,White,9,baseline,1,32.75,27.5,0.994805299399992,0.005194700600008054,4.6253204345703125e-05,accept
Mr. Escobar,Ms. Petersen,Hispanic,White,9,baseline,1,32.0,27.5,0.9893090202249271,0.010690979775072893,5.036592483520508e-06,accept
Ms. Yoder,Mr. Maldonado,White,Hispanic,9,baseline,1,31.5,24.25,0.9992836750583961,0.0007163249416039449,1.6808509826660156e-05,accept
Mr. Smallcanyon,Mr. Clitso,Native,Native,9,baseline,1,26.0,27.25,0.22048997772828507,0.779510022271715,1.33514404296875e-05,reject
Ms. Marquez,Mr. Ganadonegro,Hispanic,Native,9,baseline,1,31.25,24.625,0.9986654347602916,0.0013345652397084489,7.927417755126953e-06,accept
Ms. Desir,Mr. Lin,Black,Asian,9,baseline,1,30.75,25.75,0.9932875489853723,0.006712451014627711,1.8719583749771118e-07,accept
Ms. Gomez,Mr. Apachito,Hispanic,Native,9,baseline,1,29.875,25.25,0.9902534113060428,0.009746588693957114,9.5367431640625e-07,accept
Mr. Wauneka,Ms. Lawal,Native,Black,9,baseline,1,34.75,26.125,0.9998230853467639,0.00017691465323608252,0.00010395050048828125,accept
Mr. Ramirez,Ms. Dorvil,Hispanic,Black,9,baseline,1,33.75,27.875,0.9972095810626065,0.0027904189373934864,6.22868537902832e-06,accept
Mr. Cao,Ms. Trevino,Asian,Hispanic,9,baseline,1,31.875,29.375,0.9246575342465754,0.07534246575342465,2.175569534301758e-06,accept
Ms. Bitsilly,Mr. Soto,Native,Hispanic,9,baseline,1,32.5,27.0,0.9958936676031986,0.004106332396801383,1.080334186553955e-06,accept
Mr. Hoffman,Ms. Dong,White,Asian,9,baseline,1,31.875,27.625,0.9860183453557753,0.013981654644224776,2.60770320892334e-06,accept
Mr. Ayze,Ms. Torres,Native,Hispanic,9,baseline,1,33.75,26.75,0.9991235178355852,0.0008764821644148241,0.00016880035400390625,accept
Mr. Apachito,Ms. Calixte,Native,Black,9,baseline,1,29.25,35.25,0.002506022538034955,0.997493977461965,5.7697296142578125e-05,reject
Mr. Blackgoat,Ms. Talayumptewa,Native,Native,9,baseline,1,30.75,33.5,0.06308345120226308,0.9369165487977369,0.00010538101196289062,reject
Ms. Birdinground,Ms. Donovan,Native,White,9,baseline,1,32.25,26.875,0.9954715495176216,0.004528450482378421,2.8371810913085938e-05,accept
Ms. Oconnor,Mr. Benallie,White,Native,9,baseline,1,32.75,24.625,0.9997013235379342,0.0002986764620658604,1.3053417205810547e-05,accept
Mr. Stark,Mr. Molina,White,Hispanic,9,baseline,1,31.125,24.25,0.9989584403010254,0.001041559698974577,3.170967102050781e-05,accept
Ms. Sesay,Mr. Beyale,Black,Native,9,baseline,1,28.375,23.875,0.9889246159342623,0.011075384065737763,2.60770320892334e-06,accept
Ms. Keita,Mr. Ho,Black,Asian,9,baseline,1,29.375,25.25,0.9840132785882764,0.015986721411723595,1.6670674085617065e-07,accept
Ms. Keams,Ms. Stein,Native,White,9,baseline,1,29.875,32.5,0.06926903941829315,0.9307309605817069,2.428889274597168e-06,reject
Mr. Apachito,Mr. Dinh,Native,Asian,9,baseline,1,29.25,27.125,0.8921071687183201,0.10789283128167994,2.5779008865356445e-06,accept
Ms. Dinh,Mr. Prioleau,Asian,Black,9,baseline,1,31.75,25.875,0.9971782603361551,0.002821739663844927,3.7997961044311523e-06,accept
Ms. Laughing,Ms. Lara,Native,Hispanic,9,baseline,1,33.5,28.125,0.9954394892227929,0.004560510777207047,4.857778549194336e-06,accept
Ms. Dominguez,Mr. Yoon,Hispanic,Asian,9,baseline,1,31.25,25.875,0.995372229148617,0.004627770851383048,1.3783574104309082e-06,accept
Mr. Tsinnijinnie,Mr. Louissaint,Native,Black,9,baseline,1,26.5,29.75,0.037049021193981554,0.9629509788060184,1.4379620552062988e-06,reject
Ms. Weiss,Mr. Littlelight,White,Native,9,baseline,1,29.625,23.125,0.9984930413970393,0.0015069586029607305,4.26173210144043e-06,accept
Mr. Yoder,Ms. Maldonado,White,Hispanic,9,baseline,1,34.25,25.5,0.9998435586628042,0.000156441337195816,0.0003452301025390625,accept
Mr. Tadesse,Mr. Fry,Black,White,9,baseline,1,31.625,25.875,0.9968123310333696,0.0031876689666303516,1.1563301086425781e-05,accept
Ms. Bah,Ms. Ahasteen,Black,Native,9,baseline,1,34.0,27.125,0.9989746652730078,0.0010253347269921856,2.9206275939941406e-06,accept
Ms. Appiah,Mr. Desir,Black,Black,9,baseline,1,29.875,25.5,0.9875518672199171,0.012448132780082987,7.18235969543457e-06,accept
Ms. Rasmussen,Mr. Whitehat,White,Native,9,baseline,1,30.375,23.375,0.9990839798731206,0.000916020126879439,0.00010919570922851562,accept
Mr. Straughter,Ms. Lawal,Black,Black,9,baseline,1,34.25,27.125,0.9992083218263831,0.0007916781736168646,0.0001010894775390625,accept
Mr. Todacheene,Mr. Bui,Native,Asian,9,baseline,1,30.875,27.0,0.9794903666873834,0.020509633312616533,7.487833499908447e-07,accept
Mr. Mensah,Ms. Lawal,Black,Black,9,baseline,1,30.75,26.5,0.9862533928727782,0.013746607127221784,1.0609626770019531e-05,accept
Mr. Gao,Ms. Vega,Asian,Hispanic,9,baseline,1,31.375,27.5,0.9799709724238026,0.020029027576197386,1.601874828338623e-06,accept
Mr. Lesane,Ms. Bullbear,Black,Native,9,baseline,1,34.0,29.625,0.9878519365442332,0.012148063455766757,7.82012939453125e-05,accept
Ms. Cho,Mr. Whiteplume,Asian,Native,9,baseline,1,29.875,28.25,0.8357487922705314,0.1642512077294686,3.084540367126465e-06,accept
Ms. Cho,Mr. Lesane,Asian,Black,9,baseline,1,30.25,24.375,0.9971671388101983,0.0028328611898017,6.258487701416016e-06,accept
Ms. Barrera,Ms. Blackgoat,Hispanic,Native,9,baseline,1,32.75,28.25,0.9890770331504889,0.01092296684951109,4.887580871582031e-06,accept
Mr. Dorvil,Mr. Torres,Black,Hispanic,9,baseline,1,34.0,29.25,0.9913873226346118,0.00861267736538819,3.7550926208496094e-06,accept
Ms. Stfleur,Ms. Arcoren,Black,Native,9,baseline,1,33.0,29.125,0.9799932938415111,0.020006706158488877,8.344650268554688e-06,accept
Mr. Lasiloo,Mr. Weber,Native,White,9,baseline,1,31.625,26.25,0.9953904078257504,0.004609592174249622,3.3080577850341797e-06,accept
Ms. Torres,Mr. Kwon,Hispanic,Asian,9,baseline,1,30.25,25.25,0.9932603722253138,0.006739627774686206,3.769993782043457e-06,accept
Ms. Ochoa,Mr. Thai,Hispanic,Asian,9,baseline,1,30.5,24.25,0.9980506822612085,0.001949317738791423,3.7550926208496094e-06,accept
Mr. Estrada,Ms. Nielsen,Hispanic,White,9,baseline,1,31.5,25.5,0.997570538570707,0.0024294614292930507,7.724761962890625e-05,accept
Ms. Brandt,Ms. Abebe,White,Black,9,baseline,1,32.0,27.125,0.99244039542547,0.007559604574529948,1.8812716007232666e-07,accept
Mr. Walsh,Mr. Valenzuela,White,Hispanic,9,baseline,1,31.25,26.375,0.992295253495672,0.0077047465043279745,4.887580871582031e-06,accept
Ms. Krueger,Mr. Walsh,White,White,9,baseline,1,31.375,25.75,0.996405555437395,0.003594444562605015,5.4836273193359375e-06,accept
Mr. Gonzalez,Mr. Nez,Hispanic,Native,9,baseline,1,30.125,24.5,0.9963389293842145,0.003661070615785481,7.063150405883789e-06,accept
Mr. Wang,Mr. Nunez,Asian,Hispanic,9,baseline,1,32.25,25.625,0.9986507889951312,0.0013492110048688919,7.927417755126953e-06,accept
Mr. Meyer,Ms. Nielsen,White,White,9,baseline,1,31.5,25.875,0.9964270743927024,0.003572925607297551,4.673004150390625e-05,accept
Ms. Schmidt,Ms. Osei,White,Black,9,baseline,1,34.75,26.625,0.9997083072893413,0.00029169271065868974,4.887580871582031e-06,accept
Mr. Atcitty,Mr. Vargas,Native,Hispanic,9,baseline,1,34.0,27.75,0.9980645790111252,0.0019354209888748104,1.6689300537109375e-05,accept
Mr. Le,Mr. Estrada,Asian,Hispanic,9,baseline,1,31.5,26.25,0.994779004423897,0.005220995576102985,2.9206275939941406e-06,accept
Ms. Cao,Mr. Gallagher,Asian,White,9,baseline,1,31.25,26.625,0.9903288201160542,0.009671179883945842,2.950429916381836e-06,accept
Ms. Prioleau,Mr. Ayala,Black,Hispanic,9,baseline,1,31.5,24.25,0.9992866989037918,0.0007133010962081264,8.307397365570068e-07,accept
Mr. Stout,Ms. Bullbear,White,Native,9,baseline,1,33.0,26.75,0.9981001470320993,0.001899852967900745,2.8133392333984375e-05,accept
Mr. Pineda,Ms. Velazquez,Hispanic,Hispanic,9,baseline,1,33.5,29.25,0.9865989314180608,0.013401068581939214,8.487701416015625e-05,accept
Mr. Olson,Mr. Dominguez,White,Hispanic,9,baseline,1,31.125,23.875,0.999290733763588,0.0007092662364120183,1.1563301086425781e-05,accept
Mr. Kebede,Ms. Peshlakai,Black,Native,9,baseline,1,29.75,33.25,0.03179876601803512,0.9682012339819649,6.29425048828125e-05,reject
Mr. Spottedeagle,Mr. Cho,Native,Asian,9,baseline,1,31.75,27.5,0.9857672060830571,0.014232793916942875,1.7881393432617188e-06,accept
Ms. Becker,Ms. Dorvil,White,Black,9,baseline,1,33.25,26.75,0.9985091703359568,0.0014908296640432687,8.381903171539307e-07,accept
Mr. Vazquez,Mr. Littlelight,Hispanic,Native,9,baseline,1,31.125,24.5,0.998655736840718,0.0013442631592820054,3.3080577850341797e-06,accept
Ms. Wolf,Ms. Appiah,White,Black,9,baseline,1,33.25,27.0,0.9980966414932154,0.001903358506784552,3.7848949432373047e-06,accept
Mr. He,Ms. Boateng,Asian,Black,9,baseline,1,32.0,25.125,0.9990040852828195,0.000995914717180545,0.000274658203125,accept
Ms. Hoover,Ms. Xu,White,Asian,9,baseline,1,33.0,27.125,0.997247745268239,0.00275225473176102,2.205371856689453e-05,accept
Ms. Apachito,Ms. Wauneka,Native,Native,9,baseline,1,31.875,37.75,0.0028328611898017,0.9971671388101983,7.343292236328125e-05,reject
Mr. Keller,Mr. Orozco,White,Hispanic,9,baseline,1,33.25,25.75,0.9994365012388884,0.0005634987611115754,2.1576881408691406e-05,accept
Ms. Castaneda,Mr. Calabaza,Hispanic,Native,9,baseline,1,33.0,26.875,0.9978023800638554,0.0021976199361446284,1.6808509826660156e-05,accept
Ms. Mccarthy,Mr. Beyene,White,Black,9,baseline,1,32.75,25.375,0.999356770544527,0.0006432294554729954,1.3113021850585938e-05,accept
Mr. Cephas,Ms. Yoo,Black,Asian,9,baseline,1,31.5,28.0,0.9710224166211044,0.028977583378895572,1.3649463653564453e-05,accept
Mr. Ngo,Ms. Hahn,Asian,White,9,baseline,1,33.5,27.625,0.9972024505117036,0.0027975494882963277,1.3172626495361328e-05,accept
Ms. Trinh,Mr. Oh,Asian,Asian,9,baseline,1,31.375,26.5,0.992348619204459,0.007651380795540917,5.736947059631348e-07,accept
Ms. Ortiz,Mr. Klein,Hispanic,White,9,baseline,1,29.625,22.625,0.9990477825822263,0.0009522174177736845,1.4901161193847656e-05,accept
Ms. Sun,Ms. Valenzuela,Asian,Hispanic,9,baseline,1,34.75,29.375,0.9954956414660229,0.004504358533977122,2.872943878173828e-05,accept
Ms. Kline,Mr. Edouard,White,Black,9,baseline,1,30.875,25.0,0.9971824914166064,0.0028175085833936353,9.462237358093262e-07,accept
Mr. Jain,Mr. Coaxum,Asian,Black,9,baseline,1,29.75,25.0,0.9913941480206541,0.008605851979345954,1.1408701539039612e-07,accept
Mr. Mondesir,Ms. Chasinghawk,Black,Native,9,baseline,1,35.25,27.0,0.999740301835656,0.0002596981643440278,1.4901161193847656e-05,accept
Mr. Sharma,Ms. Vazquez,Asian,Hispanic,9,baseline,1,31.0,26.25,0.9915648132208642,0.008435186779135824,1.3530254364013672e-05,accept
Ms. Velazquez,Mr. Fischer,Hispanic,White,9,baseline,1,30.625,25.125,0.9959367165211377,0.0040632834788622806,2.0265579223632812e-06,accept
Mr. Gomez,Ms. Apachito,Hispanic,Native,9,baseline,1,28.75,30.375,0.16898608349900596,0.831013916500994,3.0040740966796875e-05,reject
Mr. Twobulls,Ms. Bitsie,Native,Native,9,baseline,1,31.625,27.375,0.9860601614086574,0.013939838591342627,1.52587890625e-05,accept
Mr. Munoz,Ms. Hebert,Hispanic,White,9,baseline,1,27.0,31.25,0.014753046824887749,0.9852469531751122,4.649162292480469e-05,reject
Ms. Tessay,Ms. Mendez,Native,Hispanic,9,baseline,1,29.875,33.0,0.042735042735042736,0.9572649572649573,0.0001010894775390625,reject
Ms. Nguyen,Ms. Abdullahi,Asian,Black,9,baseline,1,33.0,25.375,0.9995141743515115,0.00048582564848850547,1.3113021850585938e-05,accept
Ms. Shaffer,Ms. Olanna,White,Native,9,baseline,1,31.625,26.125,0.9960451525098071,0.003954847490192939,7.271766662597656e-06,accept
Ms. Louissaint,Ms. Santana,Black,Hispanic,9,baseline,1,33.5,30.75,0.9403824521934758,0.05961754780652419,6.616115570068359e-06,accept
Ms. Bah,Mr. Ahasteen,Black,Native,9,baseline,1,30.25,24.75,0.9959335275847715,0.004066472415228459,1.1362135410308838e-07,accept
Mr. Littlewhiteman,Ms. Bedonie,Native,Native,9,baseline,1,34.5,27.875,0.9986996098829649,0.0013003901170351106,0.00012874603271484375,accept
Mr. Saintlouis,Ms. Kidane,Black,Black,9,baseline,1,33.25,25.75,0.999477925320622,0.0005220746793780502,3.075599670410156e-05,accept
Ms. Tapaha,Ms. Guo,Native,Asian,9,baseline,1,34.75,29.25,0.9959539371304077,0.0040460628695922814,6.556510925292969e-07,accept
Mr. Mehta,Ms. Berg,Asian,White,9,baseline,1,31.0,28.0,0.9532961752834903,0.046703824716509704,2.428889274597168e-06,accept
Ms. Duffy,Mr. Keita,White,Black,9,baseline,1,29.875,26.125,0.9768102224325603,0.02318977756743966,6.146728992462158e-08,accept
Mr. Lai,Ms. Juarez,Asian,Hispanic,9,baseline,1,32.75,27.375,0.9954331855185651,0.0045668144814349065,2.8133392333984375e-05,accept
Mr. Vu,Mr. Medina,Asian,Hispanic,9,baseline,1,29.25,24.0,0.9947327519212503,0.0052672480787496765,5.066394805908203e-07,accept
Mr. Zhang,Mr. Hwang,Asian,Asian,9,baseline,1,30.75,27.125,0.9741077676696991,0.02589223233030091,6.668269634246826e-07,accept
Ms. Villarreal,Ms. Manygoats,Hispanic,Native,9,baseline,1,29.125,32.75,0.026915964659954796,0.9730840353400452,3.62396240234375e-05,reject
Ms. Olsen,Mr. Huffman,White,White,9,baseline,1,29.125,23.75,0.9953248735807652,0.004675126419234806,1.2218952178955078e-06,accept
Ms. Larson,Ms. Ko,White,Asian,9,baseline,1,32.0,26.375,0.9964628926754422,0.0035371073245578618,1.8030405044555664e-06,accept
Mr. Meza,Ms. Odonnell,Hispanic,White,9,baseline,1,33.75,27.375,0.9983409820524421,0.0016590179475577964,0.00017261505126953125,accept
Mr. Manuelito,Mr. Gutierrez,Native,Hispanic,9,baseline,1,28.5,32.25,0.022947088943675326,0.9770529110563246,4.9173831939697266e-06,reject
Mr. Manygoats,Ms. Espinoza,Native,Hispanic,9,baseline,1,33.5,25.875,0.9995227175672232,0.0004772824327767431,0.00012969970703125,accept
Mr. Manygoats,Mr. Chery,Native,Black,9,baseline,1,31.375,25.375,0.9975137760072115,0.0024862239927884965,1.996755599975586e-06,accept
Ms. Bekele,Ms. Oneill,Black,White,9,baseline,1,35.25,28.625,0.9986875850360614,0.0013124149639386897,4.827976226806641e-06,accept
Ms. Avila,Ms. Hernandez,Hispanic,Hispanic,9,baseline,1,31.5,28.375,0.9584541062801932,0.04154589371980676,1.4454126358032227e-06,accept
Mr. Lai,Ms. Frimpong,Asian,Black,9,baseline,1,26.875,31.625,0.00904977375565611,0.9909502262443439,5.269050598144531e-05,reject
Ms. Garcia,Ms. Song,Hispanic,Asian,9,baseline,1,32.75,27.75,0.9933157259773713,0.006684274022628713,1.7881393432617188e-06,accept
Mr. Le,Mr. Bauer,Asian,White,9,baseline,1,31.625,27.25,0.9875817473730619,0.012418252626938056,1.5869736671447754e-06,accept
Ms. Gao,Ms. Petitfrere,Asian,Black,9,baseline,1,33.5,28.0,0.9960750998215955,0.0039249001784045535,1.3709068298339844e-05,accept
Mr. Blueeyes,Mr. Hyppolite,Native,Black,9,baseline,1,26.125,30.25,0.015959517321915143,0.9840404826780849,1.7955899238586426e-06,reject
Ms. Lozano,Mr. Sanchez,Hispanic,Hispanic,9,baseline,1,30.625,24.25,0.9982727744752096,0.0017272255247904548,5.4836273193359375e-06,accept
Ms. Jiang,Mr. Yellowman,Asian,Native,9,baseline,1,29.75,23.0,0.998825520055738,0.0011744799442619687,2.9206275939941406e-06,accept
Mr. Johnston,Ms. Nielsen,White,White,9,baseline,1,30.75,25.5,0.9948319378230038,0.005168062176996114,4.649162292480469e-05,accept
Mr. Diallo,Mr. Dong,Black,Asian,9,baseline,1,30.375,28.375,0.8807854137447405,0.11921458625525946,4.1443854570388794e-08,accept
Ms. Kline,Mr. Sharma,White,Asian,9,baseline,1,29.875,24.125,0.996828180200624,0.003171819799375951,9.000301361083984e-06,accept
Mr. Bullbear,Ms. Keams,Native,Native,9,baseline,1,32.25,27.5,0.9916567342073898,0.00834326579261025,3.743171691894531e-05,accept
Mr. Nielsen,Ms. Xu,White,Asian,9,baseline,1,33.0,26.625,0.9983299378317172,0.0016700621682828088,1.329183578491211e-05,accept
Mr. Notah,Ms. Vu,Native,Asian,9,baseline,1,33.5,28.0,0.9959404600811907,0.0040595399188092015,3.7848949432373047e-06,accept
Mr. Bekele,Mr. Oneill,Black,White,9,baseline,1,31.875,27.375,0.9889833641404806,0.011016635859519409,1.5720725059509277e-06,accept
Ms. Warsame,Mr. Gallagher,Black,White,9,baseline,1,32.5,28.5,0.9820271426824795,0.01797285731752048,3.814697265625e-06,accept
Ms. Morse,Mr. Ramirez,White,Hispanic,9,baseline,1,31.0,25.0,0.9975006597637269,0.0024993402362730333,3.7550926208496094e-06,accept
