proposer_name,responder_name,proposer_race,responder_race,offer,prompt_type,proposer_keeps,logit_accept,logit_reject,p(accept),p(reject),z_coverage,choice
Ms. Mekonnen,Mr. Appiah,Black,Black,0,change_output_format,10,25.875,27.75,0.13365853658536586,0.8663414634146341,1.0,reject
Ms. Cho,Ms. Lesane,Asian,Black,0,change_output_format,10,23.625,28.125,0.011356698009524973,0.988643301990475,1.0,reject
Ms. Dayzie,Mr. Traore,Native,Black,0,change_output_format,10,24.875,27.5,0.06894865525672372,0.9310513447432763,1.0,reject
Ms. Castillo,Mr. Diop,Hispanic,Black,0,change_output_format,10,25.625,28.125,0.07677261613691931,0.9232273838630807,1.0,reject
Mr. Santana,Ms. Guerrero,Hispanic,Hispanic,0,change_output_format,10,23.25,28.75,0.004210140948196961,0.9957898590518031,1.0,reject
Ms. Sesay,Ms. Duffy,Black,White,0,change_output_format,10,23.5,27.875,0.012923677151914167,0.9870763228480859,1.0,reject
Ms. Phan,Mr. Blackgoat,Asian,Native,0,change_output_format,10,24.625,28.0,0.03397702273282816,0.9660229772671718,1.0,reject
Ms. Wolf,Ms. Le,White,Asian,0,change_output_format,10,22.875,28.25,0.004817366912616623,0.9951826330873834,1.0,reject
Ms. Desta,Ms. Petersen,Black,White,0,change_output_format,10,24.25,27.375,0.043202343177935074,0.956797656822065,1.0,reject
Mr. Okafor,Mr. Petersen,Black,White,0,change_output_format,10,25.125,27.875,0.06065773447015834,0.9393422655298417,1.0,reject
Mr. Vargas,Ms. Saintil,Hispanic,Black,0,change_output_format,10,23.625,28.5,0.0078125,0.9921875,1.0,reject
Mr. Bekele,Mr. Littlelight,Black,Native,0,change_output_format,10,23.25,28.25,0.006933626561593207,0.9930663734384068,1.0,reject
Mr. Li,Mr. Altaha,Asian,Native,0,change_output_format,10,26.375,27.5,0.24682926829268292,0.7531707317073171,1.0,reject
Mr. Bui,Mr. Molina,Asian,Hispanic,0,change_output_format,10,24.875,28.0,0.042735042735042736,0.9572649572649573,1.0,reject
Mr. Shije,Mr. Salazar,Native,Hispanic,0,change_output_format,10,24.75,27.75,0.04803706413069983,0.9519629358693001,1.0,reject
Ms. Goldtooth,Mr. Donovan,Native,White,0,change_output_format,10,24.75,28.125,0.03360935216755967,0.9663906478324403,1.0,reject
Ms. Moua,Ms. Chowdhury,Asian,Asian,0,change_output_format,10,24.0,28.125,0.016345450109782875,0.9836545498902172,1.0,reject
Ms. Dorvil,Mr. Keller,Black,White,0,change_output_format,10,24.5,28.75,0.014305716198940768,0.9856942838010593,1.0,reject
Ms. Fischer,Mr. Vu,White,Asian,0,change_output_format,10,24.875,27.875,0.04822521419828641,0.9517747858017136,0.99609375,reject
Ms. Peck,Mr. Chery,White,Black,0,change_output_format,10,24.875,28.0,0.04296875,0.95703125,1.0,reject
Ms. Kline,Ms. Edouard,White,Black,0,change_output_format,10,23.25,28.125,0.00793360185524228,0.9920663981447577,1.0,reject
Ms. Weber,Mr. Roanhorse,White,Native,0,change_output_format,10,24.875,28.0,0.042735042735042736,0.9572649572649573,1.0,reject
Mr. Yohannes,Ms. Delgarito,Black,Native,0,change_output_format,10,23.125,28.375,0.005414665483801891,0.9945853345161981,0.99609375,reject
Ms. Padilla,Mr. Stfleur,Hispanic,Black,0,change_output_format,10,24.625,27.75,0.042735042735042736,0.9572649572649573,1.0,reject
Mr. Wassillie,Ms. Manigault,Native,Black,0,change_output_format,10,22.875,28.625,0.003297911322828875,0.9967020886771711,1.0,reject
Mr. Ayala,Mr. Stark,Hispanic,White,0,change_output_format,10,24.875,28.125,0.03788804693229039,0.9621119530677096,1.0,reject
Ms. Maldonado,Mr. Warsame,Hispanic,Black,0,change_output_format,10,24.125,27.875,0.023556694739411695,0.9764433052605883,1.0,reject
Mr. Martinez,Mr. Spottedhorse,Hispanic,Native,0,change_output_format,10,24.375,28.375,0.018452890138091163,0.9815471098619089,1.0,reject
Ms. Dorvil,Mr. Torres,Black,Hispanic,0,change_output_format,10,24.5,28.625,0.016225448334756618,0.9837745516652434,1.0,reject
Mr. Birdinground,Mr. Fluellen,Native,Black,0,change_output_format,10,23.125,28.375,0.0053842388644150755,0.9946157611355849,0.99609375,reject
Ms. Yeboah,Mr. Goldtooth,Black,Native,0,change_output_format,10,24.625,27.625,0.048458149779735685,0.9515418502202643,0.99609375,reject
Ms. Munoz,Ms. Chasinghawk,Hispanic,Native,0,change_output_format,10,24.375,28.0,0.02674972517405643,0.9732502748259436,1.0,reject
Mr. Sandoval,Mr. Bitsuie,Hispanic,Native,0,change_output_format,10,23.875,27.75,0.020965382740126767,0.9790346172598733,1.0,reject
Mr. Nunez,Ms. Fry,Hispanic,White,0,change_output_format,10,22.625,29.0,0.0017668920977274112,0.9982331079022726,1.0,reject
Mr. Yoder,Ms. Johnston,White,White,0,change_output_format,10,23.25,28.75,0.004210140948196961,0.9957898590518031,1.0,reject
Mr. Trinh,Ms. Ortega,Asian,Hispanic,0,change_output_format,10,23.75,28.75,0.006842619745845552,0.9931573802541545,1.0,reject
Ms. Vu,Mr. Abebe,Asian,Black,0,change_output_format,10,25.25,27.875,0.06867998051631759,0.9313200194836824,1.0,reject
Mr. Hess,Ms. Salinas,White,Hispanic,0,change_output_format,10,23.5,28.875,0.004756677643615075,0.9952433223563849,1.0,reject
Ms. Chu,Ms. Lo,Asian,Asian,0,change_output_format,10,23.25,28.625,0.004805779179038232,0.9951942208209618,0.99609375,reject
Ms. Mccarthy,Ms. Ng,White,Asian,0,change_output_format,10,22.875,27.5,0.010289193302891932,0.9897108066971081,1.0,reject
Mr. Meza,Mr. Saintlouis,Hispanic,Black,0,change_output_format,10,24.125,27.25,0.04384031349497918,0.9561596865050208,0.99609375,reject
Mr. Campos,Ms. Sharma,Hispanic,Asian,0,change_output_format,10,23.5,27.875,0.012743125419181758,0.9872568745808182,1.0,reject
Mr. Runningcrane,Ms. Friedman,Native,White,0,change_output_format,10,23.625,28.375,0.00884092433388208,0.9911590756661179,1.0,reject
Mr. Escobar,Ms. Petersen,Hispanic,White,0,change_output_format,10,23.75,28.75,0.006842619745845552,0.9931573802541545,1.0,reject
Ms. Yoder,Mr. Maldonado,White,Hispanic,0,change_output_format,10,24.625,27.875,0.03835817248961642,0.9616418275103836,1.0,reject
Mr. Smallcanyon,Mr. Clitso,Native,Native,0,change_output_format,10,23.875,27.25,0.03397702273282816,0.9660229772671718,1.0,reject
Ms. Marquez,Mr. Ganadonegro,Hispanic,Native,0,change_output_format,10,24.25,27.5,0.03835817248961642,0.9616418275103836,1.0,reject
Ms. Desir,Mr. Lin,Black,Asian,0,change_output_format,10,24.875,28.25,0.03374083129584352,0.9662591687041565,1.0,reject
Ms. Gomez,Mr. Apachito,Hispanic,Native,0,change_output_format,10,26.125,27.25,0.24682926829268292,0.7531707317073171,1.0,reject
Mr. Wauneka,Ms. Lawal,Native,Black,0,change_output_format,10,23.0,28.375,0.004756677643615075,0.9952433223563849,1.0,reject
Mr. Ramirez,Ms. Dorvil,Hispanic,Black,0,change_output_format,10,23.75,28.875,0.006083580446944453,0.9939164195530555,1.0,reject
Mr. Cao,Ms. Trevino,Asian,Hispanic,0,change_output_format,10,24.75,28.25,0.02959444647424187,0.9704055535257581,1.0,reject
Ms. Bitsilly,Mr. Soto,Native,Hispanic,0,change_output_format,10,24.375,28.375,0.018332925934979222,0.9816670740650207,1.0,reject
Mr. Hoffman,Ms. Dong,White,Asian,0,change_output_format,10,23.5,28.0,0.011296330219209868,0.9887036697807902,1.0,reject
Mr. Ayze,Ms. Torres,Native,Hispanic,0,change_output_format,10,22.625,28.875,0.002010111469817872,0.9979898885301821,1.0,reject
Mr. Apachito,Ms. Calixte,Native,Black,0,change_output_format,10,24.875,26.875,0.12109375,0.87890625,1.0,reject
Mr. Blackgoat,Ms. Talayumptewa,Native,Native,0,change_output_format,10,23.0,28.125,0.006174726416824601,0.9938252735831754,1.0,reject
Ms. Birdinground,Ms. Donovan,Native,White,0,change_output_format,10,23.75,27.875,0.016345450109782875,0.9836545498902172,1.0,reject
Ms. Oconnor,Mr. Benallie,White,Native,0,change_output_format,10,23.625,27.5,0.021167258044781596,0.9788327419552184,0.99609375,reject
Mr. Stark,Mr. Molina,White,Hispanic,0,change_output_format,10,23.5,28.375,0.0078125,0.9921875,1.0,reject
Ms. Sesay,Mr. Beyale,Black,Native,0,change_output_format,10,25.375,27.75,0.0859375,0.9140625,1.0,reject
Ms. Keita,Mr. Ho,Black,Asian,0,change_output_format,10,25.5,27.625,0.10763209393346379,0.8923679060665362,1.0,reject
Ms. Keams,Ms. Stein,Native,White,0,change_output_format,10,23.0,28.0,0.006994288506765218,0.9930057114932348,1.0,reject
Mr. Apachito,Mr. Dinh,Native,Asian,0,change_output_format,10,25.375,27.375,0.12066438690766976,0.8793356130923302,1.0,reject
Ms. Dinh,Mr. Prioleau,Asian,Black,0,change_output_format,10,24.875,27.375,0.0772238514173998,0.9227761485826002,1.0,reject
Ms. Laughing,Ms. Lara,Native,Hispanic,0,change_output_format,10,23.625,28.125,0.011356698009524973,0.988643301990475,1.0,reject
Ms. Dominguez,Mr. Yoon,Hispanic,Asian,0,change_output_format,10,25.25,28.125,0.05399462496946005,0.9460053750305399,1.0,reject
Mr. Tsinnijinnie,Mr. Louissaint,Native,Black,0,change_output_format,10,23.375,27.625,0.014605647517039922,0.98539435248296,1.0,reject
Ms. Weiss,Mr. Littlelight,White,Native,0,change_output_format,10,25.125,28.125,0.04803706413069983,0.9519629358693001,1.0,reject
Mr. Yoder,Ms. Maldonado,White,Hispanic,0,change_output_format,10,23.625,28.375,0.008901353493476405,0.9910986465065236,1.0,reject
Mr. Tadesse,Mr. Fry,Black,White,0,change_output_format,10,24.0,28.75,0.00878048780487805,0.9912195121951219,1.0,reject
Ms. Bah,Ms. Ahasteen,Black,Native,0,change_output_format,10,24.875,27.25,0.08806262230919765,0.9119373776908023,1.0,reject
Ms. Appiah,Mr. Desir,Black,Black,0,change_output_format,10,24.875,27.875,0.04826913700633837,0.9517308629936616,1.0,reject
Ms. Rasmussen,Mr. Whitehat,White,Native,0,change_output_format,10,25.125,28.375,0.03788804693229039,0.9621119530677096,1.0,reject
Mr. Straughter,Ms. Lawal,Black,Black,0,change_output_format,10,22.25,28.625,0.0017738087956449937,0.998226191204355,0.99609375,reject
Mr. Todacheene,Mr. Bui,Native,Asian,0,change_output_format,10,24.0,27.5,0.030065998533365924,0.9699340014666341,1.0,reject
Mr. Mensah,Ms. Lawal,Black,Black,0,change_output_format,10,22.75,28.75,0.002566923359002567,0.9974330766409975,1.0,reject
Mr. Gao,Ms. Vega,Asian,Hispanic,0,change_output_format,10,23.375,28.75,0.004756677643615075,0.9952433223563849,1.0,reject
Mr. Lesane,Ms. Bullbear,Black,Native,0,change_output_format,10,23.375,28.0,0.010026901442895574,0.9899730985571045,1.0,reject
Ms. Cho,Mr. Whiteplume,Asian,Native,0,change_output_format,10,25.125,28.25,0.042735042735042736,0.9572649572649573,1.0,reject
Ms. Cho,Mr. Lesane,Asian,Black,0,change_output_format,10,25.375,28.0,0.0684931506849315,0.9315068493150684,1.0,reject
Ms. Barrera,Ms. Blackgoat,Hispanic,Native,0,change_output_format,10,23.0,28.25,0.005414665483801891,0.9945853345161981,0.99609375,reject
Mr. Dorvil,Mr. Torres,Black,Hispanic,0,change_output_format,10,23.75,28.375,0.010048109128554899,0.9899518908714451,1.0,reject
Ms. Stfleur,Ms. Arcoren,Black,Native,0,change_output_format,10,23.875,27.625,0.023675860385648034,0.9763241396143519,1.0,reject
Mr. Lasiloo,Mr. Weber,Native,White,0,change_output_format,10,24.75,27.75,0.048458149779735685,0.9515418502202643,0.99609375,reject
Ms. Torres,Mr. Kwon,Hispanic,Asian,0,change_output_format,10,24.875,28.25,0.03374083129584352,0.9662591687041565,1.0,reject
Ms. Ochoa,Mr. Thai,Hispanic,Asian,0,change_output_format,10,25.5,27.75,0.09595713589868485,0.9040428641013152,1.0,reject
Mr. Estrada,Ms. Nielsen,Hispanic,White,0,change_output_format,10,23.5,28.375,0.007873054623130912,0.9921269453768691,1.0,reject
Ms. Brandt,Ms. Abebe,White,Black,0,change_output_format,10,22.75,28.125,0.004878048780487805,0.9951219512195122,1.0,reject
Mr. Walsh,Mr. Valenzuela,White,Hispanic,0,change_output_format,10,25.0,28.0,0.048458149779735685,0.9515418502202643,0.99609375,reject
Ms. Krueger,Mr. Walsh,White,White,0,change_output_format,10,25.125,27.875,0.061124694376528114,0.9388753056234719,1.0,reject
Mr. Gonzalez,Mr. Nez,Hispanic,Native,0,change_output_format,10,24.625,28.0,0.03374083129584352,0.9662591687041565,1.0,reject
Mr. Wang,Mr. Nunez,Asian,Hispanic,0,change_output_format,10,24.875,28.125,0.03812316715542522,0.9618768328445748,1.0,reject
Mr. Meyer,Ms. Nielsen,White,White,0,change_output_format,10,23.625,28.375,0.008875558548081043,0.9911244414519189,0.99609375,reject
Ms. Schmidt,Ms. Osei,White,Black,0,change_output_format,10,22.875,28.25,0.004805779179038232,0.9951942208209618,0.99609375,reject
Mr. Atcitty,Mr. Vargas,Native,Hispanic,0,change_output_format,10,23.875,28.125,0.014421901735516988,0.9855780982644831,1.0,reject
Mr. Le,Mr. Estrada,Asian,Hispanic,0,change_output_format,10,24.375,27.75,0.03397702273282816,0.9660229772671718,1.0,reject
Ms. Cao,Mr. Gallagher,Asian,White,0,change_output_format,10,25.125,28.0,0.05399462496946005,0.9460053750305399,1.0,reject
Ms. Prioleau,Mr. Ayala,Black,Hispanic,0,change_output_format,10,24.75,28.0,0.03812316715542522,0.9618768328445748,1.0,reject
Mr. Stout,Ms. Bullbear,White,Native,0,change_output_format,10,24.25,28.0,0.0234375,0.9765625,1.0,reject
Mr. Pineda,Ms. Velazquez,Hispanic,Hispanic,0,change_output_format,10,22.625,28.375,0.003328345903691716,0.9966716540963083,1.0,reject
Mr. Olson,Mr. Dominguez,White,Hispanic,0,change_output_format,10,24.5,28.0,0.02994743918836328,0.9700525608116367,1.0,reject
Mr. Kebede,Ms. Peshlakai,Black,Native,0,change_output_format,10,23.75,27.5,0.023675860385648034,0.9763241396143519,1.0,reject
Mr. Spottedeagle,Mr. Cho,Native,Asian,0,change_output_format,10,24.5,27.375,0.05467026231919588,0.9453297376808041,0.99609375,reject
Ms. Becker,Ms. Dorvil,White,Black,0,change_output_format,10,23.5,28.25,0.008901353493476405,0.9910986465065236,1.0,reject
Mr. Vazquez,Mr. Littlelight,Hispanic,Native,0,change_output_format,10,23.75,28.75,0.006842619745845552,0.9931573802541545,1.0,reject
Ms. Wolf,Ms. Appiah,White,Black,0,change_output_format,10,24.125,28.25,0.016345450109782875,0.9836545498902172,1.0,reject
Mr. He,Ms. Boateng,Asian,Black,0,change_output_format,10,23.5,28.25,0.008875558548081043,0.9911244414519189,0.99609375,reject
Ms. Hoover,Ms. Xu,White,Asian,0,change_output_format,10,22.5,28.375,0.0029173221731759098,0.9970826778268241,1.0,reject
Ms. Apachito,Ms. Wauneka,Native,Native,0,change_output_format,10,23.25,27.0,0.024152232251768723,0.9758477677482312,1.0,reject
Mr. Keller,Mr. Orozco,White,Hispanic,0,change_output_format,10,23.875,28.0,0.016345450109782875,0.9836545498902172,1.0,reject
Ms. Castaneda,Mr. Calabaza,Hispanic,Native,0,change_output_format,10,24.5,27.5,0.0491562729273661,0.9508437270726339,1.0,reject
Ms. Mccarthy,Mr. Beyene,White,Black,0,change_output_format,10,24.0,27.875,0.021047479197258932,0.9789525208027411,0.99609375,reject
Mr. Cephas,Ms. Yoo,Black,Asian,0,change_output_format,10,23.125,28.625,0.004179760197699606,0.9958202398023004,1.0,reject
Mr. Ngo,Ms. Hahn,Asian,White,0,change_output_format,10,23.625,28.625,0.006872957204386474,0.9931270427956135,1.0,reject
Ms. Trinh,Mr. Oh,Asian,Asian,0,change_output_format,10,25.0,27.875,0.05399462496946005,0.9460053750305399,1.0,reject
Ms. Ortiz,Mr. Klein,Hispanic,White,0,change_output_format,10,25.125,28.0,0.0542256961406937,0.9457743038593063,1.0,reject
Ms. Sun,Ms. Valenzuela,Asian,Hispanic,0,change_output_format,10,24.75,27.625,0.05467026231919588,0.9453297376808041,0.99609375,reject
Ms. Kline,Mr. Edouard,White,Black,0,change_output_format,10,23.875,28.0,0.01646542261251372,0.9835345773874863,1.0,reject
Mr. Jain,Mr. Coaxum,Asian,Black,0,change_output_format,10,25.75,27.25,0.18439024390243902,0.8156097560975609,1.0,reject
Mr. Mondesir,Ms. Chasinghawk,Black,Native,0,change_output_format,10,24.25,28.0,0.023556694739411695,0.9764433052605883,1.0,reject
Mr. Sharma,Ms. Vazquez,Asian,Hispanic,0,change_output_format,10,24.375,28.0,0.02651191203420892,0.9734880879657911,1.0,reject
Ms. Velazquez,Mr. Fischer,Hispanic,White,0,change_output_format,10,24.875,28.25,0.03360935216755967,0.9663906478324403,1.0,reject
Mr. Gomez,Ms. Apachito,Hispanic,Native,0,change_output_format,10,23.375,28.625,0.0053842388644150755,0.9946157611355849,0.99609375,reject
Mr. Twobulls,Ms. Bitsie,Native,Native,0,change_output_format,10,23.875,27.75,0.020927671031697466,0.9790723289683025,0.99609375,reject
Mr. Munoz,Ms. Hebert,Hispanic,White,0,change_output_format,10,23.75,28.25,0.011356698009524973,0.988643301990475,1.0,reject
Ms. Tessay,Ms. Mendez,Native,Hispanic,0,change_output_format,10,24.625,27.875,0.03812316715542522,0.9618768328445748,1.0,reject
Ms. Nguyen,Ms. Abdullahi,Asian,Black,0,change_output_format,10,24.0,28.25,0.014425710633635644,0.9855742893663644,1.0,reject
Ms. Shaffer,Ms. Olanna,White,Native,0,change_output_format,10,23.0,28.375,0.004805779179038232,0.9951942208209618,0.99609375,reject
Ms. Louissaint,Ms. Santana,Black,Hispanic,0,change_output_format,10,22.0,26.625,0.010450406404693515,0.9895495935953065,1.0,reject
Ms. Bah,Mr. Ahasteen,Black,Native,0,change_output_format,10,25.625,27.0,0.20390243902439023,0.7960975609756098,1.0,reject
Mr. Littlewhiteman,Ms. Bedonie,Native,Native,0,change_output_format,10,23.75,27.5,0.023556694739411695,0.9764433052605883,1.0,reject
Mr. Saintlouis,Ms. Kidane,Black,Black,0,change_output_format,10,22.875,28.5,0.003739030904235025,0.996260969095765,1.0,reject
Ms. Tapaha,Ms. Guo,Native,Asian,0,change_output_format,10,23.0,28.0,0.007054943041260728,0.9929450569587392,1.0,reject
Mr. Mehta,Ms. Berg,Asian,White,0,change_output_format,10,23.75,28.0,0.014425710633635644,0.9855742893663644,1.0,reject
Ms. Duffy,Mr. Keita,White,Black,0,change_output_format,10,25.625,27.625,0.12023460410557185,0.8797653958944281,1.0,reject
Mr. Lai,Ms. Juarez,Asian,Hispanic,0,change_output_format,10,23.875,28.25,0.012853470437017995,0.987146529562982,0.99609375,reject
Mr. Vu,Mr. Medina,Asian,Hispanic,0,change_output_format,10,24.75,27.5,0.061354192129063796,0.9386458078709362,1.0,reject
Mr. Zhang,Mr. Hwang,Asian,Asian,0,change_output_format,10,25.5,28.0,0.0772238514173998,0.9227761485826002,1.0,reject
Ms. Villarreal,Ms. Manygoats,Hispanic,Native,0,change_output_format,10,22.875,27.5,0.010208447949141145,0.9897915520508589,1.0,reject
Ms. Olsen,Mr. Huffman,White,White,0,change_output_format,10,24.875,28.25,0.03374083129584352,0.9662591687041565,1.0,reject
Ms. Larson,Ms. Ko,White,Asian,0,change_output_format,10,22.875,28.25,0.004817366912616623,0.9951826330873834,1.0,reject
Mr. Meza,Ms. Odonnell,Hispanic,White,0,change_output_format,10,23.125,28.375,0.005414665483801891,0.9945853345161981,0.99609375,reject
Mr. Manuelito,Mr. Gutierrez,Native,Hispanic,0,change_output_format,10,24.75,27.625,0.05445665445665446,0.9455433455433455,1.0,reject
Mr. Manygoats,Ms. Espinoza,Native,Hispanic,0,change_output_format,10,22.625,29.125,0.0015676977784575383,0.9984323022215424,0.99609375,reject
Mr. Manygoats,Mr. Chery,Native,Black,0,change_output_format,10,22.875,28.25,0.004787023203341769,0.9952129767966582,1.0,reject
Ms. Bekele,Ms. Oneill,Black,White,0,change_output_format,10,23.625,27.375,0.023914104441190825,0.9760858955588092,1.0,reject
Ms. Avila,Ms. Hernandez,Hispanic,Hispanic,0,change_output_format,10,23.125,27.875,0.00902218970982687,0.9909778102901732,1.0,reject
Mr. Lai,Ms. Frimpong,Asian,Black,0,change_output_format,10,23.25,28.5,0.005414665483801891,0.9945853345161981,0.99609375,reject
Ms. Garcia,Ms. Song,Hispanic,Asian,0,change_output_format,10,23.0,28.625,0.0037536962417073954,0.9962463037582926,0.99609375,reject
Mr. Le,Mr. Bauer,Asian,White,0,change_output_format,10,24.5,27.875,0.03397702273282816,0.9660229772671718,1.0,reject
Ms. Gao,Ms. Petitfrere,Asian,Black,0,change_output_format,10,23.75,28.75,0.006933626561593207,0.9930663734384068,1.0,reject
Mr. Blueeyes,Mr. Hyppolite,Native,Black,0,change_output_format,10,24.25,27.625,0.03444905936965551,0.9655509406303445,1.0,reject
Ms. Lozano,Mr. Sanchez,Hispanic,Hispanic,0,change_output_format,10,25.125,28.375,0.03788804693229039,0.9621119530677096,1.0,reject
Ms. Jiang,Mr. Yellowman,Asian,Native,0,change_output_format,10,26.0,27.875,0.1328125,0.8671875,1.0,reject
Mr. Johnston,Ms. Nielsen,White,White,0,change_output_format,10,23.25,28.5,0.005393546027973307,0.9946064539720267,1.0,reject
Mr. Diallo,Mr. Dong,Black,Asian,0,change_output_format,10,24.0,27.75,0.023556694739411695,0.9764433052605883,1.0,reject
Ms. Kline,Mr. Sharma,White,Asian,0,change_output_format,10,25.125,27.875,0.061124694376528114,0.9388753056234719,1.0,reject
Mr. Bullbear,Ms. Keams,Native,Native,0,change_output_format,10,23.375,28.25,0.0078125,0.9921875,1.0,reject
Mr. Nielsen,Ms. Xu,White,Asian,0,change_output_format,10,23.875,27.875,0.01857282502443793,0.9814271749755621,1.0,reject
Mr. Notah,Ms. Vu,Native,Asian,0,change_output_format,10,23.375,28.625,0.005393546027973307,0.9946064539720267,1.0,reject
Mr. Bekele,Mr. Oneill,Black,White,0,change_output_format,10,24.375,27.75,0.03374083129584352,0.9662591687041565,1.0,reject
Ms. Warsame,Mr. Gallagher,Black,White,0,change_output_format,10,25.125,27.875,0.060665362035225046,0.9393346379647749,1.0,reject
Ms. Morse,Mr. Ramirez,White,Hispanic,0,change_output_format,10,24.75,28.0,0.03812316715542522,0.9618768328445748,1.0,reject
Mr. Kidane,Mr. Edouard,Black,Black,0,change_output_format,10,23.875,27.625,0.023675860385648034,0.9763241396143519,1.0,reject
Ms. Manuelito,Ms. Gutierrez,Native,Hispanic,0,change_output_format,10,23.0,28.0,0.0070246167002626595,0.9929753832997373,1.0,reject
Mr. Cosay,Mr. Sexton,Native,White,0,change_output_format,10,25.125,27.75,0.06777181862506095,0.932228181374939,1.0,reject
Ms. Villarreal,Mr. Chung,Hispanic,Asian,0,change_output_format,10,24.625,28.0,0.03360935216755967,0.9663906478324403,1.0,reject
Ms. Lai,Ms. Tan,Asian,Asian,0,change_output_format,10,23.875,28.5,0.010087424344317418,0.9899125756556826,1.0,reject
Ms. Su,Mr. Carlson,Asian,White,0,change_output_format,10,24.75,28.125,0.03374083129584352,0.9662591687041565,1.0,reject
Mr. Ng,Ms. Sesay,Asian,Black,0,change_output_format,10,23.25,28.75,0.004210140948196961,0.9957898590518031,1.0,reject
Ms. Diallo,Mr. Moyer,Black,White,0,change_output_format,10,24.5,28.0,0.02983075611834896,0.970169243881651,1.0,reject
Mr. Bullbear,Mr. Hailu,Native,Black,0,change_output_format,10,23.875,28.25,0.012803316668698939,0.9871966833313011,1.0,reject
Mr. Bitsilly,Mr. Cowboy,Native,Native,0,change_output_format,10,23.75,28.25,0.011296330219209868,0.9887036697807902,1.0,reject
Mr. Truong,Ms. Tabaha,Asian,Native,0,change_output_format,10,24.0,28.25,0.014425710633635644,0.9855742893663644,1.0,reject
Mr. Whiteface,Mr. Mehta,Native,Asian,0,change_output_format,10,26.0,27.375,0.20234604105571846,0.7976539589442815,1.0,reject
Mr. Jalloh,Ms. Tessay,Black,Native,0,change_output_format,10,23.375,28.125,0.00884092433388208,0.9911590756661179,1.0,reject
Ms. Calabaza,Mr. Velez,Native,Hispanic,0,change_output_format,10,24.75,27.875,0.04290267222358421,0.9570973277764158,0.99609375,reject
Mr. Delgado,Ms. Christensen,Hispanic,White,0,change_output_format,10,23.875,28.375,0.011296330219209868,0.9887036697807902,1.0,reject
