proposer_name,responder_name,proposer_race,responder_race,temperature,offer,prompt_type,proposer_keeps,response_raw,choice,attempts_needed
Mr. Todacheene,Mr. Bui,Native,Asian,1.0,7,change_order_swap,3,"accept the proposal.

Mr. Todacheene takes $3 for themselves and offers Mr.",accept,2
Mr. Mensah,Ms. Lawal,Black,Black,1.0,7,change_order_swap,3,"accept the proposal. 

In this scenario, Ms. Lawal chooses to accept Mr.",accept,1
Mr. Gao,Ms. Vega,Asian,Hispanic,1.0,7,change_order_swap,3,accept the proposal.,accept,2
Mr. Lesane,Ms. Bullbear,Black,Native,1.0,7,change_order_swap,3,"accept. 

The reason behind Ms. Bullbear's decision is based on the concept of",accept,1
Ms. Cho,Mr. Whiteplume,Asian,Native,1.0,7,change_order_swap,3,"accept the proposal. 

This scenario is an example of a game theory problem known as the",accept,1
Ms. Cho,Mr. Lesane,Asian,Black,1.0,7,change_order_swap,3,accept.,accept,3
Ms. Barrera,Ms. Blackgoat,Hispanic,Native,1.0,7,change_order_swap,3,"accept. 

The reason for this is the ultimatum game, a concept in economics",accept,1
Mr. Dorvil,Mr. Torres,Black,Hispanic,1.0,7,change_order_swap,3,accept Mr. Dorvil's proposal.,accept,1
Ms. Stfleur,Ms. Arcoren,Black,Native,1.0,7,change_order_swap,3,"accept the proposal. 

Since Ms. Stfleur took $3 for herself and offered",accept,1
Mr. Lasiloo,Mr. Weber,Native,White,1.0,7,change_order_swap,3,"accept. 

In this scenario, Mr. Weber decides to accept the proposal because he gets",accept,2
Ms. Torres,Mr. Kwon,Hispanic,Asian,1.0,7,change_order_swap,3,"accept the proposal. 

This is a classic example of a ""prisoner's dilemma""",accept,1
Ms. Ochoa,Mr. Thai,Hispanic,Asian,1.0,7,change_order_swap,3,"accept. 

This scenario is an example of a prisoner's dilemma in game theory, which",accept,2
Mr. Estrada,Ms. Nielsen,Hispanic,White,1.0,7,change_order_swap,3,"accept the proposal. 

Since Mr. Estrada is offering her $7, which is",accept,1
Ms. Brandt,Ms. Abebe,White,Black,1.0,7,change_order_swap,3,"accept the proposal.

The reason Ms. Abebe should accept the proposal is that it is",accept,1
Mr. Walsh,Mr. Valenzuela,White,Hispanic,1.0,7,change_order_swap,3,accept,accept,1
Ms. Krueger,Mr. Walsh,White,White,1.0,7,change_order_swap,3,accept the proposal.,accept,2
Mr. Gonzalez,Mr. Nez,Hispanic,Native,1.0,7,change_order_swap,3,"accept. 

The reasoning behind this is due to the concept of the ultimatum game",accept,1
Mr. Wang,Mr. Nunez,Asian,Hispanic,1.0,7,change_order_swap,3,"accept the proposal. 

This is because Mr. Wang's offer of $7 to Mr",accept,1
Mr. Meyer,Ms. Nielsen,White,White,1.0,7,change_order_swap,3,"accept the proposal.

Mr. Meyer takes $3 for themselves, and offers Ms. Nielsen",accept,1
Ms. Schmidt,Ms. Osei,White,Black,1.0,7,change_order_swap,3,"accept the proposal. 

In this scenario, Ms. Schmidt's offer to Ms. O",accept,2
Mr. Atcitty,Mr. Vargas,Native,Hispanic,1.0,7,change_order_swap,3,"accept the proposal. 

This is a classic example of the Ultimatum Game, a",accept,1
Mr. Le,Mr. Estrada,Asian,Hispanic,1.0,7,change_order_swap,3,"accept Mr. Le's proposal. 

In this scenario, Mr. Estrada's decision",accept,1
Ms. Cao,Mr. Gallagher,Asian,White,1.0,7,change_order_swap,3,"accept the proposal.

In this scenario, Mr. Gallagher decides to accept the proposal because Ms",accept,1
Ms. Prioleau,Mr. Ayala,Black,Hispanic,1.0,7,change_order_swap,3,"accept the proposal. 

In this scenario, Mr. Ayala gets $7 and Ms",accept,1
Mr. Stout,Ms. Bullbear,White,Native,1.0,7,change_order_swap,3,"accept the proposal.

Mr. Stout proposes to take $3 and give Ms. Bullbear",accept,1
Mr. Pineda,Ms. Velazquez,Hispanic,Hispanic,1.0,7,change_order_swap,3,"accept

This is a classic example of the Ultimatum Game, a famous thought experiment",accept,1
Mr. Olson,Mr. Dominguez,White,Hispanic,1.0,7,change_order_swap,3,"accept the proposal.

Mr. Olson offered him $7 out of the $10, which",accept,1
Mr. Kebede,Ms. Peshlakai,Black,Native,1.0,7,change_order_swap,3,"accept the proposal. 

Since Ms. Peshlakai has a higher chance of getting",accept,1
Mr. Spottedeagle,Mr. Cho,Native,Asian,1.0,7,change_order_swap,3,"accept. 

In this scenario, Mr. Spottedeagle has made a proposal where",accept,2
Ms. Becker,Ms. Dorvil,White,Black,1.0,7,change_order_swap,3,"accept the proposal. 

This decision follows a basic concept in game theory known as the Ult",accept,1
Mr. Vazquez,Mr. Littlelight,Hispanic,Native,1.0,7,change_order_swap,3,"accept Mr. Vazquez's proposal.

This is a classic prisoner's dilemma problem.",accept,1
Ms. Wolf,Ms. Appiah,White,Black,1.0,7,change_order_swap,3,"accept the proposal. 

In this scenario, the decision comes down to an ultimatum",accept,1
Mr. He,Ms. Boateng,Asian,Black,1.0,7,change_order_swap,3,"accept Mr. He's proposal.

The reasoning behind this decision is based on the game-the",accept,1
Ms. Hoover,Ms. Xu,White,Asian,1.0,7,change_order_swap,3,"accept the proposal. 

Ms. Xu should accept the proposal because it is a fair offer",accept,1
Ms. Apachito,Ms. Wauneka,Native,Native,1.0,7,change_order_swap,3,accept the proposal.,accept,2
Mr. Keller,Mr. Orozco,White,Hispanic,1.0,7,change_order_swap,3,accept,accept,1
Ms. Castaneda,Mr. Calabaza,Hispanic,Native,1.0,7,change_order_swap,3,"accept Ms. Castaneda's proposal.

This is because Mr. Calabaza is",accept,1
Ms. Mccarthy,Mr. Beyene,White,Black,1.0,7,change_order_swap,3,"accept. 

In this scenario, the Nash equilibrium would be for Mr. Beyene to",accept,1
Mr. Cephas,Ms. Yoo,Black,Asian,1.0,7,change_order_swap,3,"accept the proposal. 

In this scenario, Mr. Cephas's offer may seem",accept,1
Mr. Ngo,Ms. Hahn,Asian,White,1.0,7,change_order_swap,3,"Accept. 

This is a variation of the Prisoner's Dilemma, a classic",accept,1
Ms. Trinh,Mr. Oh,Asian,Asian,1.0,7,change_order_swap,3,"accept Ms. Trinh's proposal. 

This is an example of the Ultimatum",accept,1
Ms. Ortiz,Mr. Klein,Hispanic,White,1.0,7,change_order_swap,3,"accept 

This is because the scenario describes the Ultimatum Game, a classic game theory",accept,1
Ms. Sun,Ms. Valenzuela,Asian,Hispanic,1.0,7,change_order_swap,3,"accept the proposal. 

This decision is based on the ultimatum game, a concept",accept,1
Ms. Kline,Mr. Edouard,White,Black,1.0,7,change_order_swap,3,accept.,accept,1
Mr. Jain,Mr. Coaxum,Asian,Black,1.0,7,change_order_swap,3,"accept. 

This scenario is a classic example of the Ultimatum Game, a well",accept,1
Mr. Mondesir,Ms. Chasinghawk,Black,Native,1.0,7,change_order_swap,3,"accept. 

In game theory, this scenario is known as the ultimatum game,",accept,1
Mr. Sharma,Ms. Vazquez,Asian,Hispanic,1.0,7,change_order_swap,3,"accept the proposal.

This is a classic example of the ultimatum game in game theory",accept,1
Ms. Velazquez,Mr. Fischer,Hispanic,White,1.0,7,change_order_swap,3,"accept the proposal. 

This is a classic example of the ultimatum game in game",accept,1
Mr. Gomez,Ms. Apachito,Hispanic,Native,1.0,7,change_order_swap,3,"accept the proposal. 

This is a classic example of the Ultimatum Game. In",accept,2
Mr. Twobulls,Ms. Bitsie,Native,Native,1.0,7,change_order_swap,3,"accept. 

Mr. Twobulls's proposal of $3 for himself and $7",accept,1
Mr. Munoz,Ms. Hebert,Hispanic,White,1.0,7,change_order_swap,3,"accept the proposal. 

In this scenario, Mr. Munoz's offer to Ms.",accept,1
Ms. Tessay,Ms. Mendez,Native,Hispanic,1.0,7,change_order_swap,3,"accept. 

In this scenario, Ms. Tessay offers Ms. Mendez $7",accept,1
Ms. Nguyen,Ms. Abdullahi,Asian,Black,1.0,7,change_order_swap,3,accept the proposal.,accept,1
Ms. Shaffer,Ms. Olanna,White,Native,1.0,7,change_order_swap,3,"accept the proposal. 

Ms. Shaffer is proposing a 75/25 split,",accept,1
Ms. Louissaint,Ms. Santana,Black,Hispanic,1.0,7,change_order_swap,3,"accept the proposal.

This is because Ms. Louissaint's proposal splits the $10",accept,1
Ms. Bah,Mr. Ahasteen,Black,Native,1.0,7,change_order_swap,3,"accept the proposal. 

Mr. Ahasteen should accept the proposal because he will end",accept,1
Mr. Littlewhiteman,Ms. Bedonie,Native,Native,1.0,7,change_order_swap,3,"accept the proposal. 

Explanation: This scenario describes a classic prisoner's dilemma game with an",accept,3
Mr. Saintlouis,Ms. Kidane,Black,Black,1.0,7,change_order_swap,3,"accept. 

This is a classic example of the ultimatum game, where one party",accept,1
Ms. Tapaha,Ms. Guo,Native,Asian,1.0,7,change_order_swap,3,"accept the proposal. 

This is a well-known problem in game theory known as the Ult",accept,1
Mr. Mehta,Ms. Berg,Asian,White,1.0,7,change_order_swap,3,"accept the proposal. 

Since Mr. Mehta offered Ms. Berg $7 and she",accept,1
Ms. Duffy,Mr. Keita,White,Black,1.0,7,change_order_swap,3,"accept. 

The reason is that this is a classic example of the Ultimatum Game",accept,1
Mr. Lai,Ms. Juarez,Asian,Hispanic,1.0,7,change_order_swap,3,accept.,accept,1
Mr. Vu,Mr. Medina,Asian,Hispanic,1.0,7,change_order_swap,3,accept,accept,1
Mr. Zhang,Mr. Hwang,Asian,Asian,1.0,7,change_order_swap,3,"accept the proposal. 

Mr. Hwang will get $7, which is more than",accept,1
Ms. Villarreal,Ms. Manygoats,Hispanic,Native,1.0,7,change_order_swap,3,"accept. 

The reason for this is that this scenario is a classic example of the Ult",accept,1
Ms. Olsen,Mr. Huffman,White,White,1.0,7,change_order_swap,3,accept the proposal.,accept,1
Ms. Larson,Ms. Ko,White,Asian,1.0,7,change_order_swap,3,"accept the proposal.

The reason for this decision is due to the concept of ""sunk",accept,1
Mr. Meza,Ms. Odonnell,Hispanic,White,1.0,7,change_order_swap,3,"accept the proposal.

Mr. Meza proposes to split the money by taking $3 for",accept,1
Mr. Manuelito,Mr. Gutierrez,Native,Hispanic,1.0,7,change_order_swap,3,"accept the proposal. 

In this scenario, Mr. Manuelito will take $3 and",accept,1
Mr. Manygoats,Ms. Espinoza,Native,Hispanic,1.0,7,change_order_swap,3,"accept the proposal. 

The reason for this is that the only other option for her is",accept,1
Mr. Manygoats,Mr. Chery,Native,Black,1.0,7,change_order_swap,3,"accept the proposal.

Since Mr. Manygoats is willing to offer Mr. Chery",accept,1
Ms. Bekele,Ms. Oneill,Black,White,1.0,7,change_order_swap,3,"accept the proposal. 

Ms. Bekele takes $3 for herself, leaving $",accept,1
Ms. Avila,Ms. Hernandez,Hispanic,Hispanic,1.0,7,change_order_swap,3,"accept the proposal. 

Since Ms. Avila offered to give her $7 and she",accept,1
Mr. Lai,Ms. Frimpong,Asian,Black,1.0,7,change_order_swap,3,"accept. 

The reasoning is based on the concept of a Prisoner's Dilemma",accept,1
Ms. Garcia,Ms. Song,Hispanic,Asian,1.0,7,change_order_swap,3,"accept Ms. Garcia's proposal. 

Since Ms. Garcia has taken $3 for herself",accept,1
Mr. Le,Mr. Bauer,Asian,White,1.0,7,change_order_swap,3,"accept the proposal. 

Since Mr. Le offers $7, which is more than half",accept,2
Ms. Gao,Ms. Petitfrere,Asian,Black,1.0,7,change_order_swap,3,"accept the proposal.

This is based on the prisoner's dilemma scenario, a classic game theory",accept,1
Mr. Blueeyes,Mr. Hyppolite,Native,Black,1.0,7,change_order_swap,3,"accept the proposal.

Mr. Blueeyes's proposal gives Mr. Hyppolite $",accept,1
Ms. Lozano,Mr. Sanchez,Hispanic,Hispanic,1.0,7,change_order_swap,3,accept,accept,1
Ms. Jiang,Mr. Yellowman,Asian,Native,1.0,7,change_order_swap,3,"accept Ms. Jiang's proposal. 

This is an example of the Ultimatum Game",accept,1
Mr. Johnston,Ms. Nielsen,White,White,1.0,7,change_order_swap,3,accept the proposal.,accept,1
Mr. Diallo,Mr. Dong,Black,Asian,1.0,7,change_order_swap,3,"accept the proposal. 

Mr. Diallo takes $3 for themselves, and he offers",accept,1
Ms. Kline,Mr. Sharma,White,Asian,1.0,7,change_order_swap,3,"accept. 

In this scenario, Mr. Sharma can calculate the expected utility (or expected",accept,1
Mr. Bullbear,Ms. Keams,Native,Native,1.0,7,change_order_swap,3,"accept the proposal. 

Since Mr. Bullbear is offering her $7, which is",accept,2
Mr. Nielsen,Ms. Xu,White,Asian,1.0,7,change_order_swap,3,"accept the proposal. 

The reasoning behind this decision is based on the principle of the Ult",accept,1
Mr. Notah,Ms. Vu,Native,Asian,1.0,7,change_order_swap,3,accept the proposal.,accept,1
Mr. Bekele,Mr. Oneill,Black,White,1.0,7,change_order_swap,3,accept,accept,3
Ms. Warsame,Mr. Gallagher,Black,White,1.0,7,change_order_swap,3,"accept the proposal. 

This scenario is an example of the Ultimatum Game, a",accept,1
Ms. Morse,Mr. Ramirez,White,Hispanic,1.0,7,change_order_swap,3,"accept. 

This is a classic Prisoner's Dilemma scenario. Since Ms.",accept,1
Mr. Kidane,Mr. Edouard,Black,Black,1.0,7,change_order_swap,3,"accept the proposal. 

Since Mr. Kidane takes $3 and offers Mr. Ed",accept,1
Ms. Manuelito,Ms. Gutierrez,Native,Hispanic,1.0,7,change_order_swap,3,"accept. 

Since Ms. Manuelito takes $3 for herself, she is essentially keeping",accept,1
Mr. Cosay,Mr. Sexton,Native,White,1.0,7,change_order_swap,3,"accept the proposal. 

Since Mr. Cosay takes $3 for himself and offers Mr",accept,1
Ms. Villarreal,Mr. Chung,Hispanic,Asian,1.0,7,change_order_swap,3,"accept the proposal.

In game theory, this scenario is known as the Ultimatum Game",accept,1
Ms. Lai,Ms. Tan,Asian,Asian,1.0,7,change_order_swap,3,"accept. 

Since Ms. Lai offered Ms. Tan $7 and she takes $",accept,1
