proposer_name,responder_name,proposer_race,responder_race,offer,prompt_type,proposer_keeps,logit_accept,logit_reject,p(accept),p(reject),z_coverage,choice
Mr. Shije,Mr. Salazar,Native,Hispanic,6,change_order_swap,4,33.25,22.5,0.9999785592302579,2.1440769742049124e-05,2.765655517578125e-05,accept
Ms. Goldtooth,Mr. Donovan,Native,White,6,change_order_swap,4,33.25,22.125,0.9999850486584243,1.495134157568707e-05,3.552436828613281e-05,accept
Ms. Moua,Ms. Chowdhury,Asian,Asian,6,change_order_swap,4,34.5,23.0,0.999989849406449,1.015059355104632e-05,2.777576446533203e-05,accept
Ms. Dorvil,Mr. Keller,Black,White,6,change_order_swap,4,32.5,22.625,0.9999482079085308,5.1792091469210334e-05,3.7401914596557617e-06,accept
Ms. Fischer,Mr. Vu,White,Asian,6,change_order_swap,4,30.75,21.375,0.9999150215613475,8.497843865252007e-05,1.7657876014709473e-06,accept
Ms. Peck,Mr. Chery,White,Black,6,change_order_swap,4,30.75,21.25,0.9999242912346246,7.570876537544595e-05,1.7657876014709473e-06,accept
Ms. Kline,Ms. Edouard,White,Black,6,change_order_swap,4,34.0,22.375,0.9999910639934406,8.936006559366022e-06,2.1576881408691406e-05,accept
Ms. Weber,Mr. Roanhorse,White,Native,6,change_order_swap,4,33.0,22.25,0.999977816560325,2.2183439674952748e-05,0.0001239776611328125,accept
Mr. Yohannes,Ms. Delgarito,Black,Native,6,change_order_swap,4,32.5,24.625,0.9996354290638361,0.0003645709361639304,3.8623809814453125e-05,accept
Ms. Padilla,Mr. Stfleur,Hispanic,Black,6,change_order_swap,4,33.0,21.75,0.99998684895144,1.3151048560078205e-05,2.1576881408691406e-05,accept
Mr. Wassillie,Ms. Manigault,Native,Black,6,change_order_swap,4,33.5,23.0,0.9999719052412226,2.809475877743235e-05,0.0003604888916015625,accept
Mr. Ayala,Mr. Stark,Hispanic,White,6,change_order_swap,4,31.875,20.25,0.9999909146966894,9.085303310521458e-06,3.123283386230469e-05,accept
Ms. Maldonado,Mr. Warsame,Hispanic,Black,6,change_order_swap,4,33.5,21.875,0.9999909652723137,9.034727686280525e-06,4.5299530029296875e-05,accept
Mr. Martinez,Mr. Spottedhorse,Hispanic,Native,6,change_order_swap,4,33.0,23.125,0.9999471602743569,5.283972564303693e-05,3.552436828613281e-05,accept
Ms. Dorvil,Mr. Torres,Black,Hispanic,6,change_order_swap,4,34.5,21.75,0.9999970572421978,2.942757802204605e-06,1.6689300537109375e-05,accept
Mr. Birdinground,Mr. Fluellen,Native,Black,6,change_order_swap,4,31.5,20.375,0.9999846460792524,1.5353920747638666e-05,7.62939453125e-05,accept
Ms. Yeboah,Mr. Goldtooth,Black,Native,6,change_order_swap,4,31.5,19.625,0.9999926640975358,7.335902464188325e-06,6.198883056640625e-06,accept
Ms. Munoz,Ms. Chasinghawk,Hispanic,Native,6,change_order_swap,4,33.25,23.25,0.9999548100541916,4.5189945808424754e-05,2.8014183044433594e-05,accept
Mr. Sandoval,Mr. Bitsuie,Hispanic,Native,6,change_order_swap,4,32.25,22.0,0.9999639350720327,3.606492796724195e-05,7.867813110351562e-06,accept
Mr. Nunez,Ms. Fry,Hispanic,White,6,change_order_swap,4,35.0,23.125,0.9999930404099134,6.959590086550219e-06,0.00012493133544921875,accept
Mr. Yoder,Ms. Johnston,White,White,6,change_order_swap,4,34.5,23.875,0.999976199775869,2.3800224130945038e-05,9.965896606445312e-05,accept
Mr. Trinh,Ms. Ortega,Asian,Hispanic,6,change_order_swap,4,36.0,24.25,0.9999921088747895,7.891125210503245e-06,9.72747802734375e-05,accept
Ms. Vu,Mr. Abebe,Asian,Black,6,change_order_swap,4,30.5,21.875,0.9998203816199736,0.00017961838002643614,3.948807716369629e-07,accept
Mr. Hess,Ms. Salinas,White,Hispanic,6,change_order_swap,4,32.0,23.5,0.9998020596056987,0.00019794039430136783,2.8371810913085938e-05,accept
Ms. Chu,Ms. Lo,Asian,Asian,6,change_order_swap,4,30.875,22.375,0.9997982366162447,0.00020176338375536683,2.5779008865356445e-06,accept
Ms. Mccarthy,Ms. Ng,White,Asian,6,change_order_swap,4,32.25,22.125,0.9999599966922166,4.000330778339458e-05,4.601478576660156e-05,accept
Mr. Meza,Mr. Saintlouis,Hispanic,Black,6,change_order_swap,4,31.5,22.375,0.9998866000174861,0.00011339998251389582,1.6808509826660156e-05,accept
Mr. Campos,Ms. Sharma,Hispanic,Asian,6,change_order_swap,4,31.25,22.875,0.9997724630666187,0.00022753693338132294,2.8133392333984375e-05,accept
Mr. Runningcrane,Ms. Friedman,Native,White,6,change_order_swap,4,32.5,22.625,0.9999489480417736,5.1051958226447296e-05,7.581710815429688e-05,accept
Mr. Escobar,Ms. Petersen,Hispanic,White,6,change_order_swap,4,31.375,23.375,0.9996684154804525,0.00033158451954749655,4.32133674621582e-06,accept
Ms. Yoder,Mr. Maldonado,White,Hispanic,6,change_order_swap,4,34.25,21.75,0.9999962052893713,3.7947106287487994e-06,4.553794860839844e-05,accept
Mr. Smallcanyon,Mr. Clitso,Native,Native,6,change_order_swap,4,31.5,21.625,0.9999466450687953,5.335493120476586e-05,7.581710815429688e-05,accept
Ms. Marquez,Mr. Ganadonegro,Hispanic,Native,6,change_order_swap,4,33.5,21.5,0.9999937616389691,6.238361030813289e-06,2.1576881408691406e-05,accept
Ms. Desir,Mr. Lin,Black,Asian,6,change_order_swap,4,30.25,21.375,0.9998594209231795,0.0001405790768204718,8.344650268554688e-07,accept
Ms. Gomez,Mr. Apachito,Hispanic,Native,6,change_order_swap,4,30.375,20.75,0.9999335034309497,6.649656905031057e-05,1.996755599975586e-06,accept
Mr. Wauneka,Ms. Lawal,Native,Black,6,change_order_swap,4,35.75,22.875,0.9999973582195049,2.641780495160209e-06,0.0001659393310546875,accept
Mr. Ramirez,Ms. Dorvil,Hispanic,Black,6,change_order_swap,4,32.5,23.0,0.9999258646318131,7.413536818694094e-05,4.857778549194336e-06,accept
Mr. Cao,Ms. Trevino,Asian,Hispanic,6,change_order_swap,4,33.5,24.25,0.9999036379871903,9.636201280972357e-05,1.0192394256591797e-05,accept
Ms. Bitsilly,Mr. Soto,Native,Hispanic,6,change_order_swap,4,33.25,22.375,0.9999809739706965,1.9026029303475906e-05,4.827976226806641e-06,accept
Mr. Hoffman,Ms. Dong,White,Asian,6,change_order_swap,4,31.625,23.875,0.9995732696082615,0.0004267303917384996,5.453824996948242e-06,accept
Mr. Ayze,Ms. Torres,Native,Hispanic,6,change_order_swap,4,35.5,23.875,0.9999910768111664,8.923188833592879e-06,0.00016307830810546875,accept
Mr. Apachito,Ms. Calixte,Native,Black,6,change_order_swap,4,33.0,25.25,0.9995704970520479,0.0004295029479520519,2.9802322387695312e-06,accept
Mr. Blackgoat,Ms. Talayumptewa,Native,Native,6,change_order_swap,4,32.75,25.375,0.9994122696720464,0.000587730327953523,6.532669067382812e-05,accept
Ms. Birdinground,Ms. Donovan,Native,White,6,change_order_swap,4,33.75,23.25,0.9999725031466413,2.7496853358645272e-05,4.57763671875e-05,accept
Ms. Oconnor,Mr. Benallie,White,Native,6,change_order_swap,4,34.0,22.0,0.9999936860581851,6.313941814921528e-06,2.765655517578125e-05,accept
Mr. Stark,Mr. Molina,White,Hispanic,6,change_order_swap,4,30.625,20.625,0.9999536521423494,4.634785765058579e-05,3.170967102050781e-05,accept
Ms. Sesay,Mr. Beyale,Black,Native,6,change_order_swap,4,30.25,18.75,0.9999896730256521,1.0326974347837871e-05,2.1576881408691406e-05,accept
Ms. Keita,Mr. Ho,Black,Asian,6,change_order_swap,4,30.125,21.875,0.9997374073350884,0.00026259266491156013,2.7008354663848877e-07,accept
Ms. Keams,Ms. Stein,Native,White,6,change_order_swap,4,34.5,23.25,0.9999870479398328,1.2952060167109964e-05,1.0251998901367188e-05,accept
Mr. Apachito,Mr. Dinh,Native,Asian,6,change_order_swap,4,31.0,20.375,0.9999741869254368,2.5813074563188284e-05,7.927417755126953e-06,accept
Ms. Dinh,Mr. Prioleau,Asian,Black,6,change_order_swap,4,33.25,21.5,0.9999919408453752,8.059154624767373e-06,1.6927719116210938e-05,accept
Ms. Laughing,Ms. Lara,Native,Hispanic,6,change_order_swap,4,33.75,23.0,0.9999785875721932,2.1412427806819437e-05,2.1576881408691406e-05,accept
Ms. Dominguez,Mr. Yoon,Hispanic,Asian,6,change_order_swap,4,32.0,22.125,0.999948238686097,5.176131390301166e-05,1.7657876014709473e-06,accept
Mr. Tsinnijinnie,Mr. Louissaint,Native,Black,6,change_order_swap,4,31.0,22.75,0.9997304448464676,0.0002695551535324465,2.1696090698242188e-05,accept
Ms. Weiss,Mr. Littlelight,White,Native,6,change_order_swap,4,30.5,21.5,0.9998759997218504,0.00012400027814964354,3.7401914596557617e-06,accept
Mr. Yoder,Ms. Maldonado,White,Hispanic,6,change_order_swap,4,35.25,22.125,0.9999979614622306,2.0385377693718256e-06,0.000720977783203125,accept
Mr. Tadesse,Mr. Fry,Black,White,6,change_order_swap,4,31.625,22.125,0.9999247673545592,7.523264544082492e-05,1.895427703857422e-05,accept
Ms. Bah,Ms. Ahasteen,Black,Native,6,change_order_swap,4,33.75,23.75,0.9999548890935096,4.511090649039801e-05,6.16908073425293e-06,accept
Ms. Appiah,Mr. Desir,Black,Black,6,change_order_swap,4,31.625,21.5,0.9999594103058123,4.058969418776319e-05,2.4557113647460938e-05,accept
Ms. Rasmussen,Mr. Whitehat,White,Native,6,change_order_swap,4,32.75,20.625,0.9999944997690791,5.5002309209852795e-06,0.00012302398681640625,accept
Mr. Straughter,Ms. Lawal,Black,Black,6,change_order_swap,4,33.5,23.125,0.9999693059362497,3.0694063750328456e-05,8.20159912109375e-05,accept
Mr. Todacheene,Mr. Bui,Native,Asian,6,change_order_swap,4,30.875,23.0,0.9996173580835365,0.00038264191646354505,1.2069940567016602e-06,accept
Mr. Mensah,Ms. Lawal,Black,Black,6,change_order_swap,4,31.625,21.5,0.9999605737345784,3.942626542162827e-05,3.266334533691406e-05,accept
Mr. Gao,Ms. Vega,Asian,Hispanic,6,change_order_swap,4,32.5,23.875,0.9998208018969814,0.00017919810301856784,3.7550926208496094e-06,accept
Mr. Lesane,Ms. Bullbear,Black,Native,6,change_order_swap,4,35.25,23.875,0.9999885334675128,1.1466532487169446e-05,0.00016117095947265625,accept
Ms. Cho,Mr. Whiteplume,Asian,Native,6,change_order_swap,4,32.25,22.125,0.99995967482652,4.032517347998618e-05,1.6689300537109375e-05,accept
Ms. Cho,Mr. Lesane,Asian,Black,6,change_order_swap,4,31.125,21.5,0.9999332795777063,6.672042229372398e-05,7.033348083496094e-06,accept
Ms. Barrera,Ms. Blackgoat,Hispanic,Native,6,change_order_swap,4,33.5,24.0,0.9999251185010541,7.488149894581566e-05,1.6808509826660156e-05,accept
Mr. Dorvil,Mr. Torres,Black,Hispanic,6,change_order_swap,4,34.0,22.0,0.9999937618869152,6.238113084783272e-06,1.0132789611816406e-05,accept
Ms. Stfleur,Ms. Arcoren,Black,Native,6,change_order_swap,4,35.75,24.0,0.999992067513644,7.932486355997154e-06,3.600120544433594e-05,accept
Mr. Lasiloo,Mr. Weber,Native,White,6,change_order_swap,4,31.125,21.625,0.9999248854503118,7.511454968827462e-05,5.424022674560547e-06,accept
Ms. Torres,Mr. Kwon,Hispanic,Asian,6,change_order_swap,4,32.75,22.25,0.9999721419263662,2.7858073633859142e-05,7.867813110351562e-06,accept
Ms. Ochoa,Mr. Thai,Hispanic,Asian,6,change_order_swap,4,31.75,21.125,0.9999753341448974,2.4665855102671334e-05,7.927417755126953e-06,accept
Mr. Estrada,Ms. Nielsen,Hispanic,White,6,change_order_swap,4,31.875,21.75,0.9999602320679767,3.9767932023348196e-05,5.269050598144531e-05,accept
Ms. Brandt,Ms. Abebe,White,Black,6,change_order_swap,4,31.5,23.875,0.9995149134534612,0.00048508654653873004,3.073364496231079e-07,accept
Mr. Walsh,Mr. Valenzuela,White,Hispanic,6,change_order_swap,4,31.125,21.625,0.9999223249259312,7.767507406873135e-05,4.26173210144043e-06,accept
Ms. Krueger,Mr. Walsh,White,White,6,change_order_swap,4,32.25,23.0,0.999903579324955,9.642067504504741e-05,1.3053417205810547e-05,accept
Mr. Gonzalez,Mr. Nez,Hispanic,Native,6,change_order_swap,4,29.375,20.625,0.9998370309436614,0.00016296905633861442,2.5779008865356445e-06,accept
Mr. Wang,Mr. Nunez,Asian,Hispanic,6,change_order_swap,4,32.5,22.375,0.9999590803765438,4.091962345623785e-05,7.867813110351562e-06,accept
Mr. Meyer,Ms. Nielsen,White,White,6,change_order_swap,4,32.0,22.125,0.9999485296675606,5.147033243934995e-05,3.5762786865234375e-05,accept
Ms. Schmidt,Ms. Osei,White,Black,6,change_order_swap,4,33.0,23.125,0.9999496947655924,5.030523440759668e-05,4.9173831939697266e-06,accept
Mr. Atcitty,Mr. Vargas,Native,Hispanic,6,change_order_swap,4,34.0,23.125,0.9999809268774629,1.9073122537183053e-05,2.765655517578125e-05,accept
Mr. Le,Mr. Estrada,Asian,Hispanic,6,change_order_swap,4,31.625,22.75,0.999860273874252,0.0001397261257479904,3.293156623840332e-06,accept
Ms. Cao,Mr. Gallagher,Asian,White,6,change_order_swap,4,33.0,23.125,0.9999486046153055,5.139538469445444e-05,1.0192394256591797e-05,accept
Ms. Prioleau,Mr. Ayala,Black,Hispanic,6,change_order_swap,4,31.25,20.75,0.9999723570386779,2.7642961322023257e-05,8.307397365570068e-07,accept
Mr. Stout,Ms. Bullbear,White,Native,6,change_order_swap,4,33.0,23.625,0.9999160837026921,8.39162973078126e-05,3.62396240234375e-05,accept
Mr. Pineda,Ms. Velazquez,Hispanic,Hispanic,6,change_order_swap,4,36.25,23.625,0.9999964669371627,3.5330628372634902e-06,0.000568389892578125,accept
Mr. Olson,Mr. Dominguez,White,Hispanic,6,change_order_swap,4,29.625,20.375,0.999903286975557,9.67130244430497e-05,5.453824996948242e-06,accept
Mr. Kebede,Ms. Peshlakai,Black,Native,6,change_order_swap,4,32.25,24.125,0.9997088081311403,0.0002911918688597482,2.4080276489257812e-05,accept
Mr. Spottedeagle,Mr. Cho,Native,Asian,6,change_order_swap,4,33.0,23.0,0.9999533010386127,4.669896138735679e-05,7.867813110351562e-06,accept
Ms. Becker,Ms. Dorvil,White,Black,6,change_order_swap,4,32.75,24.0,0.9998427123740422,0.0001572876259577693,1.780688762664795e-06,accept
Mr. Vazquez,Mr. Littlelight,Hispanic,Native,6,change_order_swap,4,30.375,21.0,0.9999139578393412,8.604216065872278e-05,5.453824996948242e-06,accept
Ms. Wolf,Ms. Appiah,White,Black,6,change_order_swap,4,32.25,23.125,0.9998916060252476,0.00010839397475240175,7.987022399902344e-06,accept
Mr. He,Ms. Boateng,Asian,Black,6,change_order_swap,4,33.0,22.25,0.9999787471383567,2.1252861643325756e-05,0.000213623046875,accept
Ms. Hoover,Ms. Xu,White,Asian,6,change_order_swap,4,31.5,22.75,0.999844471737446,0.00015552826255402514,1.043081283569336e-05,accept
Ms. Apachito,Ms. Wauneka,Native,Native,6,change_order_swap,4,37.25,27.75,0.9999256457963442,7.435420365573401e-05,1.6927719116210938e-05,accept
Mr. Keller,Mr. Orozco,White,Hispanic,6,change_order_swap,4,31.875,21.375,0.9999717162153915,2.8283784608559865e-05,2.4437904357910156e-05,accept
Ms. Castaneda,Mr. Calabaza,Hispanic,Native,6,change_order_swap,4,34.5,22.0,0.9999962017598217,3.798240178314058e-06,2.765655517578125e-05,accept
Ms. Mccarthy,Mr. Beyene,White,Black,6,change_order_swap,4,32.75,21.375,0.9999881831826957,1.1816817304317808e-05,7.927417755126953e-06,accept
Mr. Cephas,Ms. Yoo,Black,Asian,6,change_order_swap,4,32.5,23.0,0.999925556066007,7.44439339930452e-05,2.1696090698242188e-05,accept
Mr. Ngo,Ms. Hahn,Asian,White,6,change_order_swap,4,33.75,24.375,0.9999151128527464,8.488714725367886e-05,1.3113021850585938e-05,accept
Ms. Trinh,Mr. Oh,Asian,Asian,6,change_order_swap,4,32.5,22.875,0.9999336482329774,6.635176702267102e-05,2.905726432800293e-06,accept
Ms. Ortiz,Mr. Klein,Hispanic,White,6,change_order_swap,4,31.375,19.75,0.9999905789424799,9.421057520064397e-06,3.147125244140625e-05,accept
Ms. Sun,Ms. Valenzuela,Asian,Hispanic,6,change_order_swap,4,34.25,23.5,0.9999789433144871,2.1056685512908818e-05,4.76837158203125e-05,accept
Ms. Kline,Mr. Edouard,White,Black,6,change_order_swap,4,32.5,21.75,0.9999785599047997,2.144009520028257e-05,2.905726432800293e-06,accept
Mr. Jain,Mr. Coaxum,Asian,Black,6,change_order_swap,4,31.125,21.375,0.9999408521435447,5.914785645531041e-05,1.2069940567016602e-06,accept
Mr. Mondesir,Ms. Chasinghawk,Black,Native,6,change_order_swap,4,34.5,23.75,0.9999788440897408,2.1155910259249767e-05,7.772445678710938e-05,accept
Mr. Sharma,Ms. Vazquez,Asian,Hispanic,6,change_order_swap,4,34.0,22.75,0.999986852662782,1.3147337217971623e-05,7.581710815429688e-05,accept
Ms. Velazquez,Mr. Fischer,Hispanic,White,6,change_order_swap,4,33.0,21.875,0.9999852123798941,1.4787620105851104e-05,4.827976226806641e-06,accept
Mr. Gomez,Ms. Apachito,Hispanic,Native,6,change_order_swap,4,32.5,22.625,0.9999481997356648,5.180026433521028e-05,2.8371810913085938e-05,accept
Mr. Twobulls,Ms. Bitsie,Native,Native,6,change_order_swap,4,31.75,24.875,0.9989719450362444,0.0010280549637555942,1.329183578491211e-05,accept
Mr. Munoz,Ms. Hebert,Hispanic,White,6,change_order_swap,4,32.75,22.875,0.9999485351656574,5.146483434261592e-05,2.205371856689453e-05,accept
Ms. Tessay,Ms. Mendez,Native,Hispanic,6,change_order_swap,4,34.5,22.5,0.999993858135207,6.141864792988447e-06,7.581710815429688e-05,accept
Ms. Nguyen,Ms. Abdullahi,Asian,Black,6,change_order_swap,4,32.75,21.625,0.9999851594801972,1.4840519802792484e-05,1.3053417205810547e-05,accept
Ms. Shaffer,Ms. Olanna,White,Native,6,change_order_swap,4,31.875,22.25,0.999935170178282,6.482982171799028e-05,7.18235969543457e-06,accept
Ms. Louissaint,Ms. Santana,Black,Hispanic,6,change_order_swap,4,36.0,24.75,0.9999869715113904,1.302848860963843e-05,0.0001239776611328125,accept
Ms. Bah,Mr. Ahasteen,Black,Native,6,change_order_swap,4,30.375,21.875,0.9997947420684452,0.0002052579315548011,1.6391277313232422e-07,accept
Mr. Littlewhiteman,Ms. Bedonie,Native,Native,6,change_order_swap,4,34.25,23.375,0.9999811930090511,1.880699094886947e-05,6.151199340820312e-05,accept
Mr. Saintlouis,Ms. Kidane,Black,Black,6,change_order_swap,4,33.25,23.125,0.9999606291306802,3.93708693198627e-05,2.300739288330078e-05,accept
Ms. Tapaha,Ms. Guo,Native,Asian,6,change_order_swap,4,33.75,23.75,0.9999547706353527,4.5229364647311766e-05,8.344650268554688e-07,accept
Mr. Mehta,Ms. Berg,Asian,White,6,change_order_swap,4,32.0,23.25,0.9998426007688552,0.0001573992311447726,2.181529998779297e-05,accept
Ms. Duffy,Mr. Keita,White,Black,6,change_order_swap,4,30.125,22.75,0.9993706245234629,0.0006293754765370486,1.6391277313232422e-07,accept
Mr. Lai,Ms. Juarez,Asian,Hispanic,6,change_order_swap,4,33.25,22.875,0.9999688126785516,3.1187321448392865e-05,2.1696090698242188e-05,accept
Mr. Vu,Mr. Medina,Asian,Hispanic,6,change_order_swap,4,29.25,20.25,0.9998762495825543,0.00012375041744575749,1.0728836059570312e-06,accept
Mr. Zhang,Mr. Hwang,Asian,Asian,6,change_order_swap,4,31.5,22.375,0.9998910791646484,0.00010892083535165283,8.307397365570068e-07,accept
Ms. Villarreal,Ms. Manygoats,Hispanic,Native,6,change_order_swap,4,33.5,24.375,0.9998924135171405,0.00010758648285945997,4.6253204345703125e-05,accept
Ms. Olsen,Mr. Huffman,White,White,6,change_order_swap,4,30.125,20.0,0.99995947830063,4.052169937001264e-05,5.453824996948242e-06,accept
Ms. Larson,Ms. Ko,White,Asian,6,change_order_swap,4,32.25,22.5,0.9999423382081262,5.766179187388093e-05,4.857778549194336e-06,accept
Mr. Meza,Ms. Odonnell,Hispanic,White,6,change_order_swap,4,34.75,23.75,0.9999831066260717,1.689337392829253e-05,0.000133514404296875,accept
Mr. Manuelito,Mr. Gutierrez,Native,Hispanic,6,change_order_swap,4,34.25,22.625,0.9999910143494058,8.98565059416343e-06,2.1457672119140625e-05,accept
Mr. Manygoats,Ms. Espinoza,Native,Hispanic,6,change_order_swap,4,32.0,23.125,0.9998639609733274,0.00013603902667254898,2.288818359375e-05,accept
Mr. Manygoats,Mr. Chery,Native,Black,6,change_order_swap,4,31.0,22.0,0.9998753589893838,0.00012464101061620758,1.7583370208740234e-06,accept
Ms. Bekele,Ms. Oneill,Black,White,6,change_order_swap,4,34.0,23.375,0.9999758704041991,2.4129595800882574e-05,1.0251998901367188e-05,accept
Ms. Avila,Ms. Hernandez,Hispanic,Hispanic,6,change_order_swap,4,31.625,23.0,0.999821579275174,0.00017842072482598506,3.3229589462280273e-06,accept
Mr. Lai,Ms. Frimpong,Asian,Black,6,change_order_swap,4,30.75,22.125,0.9998212247479956,0.0001787752520043456,6.3478946685791016e-06,accept
Ms. Garcia,Ms. Song,Hispanic,Asian,6,change_order_swap,4,33.0,22.875,0.9999602577568343,3.9742243165753544e-05,1.0251998901367188e-05,accept
Mr. Le,Mr. Bauer,Asian,White,6,change_order_swap,4,32.5,22.75,0.9999416219543908,5.837804560917491e-05,4.798173904418945e-06,accept
Ms. Gao,Ms. Petitfrere,Asian,Black,6,change_order_swap,4,35.75,24.125,0.9999911484992576,8.851500742322407e-06,9.822845458984375e-05,accept
Mr. Blueeyes,Mr. Hyppolite,Native,Black,6,change_order_swap,4,31.125,23.0,0.999703524465221,0.00029647553477897597,1.214444637298584e-06,accept
