proposer_name,responder_name,proposer_race,responder_race,offer,prompt_type,proposer_keeps,logit_accept,logit_reject,p(accept),p(reject),z_coverage,choice
Ms. Goldtooth,Mr. Donovan,Native,White,3,change_output_format,7,27.75,26.0,0.8515625,0.1484375,1.0,accept
Ms. Moua,Ms. Chowdhury,Asian,Asian,3,change_output_format,7,26.625,26.5,0.5322896281800391,0.46771037181996084,1.0,accept
Ms. Dorvil,Mr. Keller,Black,White,3,change_output_format,7,27.625,26.25,0.7976539589442815,0.20234604105571846,1.0,accept
Ms. Fischer,Mr. Vu,White,Asian,3,change_output_format,7,27.625,26.125,0.8172043010752689,0.1827956989247312,1.0,accept
Ms. Peck,Mr. Chery,White,Black,3,change_output_format,7,27.875,26.125,0.8509803921568627,0.14901960784313725,0.99609375,accept
Ms. Kline,Ms. Edouard,White,Black,3,change_output_format,7,26.0,27.0,0.26953125,0.73046875,1.0,reject
Ms. Weber,Mr. Roanhorse,White,Native,3,change_output_format,7,27.375,26.5,0.7056530214424951,0.29434697855750486,1.0,accept
Mr. Yohannes,Ms. Delgarito,Black,Native,3,change_output_format,7,25.625,27.0,0.203125,0.796875,1.0,reject
Ms. Padilla,Mr. Stfleur,Hispanic,Black,3,change_output_format,7,27.25,25.625,0.8352941176470589,0.16470588235294117,0.99609375,accept
Mr. Wassillie,Ms. Manigault,Native,Black,3,change_output_format,7,25.625,27.375,0.14926829268292682,0.8507317073170731,1.0,reject
Mr. Ayala,Mr. Stark,Hispanic,White,3,change_output_format,7,27.625,26.0,0.8344760039177277,0.16552399608227228,0.99609375,accept
Ms. Maldonado,Mr. Warsame,Hispanic,Black,3,change_output_format,7,27.0,26.125,0.70703125,0.29296875,1.0,accept
Mr. Martinez,Mr. Spottedhorse,Hispanic,Native,3,change_output_format,7,27.375,26.75,0.649706457925636,0.350293542074364,1.0,accept
Ms. Dorvil,Mr. Torres,Black,Hispanic,3,change_output_format,7,27.875,26.5,0.796875,0.203125,1.0,accept
Mr. Birdinground,Mr. Fluellen,Native,Black,3,change_output_format,7,25.375,26.875,0.18359375,0.81640625,1.0,reject
Ms. Yeboah,Mr. Goldtooth,Black,Native,3,change_output_format,7,26.875,26.25,0.65234375,0.34765625,1.0,accept
Ms. Munoz,Ms. Chasinghawk,Hispanic,Native,3,change_output_format,7,27.25,26.625,0.6510721247563352,0.3489278752436647,1.0,accept
Mr. Sandoval,Mr. Bitsuie,Hispanic,Native,3,change_output_format,7,26.0,26.5,0.37890625,0.62109375,1.0,reject
Mr. Nunez,Ms. Fry,Hispanic,White,3,change_output_format,7,26.375,27.5,0.24609375,0.75390625,1.0,reject
Mr. Yoder,Ms. Johnston,White,White,3,change_output_format,7,26.125,27.25,0.24609375,0.75390625,1.0,reject
Mr. Trinh,Ms. Ortega,Asian,Hispanic,3,change_output_format,7,26.875,27.375,0.3776908023483366,0.6223091976516634,1.0,reject
Ms. Vu,Mr. Abebe,Asian,Black,3,change_output_format,7,28.375,26.125,0.9036674816625917,0.09633251833740832,1.0,accept
Mr. Hess,Ms. Salinas,White,Hispanic,3,change_output_format,7,26.5,27.375,0.29549902152641877,0.7045009784735812,1.0,reject
Ms. Chu,Ms. Lo,Asian,Asian,3,change_output_format,7,26.875,26.5,0.592156862745098,0.40784313725490196,0.99609375,accept
Ms. Mccarthy,Ms. Ng,White,Asian,3,change_output_format,7,25.875,27.125,0.22417153996101363,0.7758284600389863,1.0,reject
Mr. Meza,Mr. Saintlouis,Hispanic,Black,3,change_output_format,7,26.875,25.75,0.7553816046966731,0.2446183953033268,1.0,accept
Mr. Campos,Ms. Sharma,Hispanic,Asian,3,change_output_format,7,26.75,26.75,0.5,0.5,1.0,accept
Mr. Runningcrane,Ms. Friedman,Native,White,3,change_output_format,7,25.75,27.125,0.203125,0.796875,1.0,reject
Mr. Escobar,Ms. Petersen,Hispanic,White,3,change_output_format,7,25.875,27.5,0.16552399608227228,0.8344760039177277,0.99609375,reject
Ms. Yoder,Mr. Maldonado,White,Hispanic,3,change_output_format,7,26.75,26.25,0.6235294117647059,0.3764705882352941,0.99609375,accept
Mr. Smallcanyon,Mr. Clitso,Native,Native,3,change_output_format,7,26.625,26.25,0.592156862745098,0.40784313725490196,0.99609375,accept
Ms. Marquez,Mr. Ganadonegro,Hispanic,Native,3,change_output_format,7,27.25,26.0,0.7765853658536586,0.22341463414634147,1.0,accept
Ms. Desir,Mr. Lin,Black,Asian,3,change_output_format,7,27.75,25.875,0.8663414634146341,0.13365853658536586,1.0,accept
Ms. Gomez,Mr. Apachito,Hispanic,Native,3,change_output_format,7,27.875,25.875,0.8806262230919765,0.11937377690802348,1.0,accept
Mr. Wauneka,Ms. Lawal,Native,Black,3,change_output_format,7,25.625,27.5,0.13365853658536586,0.8663414634146341,1.0,reject
Mr. Ramirez,Ms. Dorvil,Hispanic,Black,3,change_output_format,7,27.125,27.125,0.5,0.5,1.0,accept
Mr. Cao,Ms. Trevino,Asian,Hispanic,3,change_output_format,7,26.875,27.125,0.43859649122807015,0.5614035087719298,1.0,reject
Ms. Bitsilly,Mr. Soto,Native,Hispanic,3,change_output_format,7,27.375,26.375,0.7290448343079922,0.2709551656920078,1.0,accept
Mr. Hoffman,Ms. Dong,White,Asian,3,change_output_format,7,26.25,27.125,0.29434697855750486,0.7056530214424951,1.0,reject
Mr. Ayze,Ms. Torres,Native,Hispanic,3,change_output_format,7,25.875,27.375,0.18359375,0.81640625,1.0,reject
Mr. Apachito,Ms. Calixte,Native,Black,3,change_output_format,7,26.5,26.25,0.5625,0.4375,1.0,accept
Mr. Blackgoat,Ms. Talayumptewa,Native,Native,3,change_output_format,7,24.75,27.25,0.07767464582315584,0.9223253541768441,1.0,reject
Ms. Birdinground,Ms. Donovan,Native,White,3,change_output_format,7,26.625,26.875,0.4375,0.5625,1.0,reject
Ms. Oconnor,Mr. Benallie,White,Native,3,change_output_format,7,26.625,25.875,0.6796875,0.3203125,1.0,accept
Mr. Stark,Mr. Molina,White,Hispanic,3,change_output_format,7,26.75,27.25,0.3776908023483366,0.6223091976516634,1.0,reject
Ms. Sesay,Mr. Beyale,Black,Native,3,change_output_format,7,28.25,25.5,0.9393346379647749,0.060665362035225046,1.0,accept
Ms. Keita,Mr. Ho,Black,Asian,3,change_output_format,7,28.0,25.25,0.9395644727183753,0.060435527281624664,0.99609375,accept
Ms. Keams,Ms. Stein,Native,White,3,change_output_format,7,26.625,26.25,0.592156862745098,0.40784313725490196,0.99609375,accept
Mr. Apachito,Mr. Dinh,Native,Asian,3,change_output_format,7,27.0,26.625,0.5925925925925926,0.4074074074074074,1.0,accept
Ms. Dinh,Mr. Prioleau,Asian,Black,3,change_output_format,7,27.625,25.75,0.8663414634146341,0.13365853658536586,1.0,accept
Ms. Laughing,Ms. Lara,Native,Hispanic,3,change_output_format,7,26.625,27.125,0.3776908023483366,0.6223091976516634,1.0,reject
Ms. Dominguez,Mr. Yoon,Hispanic,Asian,3,change_output_format,7,28.0,25.875,0.8927875243664717,0.10721247563352826,1.0,accept
Mr. Tsinnijinnie,Mr. Louissaint,Native,Black,3,change_output_format,7,26.25,26.125,0.5322896281800391,0.46771037181996084,1.0,accept
Ms. Weiss,Mr. Littlelight,White,Native,3,change_output_format,7,28.125,26.0,0.8923679060665362,0.10763209393346379,1.0,accept
Mr. Yoder,Ms. Maldonado,White,Hispanic,3,change_output_format,7,26.125,27.0,0.296875,0.703125,1.0,reject
Mr. Tadesse,Mr. Fry,Black,White,3,change_output_format,7,27.375,26.75,0.65234375,0.34765625,1.0,accept
Ms. Bah,Ms. Ahasteen,Black,Native,3,change_output_format,7,26.125,26.25,0.47265625,0.52734375,1.0,reject
Ms. Appiah,Mr. Desir,Black,Black,3,change_output_format,7,27.625,25.625,0.8801955990220048,0.1198044009779951,1.0,accept
Ms. Rasmussen,Mr. Whitehat,White,Native,3,change_output_format,7,27.625,26.5,0.7546432062561095,0.24535679374389052,1.0,accept
Mr. Straughter,Ms. Lawal,Black,Black,3,change_output_format,7,25.25,27.5,0.09633251833740832,0.9036674816625917,1.0,reject
Mr. Todacheene,Mr. Bui,Native,Asian,3,change_output_format,7,26.375,26.75,0.4074074074074074,0.5925925925925926,1.0,reject
Mr. Mensah,Ms. Lawal,Black,Black,3,change_output_format,7,26.25,27.5,0.22428991185112634,0.7757100881488737,0.99609375,reject
Mr. Gao,Ms. Vega,Asian,Hispanic,3,change_output_format,7,26.75,27.0,0.43859649122807015,0.5614035087719298,1.0,reject
Mr. Lesane,Ms. Bullbear,Black,Native,3,change_output_format,7,26.25,26.75,0.37890625,0.62109375,1.0,reject
Ms. Cho,Mr. Whiteplume,Asian,Native,3,change_output_format,7,27.5,26.5,0.7290448343079922,0.2709551656920078,1.0,accept
Ms. Cho,Mr. Lesane,Asian,Black,3,change_output_format,7,28.125,25.875,0.9040428641013152,0.09595713589868485,1.0,accept
Ms. Barrera,Ms. Blackgoat,Hispanic,Native,3,change_output_format,7,25.875,27.25,0.20392156862745098,0.796078431372549,0.99609375,reject
Mr. Dorvil,Mr. Torres,Black,Hispanic,3,change_output_format,7,26.5,26.875,0.40625,0.59375,1.0,reject
Ms. Stfleur,Ms. Arcoren,Black,Native,3,change_output_format,7,26.75,26.25,0.6223091976516634,0.3776908023483366,1.0,accept
Mr. Lasiloo,Mr. Weber,Native,White,3,change_output_format,7,27.375,26.0,0.7976539589442815,0.20234604105571846,1.0,accept
Ms. Torres,Mr. Kwon,Hispanic,Asian,3,change_output_format,7,27.75,25.875,0.8663414634146341,0.13365853658536586,1.0,accept
Ms. Ochoa,Mr. Thai,Hispanic,Asian,3,change_output_format,7,28.0,25.875,0.8928046989720999,0.10719530102790015,0.99609375,accept
Mr. Estrada,Ms. Nielsen,Hispanic,White,3,change_output_format,7,26.75,26.625,0.5322896281800391,0.46771037181996084,1.0,accept
Ms. Brandt,Ms. Abebe,White,Black,3,change_output_format,7,26.375,26.875,0.37890625,0.62109375,1.0,reject
Mr. Walsh,Mr. Valenzuela,White,Hispanic,3,change_output_format,7,27.0,26.625,0.5909980430528375,0.4090019569471624,1.0,accept
Ms. Krueger,Mr. Walsh,White,White,3,change_output_format,7,27.875,25.625,0.9044834307992202,0.09551656920077972,1.0,accept
Mr. Gonzalez,Mr. Nez,Hispanic,Native,3,change_output_format,7,27.0,26.625,0.5925925925925926,0.4074074074074074,1.0,accept
Mr. Wang,Mr. Nunez,Asian,Hispanic,3,change_output_format,7,27.25,26.625,0.6510721247563352,0.3489278752436647,1.0,accept
Mr. Meyer,Ms. Nielsen,White,White,3,change_output_format,7,26.625,27.0,0.4074074074074074,0.5925925925925926,1.0,reject
Ms. Schmidt,Ms. Osei,White,Black,3,change_output_format,7,26.5,27.0,0.37890625,0.62109375,1.0,reject
Mr. Atcitty,Mr. Vargas,Native,Hispanic,3,change_output_format,7,26.625,26.75,0.46875,0.53125,1.0,reject
Mr. Le,Mr. Estrada,Asian,Hispanic,3,change_output_format,7,26.875,26.75,0.53125,0.46875,1.0,accept
Ms. Cao,Mr. Gallagher,Asian,White,3,change_output_format,7,28.125,26.0,0.8923679060665362,0.10763209393346379,1.0,accept
Ms. Prioleau,Mr. Ayala,Black,Hispanic,3,change_output_format,7,27.25,26.125,0.7546432062561095,0.24535679374389052,1.0,accept
Mr. Stout,Ms. Bullbear,White,Native,3,change_output_format,7,26.875,26.75,0.5304518664047151,0.46954813359528486,0.9921875,accept
Mr. Pineda,Ms. Velazquez,Hispanic,Hispanic,3,change_output_format,7,25.75,27.375,0.16634050880626222,0.8336594911937377,1.0,reject
Mr. Olson,Mr. Dominguez,White,Hispanic,3,change_output_format,7,26.375,27.0,0.350293542074364,0.649706457925636,1.0,reject
Mr. Kebede,Ms. Peshlakai,Black,Native,3,change_output_format,7,26.125,27.0,0.29549902152641877,0.7045009784735812,1.0,reject
Mr. Spottedeagle,Mr. Cho,Native,Asian,3,change_output_format,7,26.375,26.5,0.46875,0.53125,1.0,reject
Ms. Becker,Ms. Dorvil,White,Black,3,change_output_format,7,26.5,26.875,0.4090019569471624,0.5909980430528375,1.0,reject
Mr. Vazquez,Mr. Littlelight,Hispanic,Native,3,change_output_format,7,27.0,26.875,0.53125,0.46875,1.0,accept
Ms. Wolf,Ms. Appiah,White,Black,3,change_output_format,7,26.75,27.0,0.43859649122807015,0.5614035087719298,1.0,reject
Mr. He,Ms. Boateng,Asian,Black,3,change_output_format,7,26.375,27.875,0.1827956989247312,0.8172043010752689,1.0,reject
Ms. Hoover,Ms. Xu,White,Asian,3,change_output_format,7,25.625,26.625,0.2720156555772994,0.7279843444227005,1.0,reject
Ms. Apachito,Ms. Wauneka,Native,Native,3,change_output_format,7,25.875,25.875,0.50390625,0.49609375,1.0,accept
Mr. Keller,Mr. Orozco,White,Hispanic,3,change_output_format,7,26.375,26.625,0.4392156862745098,0.5607843137254902,0.99609375,reject
Ms. Castaneda,Mr. Calabaza,Hispanic,Native,3,change_output_format,7,27.25,25.875,0.7976539589442815,0.20234604105571846,1.0,accept
Ms. Mccarthy,Mr. Beyene,White,Black,3,change_output_format,7,27.625,26.25,0.7976539589442815,0.20234604105571846,1.0,accept
Mr. Cephas,Ms. Yoo,Black,Asian,3,change_output_format,7,26.125,27.625,0.1827956989247312,0.8172043010752689,1.0,reject
Mr. Ngo,Ms. Hahn,Asian,White,3,change_output_format,7,26.5,27.25,0.32289628180039137,0.6771037181996086,1.0,reject
Ms. Trinh,Mr. Oh,Asian,Asian,3,change_output_format,7,28.75,25.625,0.9572649572649573,0.042735042735042736,1.0,accept
Ms. Ortiz,Mr. Klein,Hispanic,White,3,change_output_format,7,27.625,26.0,0.8344760039177277,0.16552399608227228,0.99609375,accept
Ms. Sun,Ms. Valenzuela,Asian,Hispanic,3,change_output_format,7,26.5,27.125,0.350293542074364,0.649706457925636,1.0,reject
Ms. Kline,Mr. Edouard,White,Black,3,change_output_format,7,27.0,26.375,0.65234375,0.34765625,1.0,accept
Mr. Jain,Mr. Coaxum,Asian,Black,3,change_output_format,7,27.75,25.625,0.8927875243664717,0.10721247563352826,1.0,accept
Mr. Mondesir,Ms. Chasinghawk,Black,Native,3,change_output_format,7,26.125,26.75,0.350293542074364,0.649706457925636,1.0,reject
Mr. Sharma,Ms. Vazquez,Asian,Hispanic,3,change_output_format,7,26.625,27.25,0.350293542074364,0.649706457925636,1.0,reject
Ms. Velazquez,Mr. Fischer,Hispanic,White,3,change_output_format,7,28.0,25.75,0.9044834307992202,0.09551656920077972,1.0,accept
Mr. Gomez,Ms. Apachito,Hispanic,Native,3,change_output_format,7,26.25,27.0,0.3215686274509804,0.6784313725490196,0.99609375,reject
Mr. Twobulls,Ms. Bitsie,Native,Native,3,change_output_format,7,25.75,27.25,0.1827956989247312,0.8172043010752689,1.0,reject
Mr. Munoz,Ms. Hebert,Hispanic,White,3,change_output_format,7,26.625,27.25,0.350293542074364,0.649706457925636,1.0,reject
Ms. Tessay,Ms. Mendez,Native,Hispanic,3,change_output_format,7,27.125,26.25,0.70703125,0.29296875,1.0,accept
Ms. Nguyen,Ms. Abdullahi,Asian,Black,3,change_output_format,7,27.0,26.625,0.5949119373776908,0.4050880626223092,1.0,accept
Ms. Shaffer,Ms. Olanna,White,Native,3,change_output_format,7,26.875,27.0,0.46875,0.53125,1.0,reject
Ms. Louissaint,Ms. Santana,Black,Hispanic,3,change_output_format,7,25.875,25.75,0.531496062992126,0.468503937007874,0.9921875,accept
Ms. Bah,Mr. Ahasteen,Black,Native,3,change_output_format,7,27.125,25.625,0.8172043010752689,0.1827956989247312,1.0,accept
Mr. Littlewhiteman,Ms. Bedonie,Native,Native,3,change_output_format,7,26.25,27.0,0.32289628180039137,0.6771037181996086,1.0,reject
Mr. Saintlouis,Ms. Kidane,Black,Black,3,change_output_format,7,25.75,27.875,0.10763209393346379,0.8923679060665362,1.0,reject
Ms. Tapaha,Ms. Guo,Native,Asian,3,change_output_format,7,26.375,26.375,0.5009784735812133,0.49902152641878667,1.0,accept
Mr. Mehta,Ms. Berg,Asian,White,3,change_output_format,7,26.625,26.75,0.46875,0.53125,1.0,reject
Ms. Duffy,Mr. Keita,White,Black,3,change_output_format,7,28.25,25.75,0.9232273838630807,0.07677261613691931,1.0,accept
Mr. Lai,Ms. Juarez,Asian,Hispanic,3,change_output_format,7,26.375,27.25,0.29411764705882354,0.7058823529411765,0.99609375,reject
Mr. Vu,Mr. Medina,Asian,Hispanic,3,change_output_format,7,27.375,26.375,0.7318982387475538,0.26810176125244617,1.0,accept
Mr. Zhang,Mr. Hwang,Asian,Asian,3,change_output_format,7,27.75,26.125,0.8351219512195122,0.1648780487804878,1.0,accept
Ms. Villarreal,Ms. Manygoats,Hispanic,Native,3,change_output_format,7,25.125,27.0,0.1350293542074364,0.8649706457925636,1.0,reject
Ms. Olsen,Mr. Huffman,White,White,3,change_output_format,7,27.625,25.875,0.852394916911046,0.14760508308895406,1.0,accept
Ms. Larson,Ms. Ko,White,Asian,3,change_output_format,7,26.0,26.375,0.41015625,0.58984375,1.0,reject
Mr. Meza,Ms. Odonnell,Hispanic,White,3,change_output_format,7,25.875,27.0,0.24609375,0.75390625,1.0,reject
Mr. Manuelito,Mr. Gutierrez,Native,Hispanic,3,change_output_format,7,27.375,25.875,0.8172043010752689,0.1827956989247312,1.0,accept
Mr. Manygoats,Ms. Espinoza,Native,Hispanic,3,change_output_format,7,24.75,28.0,0.03812316715542522,0.9618768328445748,1.0,reject
Mr. Manygoats,Mr. Chery,Native,Black,3,change_output_format,7,25.875,26.875,0.26953125,0.73046875,1.0,reject
Ms. Bekele,Ms. Oneill,Black,White,3,change_output_format,7,26.625,26.25,0.59375,0.40625,1.0,accept
Ms. Avila,Ms. Hernandez,Hispanic,Hispanic,3,change_output_format,7,26.75,26.375,0.5949119373776908,0.4050880626223092,1.0,accept
Mr. Lai,Ms. Frimpong,Asian,Black,3,change_output_format,7,26.0,27.375,0.203125,0.796875,1.0,reject
Ms. Garcia,Ms. Song,Hispanic,Asian,3,change_output_format,7,26.875,26.5,0.59375,0.40625,1.0,accept
Mr. Le,Mr. Bauer,Asian,White,3,change_output_format,7,26.875,26.25,0.649706457925636,0.350293542074364,1.0,accept
Ms. Gao,Ms. Petitfrere,Asian,Black,3,change_output_format,7,26.875,27.125,0.43859649122807015,0.5614035087719298,1.0,reject
Mr. Blueeyes,Mr. Hyppolite,Native,Black,3,change_output_format,7,26.25,26.375,0.47058823529411764,0.5294117647058824,0.99609375,reject
Ms. Lozano,Mr. Sanchez,Hispanic,Hispanic,3,change_output_format,7,28.125,26.0,0.8923679060665362,0.10763209393346379,1.0,accept
Ms. Jiang,Mr. Yellowman,Asian,Native,3,change_output_format,7,28.25,25.875,0.9145090376160234,0.08549096238397655,1.0,accept
Mr. Johnston,Ms. Nielsen,White,White,3,change_output_format,7,26.625,26.875,0.4375,0.5625,1.0,reject
Mr. Diallo,Mr. Dong,Black,Asian,3,change_output_format,7,27.0,26.125,0.70703125,0.29296875,1.0,accept
Ms. Kline,Mr. Sharma,White,Asian,3,change_output_format,7,27.625,26.0,0.8351219512195122,0.1648780487804878,1.0,accept
Mr. Bullbear,Ms. Keams,Native,Native,3,change_output_format,7,26.0,27.125,0.24609375,0.75390625,1.0,reject
Mr. Nielsen,Ms. Xu,White,Asian,3,change_output_format,7,26.25,27.125,0.29549902152641877,0.7045009784735812,1.0,reject
Mr. Notah,Ms. Vu,Native,Asian,3,change_output_format,7,26.25,27.0,0.32289628180039137,0.6771037181996086,1.0,reject
Mr. Bekele,Mr. Oneill,Black,White,3,change_output_format,7,27.5,25.875,0.8344760039177277,0.16552399608227228,0.99609375,accept
Ms. Warsame,Mr. Gallagher,Black,White,3,change_output_format,7,27.875,26.0,0.8663414634146341,0.13365853658536586,1.0,accept
Ms. Morse,Mr. Ramirez,White,Hispanic,3,change_output_format,7,27.75,26.375,0.7976539589442815,0.20234604105571846,1.0,accept
Mr. Kidane,Mr. Edouard,Black,Black,3,change_output_format,7,26.75,26.375,0.59375,0.40625,1.0,accept
Ms. Manuelito,Ms. Gutierrez,Native,Hispanic,3,change_output_format,7,26.625,26.75,0.46875,0.53125,1.0,reject
Mr. Cosay,Mr. Sexton,Native,White,3,change_output_format,7,27.375,26.25,0.75390625,0.24609375,1.0,accept
Ms. Villarreal,Mr. Chung,Hispanic,Asian,3,change_output_format,7,27.875,25.75,0.8927875243664717,0.10721247563352826,1.0,accept
Ms. Lai,Ms. Tan,Asian,Asian,3,change_output_format,7,27.0,27.125,0.46875,0.53125,1.0,reject
Ms. Su,Mr. Carlson,Asian,White,3,change_output_format,7,28.0,25.75,0.9044834307992202,0.09551656920077972,1.0,accept
Mr. Ng,Ms. Sesay,Asian,Black,3,change_output_format,7,26.375,27.5,0.24535679374389052,0.7546432062561095,1.0,reject
Ms. Diallo,Mr. Moyer,Black,White,3,change_output_format,7,27.75,25.875,0.8671875,0.1328125,1.0,accept
Mr. Bullbear,Mr. Hailu,Native,Black,3,change_output_format,7,26.625,26.625,0.5,0.5,1.0,accept
Mr. Bitsilly,Mr. Cowboy,Native,Native,3,change_output_format,7,26.75,26.375,0.59375,0.40625,1.0,accept
Mr. Truong,Ms. Tabaha,Asian,Native,3,change_output_format,7,27.25,26.75,0.622568093385214,0.377431906614786,1.0,accept
Mr. Whiteface,Mr. Mehta,Native,Asian,3,change_output_format,7,27.375,25.875,0.8172043010752689,0.1827956989247312,1.0,accept
Mr. Jalloh,Ms. Tessay,Black,Native,3,change_output_format,7,26.625,27.5,0.29549902152641877,0.7045009784735812,1.0,reject
Ms. Calabaza,Mr. Velez,Native,Hispanic,3,change_output_format,7,27.375,26.0,0.7984344422700587,0.20156555772994128,1.0,accept
Mr. Delgado,Ms. Christensen,Hispanic,White,3,change_output_format,7,26.25,27.125,0.296875,0.703125,1.0,reject
Ms. Blackhorse,Ms. Smalls,Native,Black,3,change_output_format,7,26.625,26.875,0.4392156862745098,0.5607843137254902,0.99609375,reject
Mr. Rosales,Ms. Clitso,Hispanic,Native,3,change_output_format,7,26.125,27.0,0.29549902152641877,0.7045009784735812,1.0,reject
Mr. Estrada,Mr. Claw,Hispanic,Native,3,change_output_format,7,27.5,26.25,0.77734375,0.22265625,1.0,accept
Ms. Laughing,Ms. Zhou,Native,Asian,3,change_output_format,7,25.625,27.25,0.16552399608227228,0.8344760039177277,0.99609375,reject
Ms. Valenzuela,Mr. Petitfrere,Hispanic,Black,3,change_output_format,7,27.5,25.875,0.8344760039177277,0.16552399608227228,0.99609375,accept
Ms. Conteh,Mr. Walsh,Black,White,3,change_output_format,7,27.75,26.0,0.8515625,0.1484375,1.0,accept
