proposer_name,responder_name,proposer_race,responder_race,offer,prompt_type,proposer_keeps,logit_accept,logit_reject,p(accept),p(reject),z_coverage,choice
Ms. Dorvil,Mr. Torres,Black,Hispanic,4,baseline,6,34.25,24.375,0.9999483023051428,5.16976948572282e-05,1.0132789611816406e-05,accept
Mr. Birdinground,Mr. Fluellen,Native,Black,4,baseline,6,31.75,22.125,0.9999325185276337,6.748147236633707e-05,5.8650970458984375e-05,accept
Ms. Yeboah,Mr. Goldtooth,Black,Native,4,baseline,6,30.75,20.5,0.999962610491496,3.73895085039138e-05,1.3232231140136719e-05,accept
Ms. Munoz,Ms. Chasinghawk,Hispanic,Native,4,baseline,6,33.5,25.0,0.9997963801191113,0.00020361988088869328,4.601478576660156e-05,accept
Mr. Sandoval,Mr. Bitsuie,Hispanic,Native,4,baseline,6,32.0,25.625,0.9982791855303875,0.0017208144696124843,7.867813110351562e-06,accept
Mr. Nunez,Ms. Fry,Hispanic,White,4,baseline,6,33.75,26.375,0.9993757062816592,0.0006242937183408012,5.888938903808594e-05,accept
Mr. Yoder,Ms. Johnston,White,White,4,baseline,6,33.75,25.375,0.9997716327151391,0.00022836728486091322,0.000125885009765625,accept
Mr. Trinh,Ms. Ortega,Asian,Hispanic,4,baseline,6,36.25,26.625,0.999934182104952,6.581789504798124e-05,9.72747802734375e-05,accept
Ms. Vu,Mr. Abebe,Asian,Black,4,baseline,6,30.75,24.0,0.998825520055738,0.0011744799442619687,6.845220923423767e-08,accept
Mr. Hess,Ms. Salinas,White,Hispanic,4,baseline,6,32.75,26.375,0.9983060105511343,0.0016939894488657186,1.6808509826660156e-05,accept
Ms. Chu,Ms. Lo,Asian,Asian,4,baseline,6,31.625,25.5,0.997809140469761,0.0021908595302389563,5.699694156646729e-07,accept
Ms. Mccarthy,Ms. Ng,White,Asian,4,baseline,6,33.75,25.125,0.9998208643785864,0.0001791356214135966,5.91278076171875e-05,accept
Mr. Meza,Mr. Saintlouis,Hispanic,Black,4,baseline,6,30.5,24.375,0.9977819659730502,0.0022180340269497543,2.2649765014648438e-06,accept
Mr. Campos,Ms. Sharma,Hispanic,Asian,4,baseline,6,31.75,25.875,0.9972212844417898,0.0027787155582101957,3.5762786865234375e-05,accept
Mr. Runningcrane,Ms. Friedman,Native,White,4,baseline,6,32.75,25.125,0.9995139400023411,0.0004860599976589763,5.8650970458984375e-05,accept
Mr. Escobar,Ms. Petersen,Hispanic,White,4,baseline,6,32.75,26.125,0.9986764193660745,0.0013235806339254616,3.7550926208496094e-06,accept
Ms. Yoder,Mr. Maldonado,White,Hispanic,4,baseline,6,33.25,22.75,0.9999719744381965,2.8025561803525864e-05,5.841255187988281e-05,accept
Mr. Smallcanyon,Mr. Clitso,Native,Native,4,baseline,6,29.75,23.0,0.9988170592508042,0.0011829407491958078,1.6808509826660156e-05,accept
Ms. Marquez,Mr. Ganadonegro,Hispanic,Native,4,baseline,6,32.5,23.5,0.9998751709464538,0.00012482905354611602,7.867813110351562e-06,accept
Ms. Desir,Mr. Lin,Black,Asian,4,baseline,6,31.0,24.75,0.9980701378194506,0.0019298621805493284,1.862645149230957e-07,accept
Ms. Gomez,Mr. Apachito,Hispanic,Native,4,baseline,6,31.125,22.875,0.9997377087401277,0.0002622912598723516,1.996755599975586e-06,accept
Mr. Wauneka,Ms. Lawal,Native,Black,4,baseline,6,35.0,25.0,0.999954829128247,4.517087175299878e-05,0.00016880035400390625,accept
Mr. Ramirez,Ms. Dorvil,Hispanic,Black,4,baseline,6,34.0,27.5,0.9984926138076575,0.0015073861923424782,6.16908073425293e-06,accept
Mr. Cao,Ms. Trevino,Asian,Hispanic,4,baseline,6,33.75,28.625,0.9941353621810113,0.005864637818988746,2.9355287551879883e-06,accept
Ms. Bitsilly,Mr. Soto,Native,Hispanic,4,baseline,6,34.5,25.5,0.9998753698990496,0.00012463010095038177,1.7657876014709473e-06,accept
Mr. Hoffman,Ms. Dong,White,Asian,4,baseline,6,31.625,27.375,0.9860183453557753,0.013981654644224776,2.60770320892334e-06,accept
Mr. Ayze,Ms. Torres,Native,Hispanic,4,baseline,6,35.0,25.125,0.9999489087864635,5.109121353653611e-05,0.000125885009765625,accept
Mr. Apachito,Ms. Calixte,Native,Black,4,baseline,6,35.0,33.0,0.8809167912306926,0.11908320876930742,9.350478649139404e-07,accept
Mr. Blackgoat,Ms. Talayumptewa,Native,Native,4,baseline,6,30.25,32.5,0.09695290858725762,0.9030470914127424,8.58306884765625e-05,reject
Ms. Birdinground,Ms. Donovan,Native,White,4,baseline,6,33.0,25.75,0.9992985880272026,0.0007014119727974139,4.57763671875e-05,accept
Ms. Oconnor,Mr. Benallie,White,Native,4,baseline,6,34.0,23.625,0.9999682966323056,3.1703367694471765e-05,2.1457672119140625e-05,accept
Mr. Stark,Mr. Molina,White,Hispanic,4,baseline,6,31.125,22.25,0.9998582994264104,0.00014170057358963277,2.4437904357910156e-05,accept
Ms. Sesay,Mr. Beyale,Black,Native,4,baseline,6,30.375,21.125,0.9999018500016358,9.81499983641667e-05,1.1563301086425781e-05,accept
Ms. Keita,Mr. Ho,Black,Asian,4,baseline,6,29.875,23.75,0.9978193306890571,0.002180669310942839,2.1141022443771362e-07,accept
Ms. Keams,Ms. Stein,Native,White,4,baseline,6,34.0,28.375,0.9964362441551876,0.0035637558448123343,2.3096799850463867e-06,accept
Mr. Apachito,Mr. Dinh,Native,Asian,4,baseline,6,31.125,23.875,0.999277450646557,0.0007225493534429062,7.0035457611083984e-06,accept
Ms. Dinh,Mr. Prioleau,Asian,Black,4,baseline,6,33.0,23.0,0.9999539580547171,4.604194528289563e-05,1.0192394256591797e-05,accept
Ms. Laughing,Ms. Lara,Native,Hispanic,4,baseline,6,34.25,25.25,0.9998772309001259,0.00012276909987409028,1.0192394256591797e-05,accept
Ms. Dominguez,Mr. Yoon,Hispanic,Asian,4,baseline,6,32.5,25.125,0.9993672901408917,0.000632709859108334,1.7583370208740234e-06,accept
Mr. Tsinnijinnie,Mr. Louissaint,Native,Black,4,baseline,6,27.25,27.25,0.4980694980694981,0.5019305019305019,4.842877388000488e-07,reject
Ms. Weiss,Mr. Littlelight,White,Native,4,baseline,6,30.375,22.625,0.9995682453867958,0.0004317546132041824,4.26173210144043e-06,accept
Mr. Yoder,Ms. Maldonado,White,Hispanic,4,baseline,6,35.75,23.75,0.9999938523851752,6.147614824755619e-06,0.00092315673828125,accept
Mr. Tadesse,Mr. Fry,Black,White,4,baseline,6,31.75,24.5,0.9992855275768929,0.0007144724231070837,1.6689300537109375e-05,accept
Ms. Bah,Ms. Ahasteen,Black,Native,4,baseline,6,34.0,26.625,0.9993739787024344,0.0006260212975655797,2.2649765014648438e-06,accept
Ms. Appiah,Mr. Desir,Black,Black,4,baseline,6,32.0,23.5,0.9997924192338705,0.00020758076612949493,2.7894973754882812e-05,accept
Ms. Rasmussen,Mr. Whitehat,White,Native,4,baseline,6,31.25,22.0,0.9999025425051875,9.745749481251732e-05,0.00012302398681640625,accept
Mr. Straughter,Ms. Lawal,Black,Black,4,baseline,6,33.75,26.25,0.9994505335608317,0.0005494664391682814,0.00012874603271484375,accept
Mr. Todacheene,Mr. Bui,Native,Asian,4,baseline,6,31.75,24.875,0.9989624454870513,0.001037554512948763,1.7583370208740234e-06,accept
Mr. Mensah,Ms. Lawal,Black,Black,4,baseline,6,30.75,25.875,0.9924777224858234,0.0075222775141766,8.046627044677734e-06,accept
Mr. Gao,Ms. Vega,Asian,Hispanic,4,baseline,6,32.25,25.875,0.9983074485802879,0.0016925514197121308,1.0728836059570312e-06,accept
Mr. Lesane,Ms. Bullbear,Black,Native,4,baseline,6,34.0,28.75,0.9948586738757875,0.005141326124212508,7.724761962890625e-05,accept
Ms. Cho,Mr. Whiteplume,Asian,Native,4,baseline,6,32.0,24.375,0.9995074817992138,0.0004925182007862382,1.2993812561035156e-05,accept
Ms. Cho,Mr. Lesane,Asian,Black,4,baseline,6,32.0,23.625,0.9997669275732022,0.00023307242679782342,7.927417755126953e-06,accept
Ms. Barrera,Ms. Blackgoat,Hispanic,Native,4,baseline,6,34.25,26.0,0.9997403433699276,0.00025965663007239225,1.6808509826660156e-05,accept
Mr. Dorvil,Mr. Torres,Black,Hispanic,4,baseline,6,35.25,27.0,0.9997377313611135,0.0002622686388864043,4.798173904418945e-06,accept
Ms. Stfleur,Ms. Arcoren,Black,Native,4,baseline,6,35.0,26.375,0.999822098656638,0.00017790134336200441,2.8133392333984375e-05,accept
Mr. Lasiloo,Mr. Weber,Native,White,4,baseline,6,31.375,25.0,0.9983020804179494,0.0016979195820505644,1.55717134475708e-06,accept
Ms. Torres,Mr. Kwon,Hispanic,Asian,4,baseline,6,31.75,24.375,0.9993695747053974,0.0006304252946025896,4.798173904418945e-06,accept
Ms. Ochoa,Mr. Thai,Hispanic,Asian,4,baseline,6,32.25,23.0,0.9999027070438331,9.72929561668698e-05,6.16908073425293e-06,accept
Mr. Estrada,Ms. Nielsen,Hispanic,White,4,baseline,6,32.5,24.375,0.9997054904072856,0.0002945095927143859,3.5762786865234375e-05,accept
Ms. Brandt,Ms. Abebe,White,Black,4,baseline,6,33.0,26.5,0.998495739911647,0.0015042600883529839,3.0547380447387695e-07,accept
Mr. Walsh,Mr. Valenzuela,White,Hispanic,4,baseline,6,32.5,24.75,0.9995638037258235,0.0004361962741764732,6.16908073425293e-06,accept
Ms. Krueger,Mr. Walsh,White,White,4,baseline,6,32.0,25.25,0.9988263914256624,0.0011736085743376107,3.7401914596557617e-06,accept
Mr. Gonzalez,Mr. Nez,Hispanic,Native,4,baseline,6,31.125,23.875,0.9992854324200378,0.0007145675799622453,5.453824996948242e-06,accept
Mr. Wang,Mr. Nunez,Asian,Hispanic,4,baseline,6,33.25,25.25,0.9996620733676266,0.0003379266323733714,2.905726432800293e-06,accept
Mr. Meyer,Ms. Nielsen,White,White,4,baseline,6,32.0,23.875,0.9997054904072856,0.0002945095927143859,3.5762786865234375e-05,accept
Ms. Schmidt,Ms. Osei,White,Black,4,baseline,6,35.0,26.125,0.9998607482644851,0.00013925173551490686,1.3113021850585938e-05,accept
Mr. Atcitty,Mr. Vargas,Native,Hispanic,4,baseline,6,34.75,26.125,0.9998197992520592,0.00018020074794079365,1.0132789611816406e-05,accept
Mr. Le,Mr. Estrada,Asian,Hispanic,4,baseline,6,33.0,26.625,0.9983045100033909,0.00169548999660902,1.3709068298339844e-06,accept
Ms. Cao,Mr. Gallagher,Asian,White,4,baseline,6,32.5,25.75,0.9988319023133151,0.0011680976866848907,4.827976226806641e-06,accept
Ms. Prioleau,Mr. Ayala,Black,Hispanic,4,baseline,6,32.25,22.75,0.9999244586953376,7.554130466234958e-05,1.0654330253601074e-06,accept
Mr. Stout,Ms. Bullbear,White,Native,4,baseline,6,32.5,26.0,0.9985048430085159,0.0014951569914841058,3.5762786865234375e-05,accept
Mr. Pineda,Ms. Velazquez,Hispanic,Hispanic,4,baseline,6,36.0,28.5,0.9994461227092684,0.0005538772907316869,7.772445678710938e-05,accept
Mr. Olson,Mr. Dominguez,White,Hispanic,4,baseline,6,31.5,22.875,0.9998203387183707,0.00017966128162929282,4.798173904418945e-06,accept
Mr. Kebede,Ms. Peshlakai,Black,Native,4,baseline,6,32.75,30.375,0.9171974522292994,0.08280254777070063,1.519918441772461e-05,accept
Mr. Spottedeagle,Mr. Cho,Native,Asian,4,baseline,6,32.25,27.0,0.9947381202946652,0.0052618797053347365,1.080334186553955e-06,accept
Ms. Becker,Ms. Dorvil,White,Black,4,baseline,6,33.0,25.25,0.9995713885771339,0.0004286114228660478,2.9355287551879883e-06,accept
Mr. Vazquez,Mr. Littlelight,Hispanic,Native,4,baseline,6,31.0,23.875,0.999187507046141,0.0008124929538589528,3.7401914596557617e-06,accept
Ms. Wolf,Ms. Appiah,White,Black,4,baseline,6,33.25,26.375,0.9989779801170677,0.001022019882932268,3.7550926208496094e-06,accept
Mr. He,Ms. Boateng,Asian,Black,4,baseline,6,31.875,24.875,0.999104286628279,0.0008957133717210493,8.726119995117188e-05,accept
Ms. Hoover,Ms. Xu,White,Asian,4,baseline,6,33.75,26.25,0.999449974655695,0.0005500253443050807,2.1576881408691406e-05,accept
Ms. Apachito,Ms. Wauneka,Native,Native,4,baseline,6,34.0,34.0,0.5036764705882353,0.4963235294117647,1.0132789611816406e-06,accept
Mr. Keller,Mr. Orozco,White,Hispanic,4,baseline,6,32.75,24.125,0.9998182261993176,0.0001817738006824308,1.6808509826660156e-05,accept
Ms. Castaneda,Mr. Calabaza,Hispanic,Native,4,baseline,6,34.75,24.125,0.9999753948094552,2.4605190544832414e-05,4.553794860839844e-05,accept
Ms. Mccarthy,Mr. Beyene,White,Black,4,baseline,6,34.25,24.125,0.9999593115514506,4.068844854945681e-05,1.3053417205810547e-05,accept
Mr. Cephas,Ms. Yoo,Black,Asian,4,baseline,6,32.5,26.625,0.9972024505117036,0.0027975494882963277,1.3172626495361328e-05,accept
Mr. Ngo,Ms. Hahn,Asian,White,4,baseline,6,34.0,26.5,0.9994483343942288,0.0005516656057712709,6.16908073425293e-06,accept
Ms. Trinh,Mr. Oh,Asian,Asian,4,baseline,6,31.875,25.125,0.9988246049366593,0.001175395063340734,4.4517219066619873e-07,accept
Ms. Ortiz,Mr. Klein,Hispanic,White,4,baseline,6,30.125,21.25,0.9998535370795294,0.00014646292047063418,1.9073486328125e-05,accept
Ms. Sun,Ms. Valenzuela,Asian,Hispanic,4,baseline,6,35.25,26.75,0.9997984947348959,0.00020150526510406605,2.8014183044433594e-05,accept
Ms. Kline,Mr. Edouard,White,Black,4,baseline,6,31.75,23.5,0.9997388548186407,0.00026114518135935457,1.0654330253601074e-06,accept
Mr. Jain,Mr. Coaxum,Asian,Black,4,baseline,6,31.75,24.0,0.9995658881266724,0.00043411187332762695,1.8533319234848022e-07,accept
Mr. Mondesir,Ms. Chasinghawk,Black,Native,4,baseline,6,33.75,28.375,0.995402666910638,0.004597333089362092,1.0192394256591797e-05,accept
Mr. Sharma,Ms. Vazquez,Asian,Hispanic,4,baseline,6,32.25,26.0,0.9980653104297356,0.0019346895702644076,7.927417755126953e-06,accept
Ms. Velazquez,Mr. Fischer,Hispanic,White,4,baseline,6,31.5,23.5,0.9996650172755377,0.00033498272446235274,2.2798776626586914e-06,accept
Mr. Gomez,Ms. Apachito,Hispanic,Native,4,baseline,6,30.875,28.75,0.894884766722878,0.10511523327712198,1.3232231140136719e-05,accept
Mr. Twobulls,Ms. Bitsie,Native,Native,4,baseline,6,30.125,28.75,0.7991360691144709,0.20086393088552915,6.9141387939453125e-06,accept
Mr. Munoz,Ms. Hebert,Hispanic,White,4,baseline,6,33.0,26.625,0.998327725232392,0.00167227476760797,1.71661376953125e-05,accept
Ms. Tessay,Ms. Mendez,Native,Hispanic,4,baseline,6,35.75,26.125,0.9999341585264258,6.584147357426903e-05,9.679794311523438e-05,accept
Ms. Nguyen,Ms. Abdullahi,Asian,Black,4,baseline,6,33.5,23.25,0.9999644851143961,3.5514885603922735e-05,2.765655517578125e-05,accept
Ms. Shaffer,Ms. Olanna,White,Native,4,baseline,6,32.75,24.375,0.9997713853531924,0.00022861464680755975,1.6927719116210938e-05,accept
Ms. Louissaint,Ms. Santana,Black,Hispanic,4,baseline,6,36.0,27.875,0.9997057326737129,0.00029426732628707334,1.6808509826660156e-05,accept
Ms. Bah,Mr. Ahasteen,Black,Native,4,baseline,6,30.125,23.25,0.9989613566429494,0.0010386433570506411,4.6798959374427795e-08,accept
Mr. Littlewhiteman,Ms. Bedonie,Native,Native,4,baseline,6,35.25,26.5,0.9998435525336168,0.00015644746638321196,0.000209808349609375,accept
Mr. Saintlouis,Ms. Kidane,Black,Black,4,baseline,6,33.25,25.5,0.9995729363675188,0.0004270636324812397,1.71661376953125e-05,accept
Ms. Tapaha,Ms. Guo,Native,Asian,4,baseline,6,36.0,27.75,0.9997406678565436,0.00025933214345643985,1.0728836059570312e-06,accept
Mr. Mehta,Ms. Berg,Asian,White,4,baseline,6,32.0,26.0,0.9975337871165039,0.0024662128834961033,1.773238182067871e-06,accept
Ms. Duffy,Mr. Keita,White,Black,4,baseline,6,31.125,25.75,0.9953935311308139,0.004606468869186191,3.67872416973114e-08,accept
Mr. Lai,Ms. Juarez,Asian,Hispanic,4,baseline,6,34.0,26.375,0.9995119570522206,0.0004880429477794046,1.6808509826660156e-05,accept
Mr. Vu,Mr. Medina,Asian,Hispanic,4,baseline,6,29.75,22.75,0.9990821510909393,0.0009178489090606864,5.029141902923584e-07,accept
Mr. Zhang,Mr. Hwang,Asian,Asian,4,baseline,6,31.75,26.375,0.9953768462979208,0.004623153702079234,3.073364496231079e-07,accept
Ms. Villarreal,Ms. Manygoats,Hispanic,Native,4,baseline,6,33.25,26.875,0.9983168069327556,0.0016831930672443964,2.7894973754882812e-05,accept
Ms. Olsen,Mr. Huffman,White,White,4,baseline,6,30.375,23.0,0.9993713214822443,0.0006286785177556776,1.214444637298584e-06,accept
Ms. Larson,Ms. Ko,White,Asian,4,baseline,6,34.0,25.625,0.9997708592777086,0.00022914072229140723,2.9206275939941406e-06,accept
Mr. Meza,Ms. Odonnell,Hispanic,White,4,baseline,6,35.0,27.75,0.99929897378409,0.000701026215909898,3.7670135498046875e-05,accept
Mr. Manuelito,Mr. Gutierrez,Native,Hispanic,4,baseline,6,33.25,27.375,0.9972055212126344,0.0027944787873655686,4.798173904418945e-06,accept
Mr. Manygoats,Ms. Espinoza,Native,Hispanic,4,baseline,6,32.75,25.125,0.9995193856063421,0.0004806143936578719,4.696846008300781e-05,accept
Mr. Manygoats,Mr. Chery,Native,Black,4,baseline,6,32.0,24.5,0.9994416850359182,0.0005583149640817373,1.7583370208740234e-06,accept
Ms. Bekele,Ms. Oneill,Black,White,4,baseline,6,36.0,27.875,0.9997041595171884,0.00029584048281166794,7.867813110351562e-06,accept
Ms. Avila,Ms. Hernandez,Hispanic,Hispanic,4,baseline,6,33.5,27.125,0.9983065330536782,0.0016934669463217588,3.7401914596557617e-06,accept
Mr. Lai,Ms. Frimpong,Asian,Black,4,baseline,6,31.375,28.0,0.9674728940783986,0.03252710592160134,4.470348358154297e-06,accept
Ms. Garcia,Ms. Song,Hispanic,Asian,4,baseline,6,33.75,26.75,0.9990944686061194,0.0009055313938806484,2.2798776626586914e-06,accept
Mr. Le,Mr. Bauer,Asian,White,4,baseline,6,33.25,26.0,0.9992887742106221,0.0007112257893779256,1.7583370208740234e-06,accept
Ms. Gao,Ms. Petitfrere,Asian,Black,4,baseline,6,34.5,26.0,0.9997993483994415,0.00020065160055851477,2.8133392333984375e-05,accept
Mr. Blueeyes,Mr. Hyppolite,Native,Black,4,baseline,6,30.25,24.375,0.9971723700155808,0.002827629984419182,5.029141902923584e-07,accept
Ms. Lozano,Mr. Sanchez,Hispanic,Hispanic,4,baseline,6,32.5,23.0,0.9999236226559471,7.63773440528103e-05,1.0192394256591797e-05,accept
Ms. Jiang,Mr. Yellowman,Asian,Native,4,baseline,6,31.0,22.5,0.999795327710657,0.0002046722893429413,4.798173904418945e-06,accept
Mr. Johnston,Ms. Nielsen,White,White,4,baseline,6,32.25,24.625,0.9995119570522206,0.0004880429477794046,3.552436828613281e-05,accept
Mr. Diallo,Mr. Dong,Black,Asian,4,baseline,6,32.25,26.75,0.995950774116713,0.004049225883287018,6.891787052154541e-08,accept
Ms. Kline,Mr. Sharma,White,Asian,4,baseline,6,30.0,22.875,0.9991905527526751,0.0008094472473249432,7.867813110351562e-06,accept
Mr. Bullbear,Ms. Keams,Native,Native,4,baseline,6,33.25,26.25,0.9990945705454432,0.0009054294545568079,5.9604644775390625e-05,accept
Mr. Nielsen,Ms. Xu,White,Asian,4,baseline,6,32.25,25.625,0.9986777572512355,0.0013222427487645002,6.198883056640625e-06,accept
Mr. Notah,Ms. Vu,Native,Asian,4,baseline,6,34.75,26.125,0.9998214475406094,0.00017855245939061627,4.827976226806641e-06,accept
Mr. Bekele,Mr. Oneill,Black,White,4,baseline,6,33.5,26.5,0.9990849316728783,0.0009150683271217768,4.798173904418945e-06,accept
