proposer_name,responder_name,proposer_race,responder_race,offer,prompt_type,proposer_keeps,logit_accept,logit_reject,p(accept),p(reject),z_coverage,choice
Ms. Bah,Ms. Ahasteen,Black,Native,10,baseline,0,24.125,21.75,0.9209209209209209,0.07907907907907907,0.9765625,accept
Ms. Appiah,Mr. Desir,Black,Black,10,baseline,0,23.375,22.0,0.8343815513626834,0.16561844863731656,0.9296875,accept
Ms. Rasmussen,Mr. Whitehat,White,Native,10,baseline,0,24.25,21.875,0.9224572004028198,0.07754279959718026,0.96875,accept
Mr. Straughter,Ms. Lawal,Black,Black,10,baseline,0,24.625,22.75,0.8729446935724963,0.12705530642750373,0.98046875,accept
Mr. Todacheene,Mr. Bui,Native,Asian,10,baseline,0,23.5,21.25,0.9147609147609148,0.08523908523908524,0.9375,accept
Mr. Mensah,Ms. Lawal,Black,Black,10,baseline,0,24.625,22.375,0.908,0.092,0.9765625,accept
Mr. Gao,Ms. Vega,Asian,Hispanic,10,baseline,0,24.375,22.875,0.8273092369477911,0.17269076305220885,0.97265625,accept
Mr. Lesane,Ms. Bullbear,Black,Native,10,baseline,0,24.125,22.125,0.8956433637284701,0.10435663627152988,0.96484375,accept
Ms. Cho,Mr. Whiteplume,Asian,Native,10,baseline,0,24.125,22.25,0.8816986855409504,0.11830131445904954,0.96484375,accept
Ms. Cho,Mr. Lesane,Asian,Black,10,baseline,0,24.0,22.0,0.8953068592057761,0.10469314079422383,0.9453125,accept
Ms. Barrera,Ms. Blackgoat,Hispanic,Native,10,baseline,0,24.25,22.875,0.8136958710976838,0.1863041289023162,0.96875,accept
Mr. Dorvil,Mr. Torres,Black,Hispanic,10,baseline,0,25.0,22.5,0.9267326732673268,0.07326732673267326,0.984375,accept
Ms. Stfleur,Ms. Arcoren,Black,Native,10,baseline,0,24.0,22.5,0.8372093023255814,0.16279069767441862,0.96484375,accept
Mr. Lasiloo,Mr. Weber,Native,White,10,baseline,0,24.0,21.375,0.9385360877327212,0.06146391226727876,0.95703125,accept
Ms. Torres,Mr. Kwon,Hispanic,Asian,10,baseline,0,24.375,22.5,0.8811116829644879,0.1188883170355121,0.94921875,accept
Ms. Ochoa,Mr. Thai,Hispanic,Asian,10,baseline,0,23.875,22.375,0.8397565922920892,0.16024340770791076,0.9609375,accept
Mr. Estrada,Ms. Nielsen,Hispanic,White,10,baseline,0,24.375,22.75,0.8416833667334669,0.15831663326653306,0.9765625,accept
Ms. Brandt,Ms. Abebe,White,Black,10,baseline,0,23.75,22.0,0.8753180661577609,0.12468193384223919,0.9609375,accept
Mr. Walsh,Mr. Valenzuela,White,Hispanic,10,baseline,0,24.625,21.75,0.9484433374844333,0.05155666251556663,0.98046875,accept
Ms. Krueger,Mr. Walsh,White,White,10,baseline,0,24.125,22.25,0.8799192734611504,0.12008072653884964,0.96875,accept
Mr. Gonzalez,Mr. Nez,Hispanic,Native,10,baseline,0,24.75,22.0,0.9411764705882353,0.058823529411764705,0.984375,accept
Mr. Wang,Mr. Nunez,Asian,Hispanic,10,baseline,0,24.375,22.25,0.8991470145509283,0.10085298544907174,0.97265625,accept
Mr. Meyer,Ms. Nielsen,White,White,10,baseline,0,24.375,22.875,0.8223552894211577,0.17764471057884232,0.9765625,accept
Ms. Schmidt,Ms. Osei,White,Black,10,baseline,0,24.375,22.5,0.8729446935724963,0.12705530642750373,0.98046875,accept
Mr. Atcitty,Mr. Vargas,Native,Hispanic,10,baseline,0,24.0,21.75,0.9152196118488254,0.08478038815117467,0.95703125,accept
Mr. Le,Mr. Estrada,Asian,Hispanic,10,baseline,0,24.75,22.375,0.9177057356608479,0.08229426433915212,0.98046875,accept
Ms. Cao,Mr. Gallagher,Asian,White,10,baseline,0,24.25,22.125,0.901352028042063,0.09864797195793691,0.9765625,accept
Ms. Prioleau,Mr. Ayala,Black,Hispanic,10,baseline,0,23.875,22.25,0.8542094455852156,0.1457905544147844,0.953125,accept
Mr. Stout,Ms. Bullbear,White,Native,10,baseline,0,24.5,22.25,0.9098196392785571,0.09018036072144289,0.9765625,accept
Mr. Pineda,Ms. Velazquez,Hispanic,Hispanic,10,baseline,0,24.625,22.625,0.8840219014435042,0.11597809855649577,0.98046875,accept
Mr. Olson,Mr. Dominguez,White,Hispanic,10,baseline,0,24.375,22.0,0.9194029850746268,0.08059701492537313,0.98046875,accept
Mr. Kebede,Ms. Peshlakai,Black,Native,10,baseline,0,24.25,22.25,0.8871048670346212,0.11289513296537883,0.97265625,accept
Mr. Spottedeagle,Mr. Cho,Native,Asian,10,baseline,0,23.75,21.75,0.8907048008171604,0.10929519918283963,0.95703125,accept
Ms. Becker,Ms. Dorvil,White,Black,10,baseline,0,24.625,22.125,0.9258160237388724,0.07418397626112759,0.98828125,accept
Mr. Vazquez,Mr. Littlelight,Hispanic,Native,10,baseline,0,24.75,22.0,0.9442102653111828,0.05578973468881726,0.984375,accept
Ms. Wolf,Ms. Appiah,White,Black,10,baseline,0,24.25,22.0,0.9098196392785571,0.09018036072144289,0.9765625,accept
Mr. He,Ms. Boateng,Asian,Black,10,baseline,0,24.5,22.625,0.8716417910447761,0.12835820895522387,0.98046875,accept
Ms. Hoover,Ms. Xu,White,Asian,10,baseline,0,23.75,21.875,0.8739152628892292,0.1260847371107708,0.95703125,accept
Ms. Apachito,Ms. Wauneka,Native,Native,10,baseline,0,23.875,23.375,0.6411290322580645,0.3588709677419355,0.96875,accept
Mr. Keller,Mr. Orozco,White,Hispanic,10,baseline,0,24.5,22.0,0.932,0.068,0.9765625,accept
Ms. Castaneda,Mr. Calabaza,Hispanic,Native,10,baseline,0,23.875,22.875,0.7548717948717949,0.24512820512820513,0.953125,accept
Ms. Mccarthy,Mr. Beyene,White,Black,10,baseline,0,24.125,22.5,0.8586171310629515,0.14138286893704852,0.9453125,accept
Mr. Cephas,Ms. Yoo,Black,Asian,10,baseline,0,24.25,22.625,0.8431568431568431,0.15684315684315683,0.9765625,accept
Mr. Ngo,Ms. Hahn,Asian,White,10,baseline,0,24.5,22.375,0.8995024875621891,0.10049751243781095,0.98046875,accept
Ms. Trinh,Mr. Oh,Asian,Asian,10,baseline,0,24.25,22.375,0.8812531581606872,0.11874684183931278,0.96484375,accept
Ms. Ortiz,Mr. Klein,Hispanic,White,10,baseline,0,24.375,22.25,0.901010101010101,0.09898989898989899,0.96875,accept
Ms. Sun,Ms. Valenzuela,Asian,Hispanic,10,baseline,0,24.375,21.875,0.9287493771798705,0.07125062282012955,0.98046875,accept
Ms. Kline,Mr. Edouard,White,Black,10,baseline,0,24.875,22.375,0.9266100848726909,0.07338991512730904,0.9765625,accept
Mr. Jain,Mr. Coaxum,Asian,Black,10,baseline,0,24.25,21.5,0.9449936628643854,0.0550063371356147,0.96484375,accept
Mr. Mondesir,Ms. Chasinghawk,Black,Native,10,baseline,0,24.25,22.375,0.875,0.125,0.96875,accept
Mr. Sharma,Ms. Vazquez,Asian,Hispanic,10,baseline,0,24.125,21.625,0.9295774647887324,0.07042253521126761,0.96875,accept
Ms. Velazquez,Mr. Fischer,Hispanic,White,10,baseline,0,24.125,21.875,0.9155645981688708,0.0844354018311292,0.9609375,accept
Mr. Gomez,Ms. Apachito,Hispanic,Native,10,baseline,0,24.5,22.25,0.9093640460691037,0.09063595393089635,0.9765625,accept
Mr. Twobulls,Ms. Bitsie,Native,Native,10,baseline,0,24.375,22.375,0.8852956038403234,0.1147043961596766,0.96484375,accept
Mr. Munoz,Ms. Hebert,Hispanic,White,10,baseline,0,24.5,22.125,0.9196787148594378,0.08032128514056225,0.97265625,accept
Ms. Tessay,Ms. Mendez,Native,Hispanic,10,baseline,0,24.125,22.0,0.9087221095334685,0.09127789046653144,0.9609375,accept
Ms. Nguyen,Ms. Abdullahi,Asian,Black,10,baseline,0,24.25,21.875,0.92,0.08,0.9765625,accept
Ms. Shaffer,Ms. Olanna,White,Native,10,baseline,0,24.375,22.5,0.8791645947289906,0.12083540527100944,0.98046875,accept
Ms. Louissaint,Ms. Santana,Black,Hispanic,10,baseline,0,23.625,22.125,0.8425443169968717,0.15745568300312826,0.9375,accept
Ms. Bah,Mr. Ahasteen,Black,Native,10,baseline,0,23.625,22.375,0.7983453981385729,0.20165460186142709,0.9453125,accept
Mr. Littlewhiteman,Ms. Bedonie,Native,Native,10,baseline,0,24.5,22.875,0.8431568431568431,0.15684315684315683,0.9765625,accept
Mr. Saintlouis,Ms. Kidane,Black,Black,10,baseline,0,24.25,21.875,0.9226100151745068,0.07738998482549317,0.96484375,accept
Ms. Tapaha,Ms. Guo,Native,Asian,10,baseline,0,23.75,22.375,0.8133472367049009,0.18665276329509906,0.9375,accept
Mr. Mehta,Ms. Berg,Asian,White,10,baseline,0,24.25,22.5,0.8603015075376884,0.13969849246231156,0.97265625,accept
Ms. Duffy,Mr. Keita,White,Black,10,baseline,0,23.875,22.375,0.8353909465020576,0.1646090534979424,0.94921875,accept
Mr. Lai,Ms. Juarez,Asian,Hispanic,10,baseline,0,24.25,22.375,0.8741854636591478,0.12581453634085213,0.97265625,accept
Mr. Vu,Mr. Medina,Asian,Hispanic,10,baseline,0,24.5,21.75,0.9421157684630739,0.05788423153692615,0.9765625,accept
Mr. Zhang,Mr. Hwang,Asian,Asian,10,baseline,0,24.25,21.625,0.9351710056151098,0.06482899438489025,0.95703125,accept
Ms. Villarreal,Ms. Manygoats,Hispanic,Native,10,baseline,0,24.375,22.25,0.8977159880834161,0.10228401191658391,0.984375,accept
Ms. Olsen,Mr. Huffman,White,White,10,baseline,0,24.375,21.5,0.9499747347145022,0.05002526528549773,0.96484375,accept
Ms. Larson,Ms. Ko,White,Asian,10,baseline,0,24.25,21.875,0.9198184568835098,0.08018154311649017,0.96875,accept
Mr. Meza,Ms. Odonnell,Hispanic,White,10,baseline,0,24.625,22.0,0.9345981028457314,0.0654018971542686,0.9765625,accept
Mr. Manuelito,Mr. Gutierrez,Native,Hispanic,10,baseline,0,24.25,21.5,0.9464105156723963,0.05358948432760364,0.96484375,accept
Mr. Manygoats,Ms. Espinoza,Native,Hispanic,10,baseline,0,24.5,23.0,0.8247011952191236,0.1752988047808765,0.98046875,accept
Mr. Manygoats,Mr. Chery,Native,Black,10,baseline,0,24.25,21.75,0.928643216080402,0.07135678391959799,0.97265625,accept
Ms. Bekele,Ms. Oneill,Black,White,10,baseline,0,24.0,22.0,0.8942842690945878,0.10571573090541224,0.96484375,accept
Ms. Avila,Ms. Hernandez,Hispanic,Hispanic,10,baseline,0,24.0,22.25,0.8674698795180723,0.13253012048192772,0.97265625,accept
Mr. Lai,Ms. Frimpong,Asian,Black,10,baseline,0,24.25,22.625,0.842741935483871,0.15725806451612903,0.96875,accept
Ms. Garcia,Ms. Song,Hispanic,Asian,10,baseline,0,24.375,21.75,0.9386030325627641,0.0613969674372359,0.98046875,accept
Mr. Le,Mr. Bauer,Asian,White,10,baseline,0,24.625,21.875,0.9428214731585518,0.05717852684144819,0.9765625,accept
Ms. Gao,Ms. Petitfrere,Asian,Black,10,baseline,0,24.75,22.625,0.8995024875621891,0.10049751243781095,0.98046875,accept
Mr. Blueeyes,Mr. Hyppolite,Native,Black,10,baseline,0,24.125,22.25,0.8762677484787018,0.12373225152129817,0.9609375,accept
Ms. Lozano,Mr. Sanchez,Hispanic,Hispanic,10,baseline,0,24.625,22.5,0.904,0.096,0.9765625,accept
Ms. Jiang,Mr. Yellowman,Asian,Native,10,baseline,0,24.25,22.75,0.8338368580060423,0.1661631419939577,0.96875,accept
Mr. Johnston,Ms. Nielsen,White,White,10,baseline,0,24.625,23.125,0.8222442899702085,0.17775571002979146,0.984375,accept
Mr. Diallo,Mr. Dong,Black,Asian,10,baseline,0,24.25,21.875,0.9199594731509625,0.0800405268490375,0.96484375,accept
Ms. Kline,Mr. Sharma,White,Asian,10,baseline,0,24.0,22.5,0.8345323741007195,0.16546762589928057,0.94921875,accept
Mr. Bullbear,Ms. Keams,Native,Native,10,baseline,0,24.125,22.625,0.8298086606243706,0.1701913393756294,0.96875,accept
Mr. Nielsen,Ms. Xu,White,Asian,10,baseline,0,24.0,22.25,0.8559837728194726,0.1440162271805274,0.9609375,accept
Mr. Notah,Ms. Vu,Native,Asian,10,baseline,0,24.25,22.625,0.8444444444444444,0.15555555555555556,0.96875,accept
Mr. Bekele,Mr. Oneill,Black,White,10,baseline,0,24.0,21.375,0.9421361203160846,0.05786387968391537,0.95703125,accept
Ms. Warsame,Mr. Gallagher,Black,White,10,baseline,0,24.125,22.25,0.883933096806893,0.11606690319310695,0.96484375,accept
Ms. Morse,Mr. Ramirez,White,Hispanic,10,baseline,0,24.75,22.25,0.9292123629112662,0.0707876370887338,0.98046875,accept
Mr. Kidane,Mr. Edouard,Black,Black,10,baseline,0,24.375,21.75,0.9352734570998494,0.06472654290015052,0.97265625,accept
Ms. Manuelito,Ms. Gutierrez,Native,Hispanic,10,baseline,0,24.0,22.375,0.8533872598584429,0.14661274014155712,0.96484375,accept
Mr. Cosay,Mr. Sexton,Native,White,10,baseline,0,24.375,21.875,0.9292929292929293,0.0707070707070707,0.96875,accept
Ms. Villarreal,Mr. Chung,Hispanic,Asian,10,baseline,0,23.875,22.5,0.8237704918032787,0.1762295081967213,0.953125,accept
Ms. Lai,Ms. Tan,Asian,Asian,10,baseline,0,24.0,21.875,0.9018621036738802,0.09813789632611977,0.96875,accept
Ms. Su,Mr. Carlson,Asian,White,10,baseline,0,24.875,22.25,0.9353233830845771,0.06467661691542288,0.98046875,accept
Mr. Ng,Ms. Sesay,Asian,Black,10,baseline,0,24.75,22.75,0.883605745418524,0.11639425458147598,0.984375,accept
Ms. Diallo,Mr. Moyer,Black,White,10,baseline,0,24.5,22.625,0.8829841594276955,0.11701584057230455,0.95703125,accept
Mr. Bullbear,Mr. Hailu,Native,Black,10,baseline,0,24.375,21.625,0.9456933569083101,0.054306643091689824,0.96484375,accept
Mr. Bitsilly,Mr. Cowboy,Native,Native,10,baseline,0,24.5,22.0,0.9315342328835582,0.06846576711644178,0.9765625,accept
Mr. Truong,Ms. Tabaha,Asian,Native,10,baseline,0,24.0,22.375,0.8472505091649695,0.15274949083503056,0.9609375,accept
Mr. Whiteface,Mr. Mehta,Native,Asian,10,baseline,0,24.125,21.5,0.9378185524974516,0.06218144750254842,0.95703125,accept
Mr. Jalloh,Ms. Tessay,Black,Native,10,baseline,0,24.625,21.75,0.9496619083395943,0.05033809166040571,0.9765625,accept
Ms. Calabaza,Mr. Velez,Native,Hispanic,10,baseline,0,24.0,22.25,0.8633993743482794,0.13660062565172054,0.9375,accept
Mr. Delgado,Ms. Christensen,Hispanic,White,10,baseline,0,24.625,22.125,0.9287493771798705,0.07125062282012955,0.98046875,accept
Ms. Blackhorse,Ms. Smalls,Native,Black,10,baseline,0,24.0,22.5,0.8387096774193549,0.16129032258064516,0.96875,accept
Mr. Rosales,Ms. Clitso,Hispanic,Native,10,baseline,0,24.75,22.25,0.9269020387866733,0.0730979612133267,0.98046875,accept
