proposer_name,responder_name,proposer_race,responder_race,offer,prompt_type,proposer_keeps,logit_accept,logit_reject,p(accept),p(reject),z_coverage,choice
Ms. Dayzie,Mr. Traore,Native,Black,7,baseline,3,32.25,22.125,0.9999581631352251,4.183686477488568e-05,5.91278076171875e-05,accept
Ms. Castillo,Mr. Diop,Hispanic,Black,7,baseline,3,32.25,23.875,0.9997678642142204,0.00023213578577963487,1.0654330253601074e-06,accept
Mr. Santana,Ms. Guerrero,Hispanic,Hispanic,7,baseline,3,33.25,26.625,0.9986798786566015,0.001320121343398585,2.1576881408691406e-05,accept
Ms. Sesay,Ms. Duffy,Black,White,7,baseline,3,34.0,24.25,0.9999419334864148,5.806651358521681e-05,5.888938903808594e-05,accept
Ms. Phan,Mr. Blackgoat,Asian,Native,7,baseline,3,30.125,21.875,0.9997363373796757,0.0002636626203243201,1.2069940567016602e-06,accept
Ms. Wolf,Ms. Le,White,Asian,7,baseline,3,30.75,24.0,0.9988356581615736,0.001164341838426365,3.769993782043457e-06,accept
Ms. Desta,Ms. Petersen,Black,White,7,baseline,3,33.5,24.75,0.9998427087783114,0.0001572912216886545,1.6927719116210938e-05,accept
Mr. Okafor,Mr. Petersen,Black,White,7,baseline,3,31.125,23.0,0.9997021218533018,0.00029787814669826097,9.462237358093262e-07,accept
Mr. Vargas,Ms. Saintil,Hispanic,Black,7,baseline,3,32.25,26.0,0.9980747015787447,0.0019252984212552945,4.827976226806641e-06,accept
Mr. Bekele,Mr. Littlelight,Black,Native,7,baseline,3,29.75,23.0,0.9988064763064969,0.0011935236935031155,1.7657876014709473e-06,accept
Mr. Li,Mr. Altaha,Asian,Native,7,baseline,3,31.125,23.375,0.999567874560158,0.00043212543984196553,9.424984455108643e-07,accept
Mr. Bui,Mr. Molina,Asian,Hispanic,7,baseline,3,31.25,22.75,0.9997935327103833,0.00020646728961671413,7.927417755126953e-06,accept
Mr. Shije,Mr. Salazar,Native,Hispanic,7,baseline,3,33.5,24.875,0.9998195428943053,0.00018045710569468575,1.6689300537109375e-05,accept
Ms. Goldtooth,Mr. Donovan,Native,White,7,baseline,3,32.5,24.75,0.9995661605206074,0.0004338394793926247,6.16908073425293e-06,accept
Ms. Moua,Ms. Chowdhury,Asian,Asian,7,baseline,3,34.5,25.375,0.999891105992162,0.0001088940078379753,9.72747802734375e-05,accept
Ms. Dorvil,Mr. Keller,Black,White,7,baseline,3,31.875,24.25,0.9995075624340486,0.0004924375659514597,3.3080577850341797e-06,accept
Ms. Fischer,Mr. Vu,White,Asian,7,baseline,3,31.125,22.875,0.9997372283091317,0.0002627716908683202,7.0035457611083984e-06,accept
Ms. Peck,Mr. Chery,White,Black,7,baseline,3,30.625,22.25,0.9997674476709212,0.00023255232907884292,9.462237358093262e-07,accept
Ms. Kline,Ms. Edouard,White,Black,7,baseline,3,33.25,23.625,0.9999342741519018,6.572584809817564e-05,2.1696090698242188e-05,accept
Ms. Weber,Mr. Roanhorse,White,Native,7,baseline,3,31.25,24.25,0.99907515625794,0.0009248437420600641,4.57763671875e-05,accept
Mr. Yohannes,Ms. Delgarito,Black,Native,7,baseline,3,31.75,26.0,0.997024936441824,0.0029750635581760154,5.173683166503906e-05,accept
Ms. Padilla,Mr. Stfleur,Hispanic,Black,7,baseline,3,31.625,23.125,0.9997923267182995,0.00020767328170044063,1.4781951904296875e-05,accept
Mr. Wassillie,Ms. Manigault,Native,Black,7,baseline,3,33.0,24.75,0.9997425481050537,0.00025745189494625275,0.000278472900390625,accept
Mr. Ayala,Mr. Stark,Hispanic,White,7,baseline,3,30.875,23.125,0.9995641149999693,0.00043588500003069615,1.895427703857422e-05,accept
Ms. Maldonado,Mr. Warsame,Hispanic,Black,7,baseline,3,31.625,23.375,0.9997383094792358,0.0002616905207641363,1.1563301086425781e-05,accept
Mr. Martinez,Mr. Spottedhorse,Hispanic,Native,7,baseline,3,32.25,23.875,0.9997641076717427,0.0002358923282572799,3.552436828613281e-05,accept
Ms. Dorvil,Mr. Torres,Black,Hispanic,7,baseline,3,33.5,23.125,0.9999685655881299,3.1434411870184596e-05,7.927417755126953e-06,accept
Mr. Birdinground,Mr. Fluellen,Native,Black,7,baseline,3,31.0,22.0,0.9998710248116804,0.00012897518831950363,4.6253204345703125e-05,accept
Ms. Yeboah,Mr. Goldtooth,Black,Native,7,baseline,3,30.5,19.875,0.9999734340640963,2.656593590361715e-05,1.33514404296875e-05,accept
Ms. Munoz,Ms. Chasinghawk,Hispanic,Native,7,baseline,3,32.75,24.25,0.9997980361180807,0.0002019638819192764,4.696846008300781e-05,accept
Mr. Sandoval,Mr. Bitsuie,Hispanic,Native,7,baseline,3,31.25,25.75,0.9958923307398637,0.004107669260136278,4.827976226806641e-06,accept
Mr. Nunez,Ms. Fry,Hispanic,White,7,baseline,3,33.5,25.75,0.9995729363675188,0.0004270636324812397,0.000125885009765625,accept
Mr. Yoder,Ms. Johnston,White,White,7,baseline,3,33.5,24.875,0.9998247320777905,0.000175267922209426,0.000164031982421875,accept
Mr. Trinh,Ms. Ortega,Asian,Hispanic,7,baseline,3,35.0,25.5,0.9999249929535305,7.500704646942764e-05,0.00012493133544921875,accept
Ms. Vu,Mr. Abebe,Asian,Black,7,baseline,3,30.625,23.0,0.9995093344528554,0.0004906655471445627,3.46451997756958e-07,accept
Mr. Hess,Ms. Salinas,White,Hispanic,7,baseline,3,32.5,25.25,0.999298789846994,0.0007012101530059942,3.600120544433594e-05,accept
Ms. Chu,Ms. Lo,Asian,Asian,7,baseline,3,30.25,23.875,0.9983074485802879,0.0016925514197121308,1.0728836059570312e-06,accept
Ms. Mccarthy,Ms. Ng,White,Asian,7,baseline,3,32.25,23.75,0.9997981552327082,0.00020184476729175958,9.918212890625e-05,accept
Mr. Meza,Mr. Saintlouis,Hispanic,Black,7,baseline,3,29.375,25.125,0.9856825052763676,0.014317494723632423,2.041459083557129e-06,accept
Mr. Campos,Ms. Sharma,Hispanic,Asian,7,baseline,3,30.5,24.25,0.9980907976446473,0.0019092023553528006,4.6253204345703125e-05,accept
Mr. Runningcrane,Ms. Friedman,Native,White,7,baseline,3,31.875,24.625,0.9993009654981486,0.0006990345018514033,6.723403930664062e-05,accept
Mr. Escobar,Ms. Petersen,Hispanic,White,7,baseline,3,32.0,24.5,0.9994515658260441,0.0005484341739558835,6.258487701416016e-06,accept
Ms. Yoder,Mr. Maldonado,White,Hispanic,7,baseline,3,33.0,22.125,0.9999805888793207,1.9411120679323554e-05,7.534027099609375e-05,accept
Mr. Smallcanyon,Mr. Clitso,Native,Native,7,baseline,3,28.625,23.125,0.9958299620339827,0.004170037966017302,1.4960765838623047e-05,accept
Ms. Marquez,Mr. Ganadonegro,Hispanic,Native,7,baseline,3,32.0,22.375,0.999932476301779,6.752369822101026e-05,1.6808509826660156e-05,accept
Ms. Desir,Mr. Lin,Black,Asian,7,baseline,3,30.75,23.625,0.9991970737799982,0.0008029262200017843,6.51925802230835e-07,accept
Ms. Gomez,Mr. Apachito,Hispanic,Native,7,baseline,3,30.625,22.25,0.9997680102647212,0.00023198973527882198,3.3080577850341797e-06,accept
Mr. Wauneka,Ms. Lawal,Native,Black,7,baseline,3,34.75,23.75,0.9999828341569759,1.716584302408749e-05,0.000274658203125,accept
Mr. Ramirez,Ms. Dorvil,Hispanic,Black,7,baseline,3,32.25,26.0,0.9980787434044667,0.0019212565955333126,6.198883056640625e-06,accept
Mr. Cao,Ms. Trevino,Asian,Hispanic,7,baseline,3,32.5,26.25,0.9980739360049705,0.0019260639950295123,3.7401914596557617e-06,accept
Ms. Bitsilly,Mr. Soto,Native,Hispanic,7,baseline,3,33.25,24.5,0.9998404564222672,0.00015954357773282195,2.2798776626586914e-06,accept
Mr. Hoffman,Ms. Dong,White,Asian,7,baseline,3,31.75,26.75,0.9933175253287346,0.006682474671265359,3.7848949432373047e-06,accept
Mr. Ayze,Ms. Torres,Native,Hispanic,7,baseline,3,34.25,24.375,0.9999490634792948,5.0936520705236776e-05,0.00012683868408203125,accept
Mr. Apachito,Ms. Calixte,Native,Black,7,baseline,3,31.125,34.5,0.03323262839879154,0.9667673716012085,7.987022399902344e-06,reject
Mr. Blackgoat,Ms. Talayumptewa,Native,Native,7,baseline,3,31.625,29.625,0.8819714656290532,0.11802853437094682,2.300739288330078e-05,accept
Ms. Birdinground,Ms. Donovan,Native,White,7,baseline,3,32.5,24.75,0.9995704970520479,0.0004295029479520519,3.5762786865234375e-05,accept
Ms. Oconnor,Mr. Benallie,White,Native,7,baseline,3,33.25,22.5,0.9999779511365231,2.2048863476952388e-05,4.553794860839844e-05,accept
Mr. Stark,Mr. Molina,White,Hispanic,7,baseline,3,30.75,21.875,0.9998581264343834,0.0001418735656165241,2.7894973754882812e-05,accept
Ms. Sesay,Mr. Beyale,Black,Native,7,baseline,3,29.875,21.125,0.9998372660699756,0.00016273393002441008,1.1622905731201172e-05,accept
Ms. Keita,Mr. Ho,Black,Asian,7,baseline,3,30.0,23.125,0.9989646270586665,0.0010353729413334683,3.948807716369629e-07,accept
Ms. Keams,Ms. Stein,Native,White,7,baseline,3,33.5,26.875,0.9986976301626476,0.0013023698373524426,4.887580871582031e-06,accept
Mr. Apachito,Mr. Dinh,Native,Asian,7,baseline,3,30.75,23.875,0.9989447370519237,0.001055262948076373,6.198883056640625e-06,accept
Ms. Dinh,Mr. Prioleau,Asian,Black,7,baseline,3,32.25,22.5,0.9999399690240164,6.0030975983607544e-05,2.181529998779297e-05,accept
Ms. Laughing,Ms. Lara,Native,Hispanic,7,baseline,3,33.75,24.625,0.9998912582749124,0.00010874172508760367,1.3113021850585938e-05,accept
Ms. Dominguez,Mr. Yoon,Hispanic,Asian,7,baseline,3,31.75,23.75,0.999663796903445,0.00033620309655503895,2.9206275939941406e-06,accept
Mr. Tsinnijinnie,Mr. Louissaint,Native,Black,7,baseline,3,26.0,27.5,0.18005540166204986,0.8199445983379502,1.341104507446289e-06,reject
Ms. Weiss,Mr. Littlelight,White,Native,7,baseline,3,30.25,22.0,0.9997357371465484,0.0002642628534515665,7.927417755126953e-06,accept
Mr. Yoder,Ms. Maldonado,White,Hispanic,7,baseline,3,35.25,23.75,0.9999898275774376,1.0172422562433243e-05,0.000720977783203125,accept
Mr. Tadesse,Mr. Fry,Black,White,7,baseline,3,31.875,24.375,0.9994444666112157,0.0005555333887843641,1.895427703857422e-05,accept
Ms. Bah,Ms. Ahasteen,Black,Native,7,baseline,3,33.5,25.375,0.9997040523603298,0.00029594763967018934,6.16908073425293e-06,accept
Ms. Appiah,Mr. Desir,Black,Black,7,baseline,3,31.25,23.0,0.99973325081892,0.0002667491810800141,2.181529998779297e-05,accept
Ms. Rasmussen,Mr. Whitehat,White,Native,7,baseline,3,31.375,21.625,0.9999412288593426,5.877114065742302e-05,0.00018024444580078125,accept
Mr. Straughter,Ms. Lawal,Black,Black,7,baseline,3,33.5,24.875,0.9998230979255832,0.00017690207441680596,0.0001697540283203125,accept
Mr. Todacheene,Mr. Bui,Native,Asian,7,baseline,3,32.0,25.125,0.9989608296396836,0.0010391703603164167,1.3709068298339844e-06,accept
Mr. Mensah,Ms. Lawal,Black,Black,7,baseline,3,30.125,25.0,0.9941747572815534,0.005825242718446602,9.238719940185547e-06,accept
Mr. Gao,Ms. Vega,Asian,Hispanic,7,baseline,3,32.0,25.0,0.999094013520106,0.0009059864798940693,2.294778823852539e-06,accept
Mr. Lesane,Ms. Bullbear,Black,Native,7,baseline,3,32.75,28.25,0.989173448816546,0.010826551183454044,9.965896606445312e-05,accept
Ms. Cho,Mr. Whiteplume,Asian,Native,7,baseline,3,31.75,24.375,0.9993685056547448,0.0006314943452551811,1.0132789611816406e-05,accept
Ms. Cho,Mr. Lesane,Asian,Black,7,baseline,3,31.5,22.625,0.9998565344285253,0.00014346557147476184,1.0192394256591797e-05,accept
Ms. Barrera,Ms. Blackgoat,Hispanic,Native,7,baseline,3,33.25,25.125,0.9997046037814906,0.00029539621850940134,2.777576446533203e-05,accept
Mr. Dorvil,Mr. Torres,Black,Hispanic,7,baseline,3,34.25,25.5,0.9998400395000726,0.00015996049992741677,7.867813110351562e-06,accept
Ms. Stfleur,Ms. Arcoren,Black,Native,7,baseline,3,34.5,26.25,0.9997399701045384,0.0002600298954616009,3.647804260253906e-05,accept
Mr. Lasiloo,Mr. Weber,Native,White,7,baseline,3,30.875,23.75,0.9991920066052357,0.0008079933947643794,3.293156623840332e-06,accept
Ms. Torres,Mr. Kwon,Hispanic,Asian,7,baseline,3,31.625,23.625,0.9996637794939626,0.0003362205060374621,4.26173210144043e-06,accept
Ms. Ochoa,Mr. Thai,Hispanic,Asian,7,baseline,3,31.375,22.125,0.9999018500016358,9.81499983641667e-05,1.1563301086425781e-05,accept
Mr. Estrada,Ms. Nielsen,Hispanic,White,7,baseline,3,32.25,23.25,0.9998779445868424,0.00012205541315757354,9.870529174804688e-05,accept
Ms. Brandt,Ms. Abebe,White,Black,7,baseline,3,32.75,25.75,0.9990857613656485,0.000914238634351523,5.029141902923584e-07,accept
Mr. Walsh,Mr. Valenzuela,White,Hispanic,7,baseline,3,31.375,23.75,0.999495804837688,0.000504195162312058,9.000301361083984e-06,accept
Ms. Krueger,Mr. Walsh,White,White,7,baseline,3,32.0,23.75,0.9997373679703112,0.00026263202968883814,1.0192394256591797e-05,accept
Mr. Gonzalez,Mr. Nez,Hispanic,Native,7,baseline,3,30.375,23.375,0.9990721030511435,0.0009278969488565035,4.26173210144043e-06,accept
Mr. Wang,Mr. Nunez,Asian,Hispanic,7,baseline,3,32.25,23.875,0.9997664632134361,0.00023353678656395067,4.827976226806641e-06,accept
Mr. Meyer,Ms. Nielsen,White,White,7,baseline,3,31.75,23.25,0.9997963801191113,0.00020361988088869328,4.601478576660156e-05,accept
Ms. Schmidt,Ms. Osei,White,Black,7,baseline,3,33.5,25.0,0.9997989150712573,0.00020108492874270777,6.258487701416016e-06,accept
Mr. Atcitty,Mr. Vargas,Native,Hispanic,7,baseline,3,34.25,25.5,0.999839878352337,0.00016012164766295177,1.2993812561035156e-05,accept
Mr. Le,Mr. Estrada,Asian,Hispanic,7,baseline,3,32.0,25.125,0.9989665748985177,0.001033425101482345,1.7583370208740234e-06,accept
Ms. Cao,Mr. Gallagher,Asian,White,7,baseline,3,32.25,24.25,0.9996631708751278,0.00033682912487226186,1.0192394256591797e-05,accept
Ms. Prioleau,Mr. Ayala,Black,Hispanic,7,baseline,3,32.25,22.375,0.9999482554799437,5.174452005630865e-05,1.3709068298339844e-06,accept
Mr. Stout,Ms. Bullbear,White,Native,7,baseline,3,32.5,24.875,0.9995144845444247,0.0004855154555753358,4.601478576660156e-05,accept
Mr. Pineda,Ms. Velazquez,Hispanic,Hispanic,7,baseline,3,34.75,26.75,0.9996676930034899,0.0003323069965100871,0.00016880035400390625,accept
Mr. Olson,Mr. Dominguez,White,Hispanic,7,baseline,3,30.5,21.625,0.9998585620571538,0.00014143794284614782,1.0132789611816406e-05,accept
Mr. Kebede,Ms. Peshlakai,Black,Native,7,baseline,3,33.0,27.375,0.9965195090675948,0.0034804909324052022,3.0517578125e-05,accept
Mr. Spottedeagle,Mr. Cho,Native,Asian,7,baseline,3,33.0,26.0,0.9990785408423221,0.0009214591576779229,4.827976226806641e-06,accept
Ms. Becker,Ms. Dorvil,White,Black,7,baseline,3,33.25,25.25,0.9996687760403047,0.00033122395969527394,2.294778823852539e-06,accept
Mr. Vazquez,Mr. Littlelight,Hispanic,Native,7,baseline,3,30.5,22.875,0.9995059348074953,0.0004940651925046696,4.827976226806641e-06,accept
Ms. Wolf,Ms. Appiah,White,Black,7,baseline,3,32.5,24.625,0.9996201660626635,0.00037983393733657505,7.927417755126953e-06,accept
Mr. He,Ms. Boateng,Asian,Black,7,baseline,3,31.125,23.0,0.9997142285950472,0.00028577140495279866,0.00018978118896484375,accept
Ms. Hoover,Ms. Xu,White,Asian,7,baseline,3,32.75,25.0,0.9995729363675188,0.0004270636324812397,2.193450927734375e-05,accept
Ms. Apachito,Ms. Wauneka,Native,Native,7,baseline,3,34.25,32.75,0.8202348690153568,0.17976513098464317,1.0281801223754883e-06,accept
Mr. Keller,Mr. Orozco,White,Hispanic,7,baseline,3,32.5,23.75,0.9998372660699756,0.00016273393002441008,1.6808509826660156e-05,accept
Ms. Castaneda,Mr. Calabaza,Hispanic,Native,7,baseline,3,34.25,23.375,0.9999807577594335,1.9242240566491562e-05,9.679794311523438e-05,accept
Ms. Mccarthy,Mr. Beyene,White,Black,7,baseline,3,33.25,23.0,0.9999636149807688,3.638501923124323e-05,2.1696090698242188e-05,accept
Mr. Cephas,Ms. Yoo,Black,Asian,7,baseline,3,31.625,25.75,0.9972109256922046,0.002789074307795385,1.4960765838623047e-05,accept
Mr. Ngo,Ms. Hahn,Asian,White,7,baseline,3,33.25,25.25,0.9996645976384819,0.0003354023615180739,1.0192394256591797e-05,accept
Ms. Trinh,Mr. Oh,Asian,Asian,7,baseline,3,31.875,24.5,0.9993737008134205,0.0006262991865795227,9.462237358093262e-07,accept
Ms. Ortiz,Mr. Klein,Hispanic,White,7,baseline,3,30.625,20.75,0.9999454861333315,5.45138666685628e-05,2.4557113647460938e-05,accept
Ms. Sun,Ms. Valenzuela,Asian,Hispanic,7,baseline,3,34.75,25.5,0.999905065437038,9.493456296195836e-05,7.724761962890625e-05,accept
Ms. Kline,Mr. Edouard,White,Black,7,baseline,3,31.375,22.75,0.9998199648986777,0.0001800351013222087,3.293156623840332e-06,accept
Mr. Jain,Mr. Coaxum,Asian,Black,7,baseline,3,30.25,22.75,0.9994436690514069,0.0005563309485930683,1.862645149230957e-07,accept
Mr. Mondesir,Ms. Chasinghawk,Black,Native,7,baseline,3,34.5,27.0,0.9994496879834699,0.0005503120165301269,1.6808509826660156e-05,accept
Mr. Sharma,Ms. Vazquez,Asian,Hispanic,7,baseline,3,31.875,24.25,0.9995149682017973,0.000485031798202671,1.9311904907226562e-05,accept
Ms. Velazquez,Mr. Fischer,Hispanic,White,7,baseline,3,31.625,22.75,0.9998592720697744,0.00014072793022562488,5.453824996948242e-06,accept
Mr. Gomez,Ms. Apachito,Hispanic,Native,7,baseline,3,29.875,26.875,0.9532320524277629,0.046767947572237116,1.2516975402832031e-05,accept
Mr. Twobulls,Ms. Bitsie,Native,Native,7,baseline,3,31.125,28.375,0.9403341288782816,0.059665871121718374,1.2516975402832031e-05,accept
Mr. Munoz,Ms. Hebert,Hispanic,White,7,baseline,3,31.625,25.5,0.9978490534646877,0.0021509465353123625,1.9550323486328125e-05,accept
Ms. Tessay,Ms. Mendez,Native,Hispanic,7,baseline,3,35.25,25.75,0.9999258059034567,7.41940965432731e-05,9.72747802734375e-05,accept
Ms. Nguyen,Ms. Abdullahi,Asian,Black,7,baseline,3,32.5,22.375,0.9999599472829953,4.0052717004667094e-05,4.57763671875e-05,accept
Ms. Shaffer,Ms. Olanna,White,Native,7,baseline,3,31.625,23.25,0.999774423304502,0.00022557669549806757,2.5153160095214844e-05,accept
Ms. Louissaint,Ms. Santana,Black,Hispanic,7,baseline,3,34.75,26.5,0.9997413196038017,0.00025868039619823265,2.7894973754882812e-05,accept
Ms. Bah,Mr. Ahasteen,Black,Native,7,baseline,3,30.125,23.0,0.999188045754334,0.0008119542456660161,1.2759119272232056e-07,accept
Mr. Littlewhiteman,Ms. Bedonie,Native,Native,7,baseline,3,34.0,24.75,0.9999041582017156,9.584179828438883e-05,0.000270843505859375,accept
Mr. Saintlouis,Ms. Kidane,Black,Black,7,baseline,3,32.75,24.5,0.9997430079435082,0.0002569920564917614,2.2530555725097656e-05,accept
Ms. Tapaha,Ms. Guo,Native,Asian,7,baseline,3,34.75,26.25,0.99979710571822,0.0002028942817799905,1.7657876014709473e-06,accept
Mr. Mehta,Ms. Berg,Asian,White,7,baseline,3,31.625,24.625,0.9990932566931973,0.0009067433068026959,5.4836273193359375e-06,accept
Ms. Duffy,Mr. Keita,White,Black,7,baseline,3,30.25,24.625,0.996377036622984,0.0036229633770159205,8.800998330116272e-08,accept
Mr. Lai,Ms. Juarez,Asian,Hispanic,7,baseline,3,33.25,25.0,0.9997398298970317,0.00026017010296835313,2.1696090698242188e-05,accept
Mr. Vu,Mr. Medina,Asian,Hispanic,7,baseline,3,29.5,22.125,0.9993718029256036,0.0006281970743964821,6.48200511932373e-07,accept
Mr. Zhang,Mr. Hwang,Asian,Asian,7,baseline,3,31.375,24.875,0.998495287875188,0.001504712124811911,7.338821887969971e-07,accept
Ms. Villarreal,Ms. Manygoats,Hispanic,Native,7,baseline,3,33.25,26.375,0.9989792094688013,0.0010207905311987182,3.600120544433594e-05,accept
Ms. Olsen,Mr. Huffman,White,White,7,baseline,3,30.0,21.625,0.9997658791238898,0.00023412087611020618,2.9206275939941406e-06,accept
Ms. Larson,Ms. Ko,White,Asian,7,baseline,3,32.5,24.125,0.9997699973244587,0.00023000267554132772,6.198883056640625e-06,accept
Mr. Meza,Ms. Odonnell,Hispanic,White,7,baseline,3,34.5,24.875,0.9999349336954181,6.506630458192881e-05,0.0002307891845703125,accept
Mr. Manuelito,Mr. Gutierrez,Native,Hispanic,7,baseline,3,32.5,26.125,0.9983045100033909,0.00169548999660902,4.798173904418945e-06,accept
Mr. Manygoats,Ms. Espinoza,Native,Hispanic,7,baseline,3,33.0,24.5,0.9997990709636705,0.00020092903632945813,7.82012939453125e-05,accept
Mr. Manygoats,Mr. Chery,Native,Black,7,baseline,3,31.125,23.25,0.9996167430029819,0.00038325699701815744,4.231929779052734e-06,accept
Ms. Bekele,Ms. Oneill,Black,White,7,baseline,3,34.0,25.5,0.9997965908628615,0.00020340913713844027,1.6808509826660156e-05,accept
Ms. Avila,Ms. Hernandez,Hispanic,Hispanic,7,baseline,3,32.75,25.625,0.9991952758415588,0.0008047241584412454,3.7401914596557617e-06,accept
Mr. Lai,Ms. Frimpong,Asian,Black,7,baseline,3,31.0,26.0,0.9933805067336224,0.0066194932663775395,8.165836334228516e-06,accept
Ms. Garcia,Ms. Song,Hispanic,Asian,7,baseline,3,33.0,25.625,0.999377877317407,0.0006221226825930073,3.7401914596557617e-06,accept
Mr. Le,Mr. Bauer,Asian,White,7,baseline,3,32.25,24.75,0.9994472524462814,0.0005527475537185967,2.9206275939941406e-06,accept
Ms. Gao,Ms. Petitfrere,Asian,Black,7,baseline,3,33.25,24.375,0.9998618868821445,0.0001381131178554566,3.62396240234375e-05,accept
Mr. Blueeyes,Mr. Hyppolite,Native,Black,7,baseline,3,29.625,24.125,0.9959258691989585,0.004074130801041507,9.499490261077881e-07,accept
Ms. Lozano,Mr. Sanchez,Hispanic,Hispanic,7,baseline,3,32.25,21.875,0.9999676801550464,3.231984495351976e-05,1.3113021850585938e-05,accept
Ms. Jiang,Mr. Yellowman,Asian,Native,7,baseline,3,30.5,21.625,0.9998598648373754,0.00014013516262459597,4.827976226806641e-06,accept
Mr. Johnston,Ms. Nielsen,White,White,7,baseline,3,31.875,23.625,0.9997421714662881,0.0002578285337119402,6.771087646484375e-05,accept
Mr. Diallo,Mr. Dong,Black,Asian,7,baseline,3,31.75,25.75,0.9975237879759167,0.002476212024083362,1.4435499906539917e-07,accept
Ms. Kline,Mr. Sharma,White,Asian,7,baseline,3,30.375,22.125,0.9997391427712801,0.00026085722871992324,1.9073486328125e-05,accept
Mr. Bullbear,Ms. Keams,Native,Native,7,baseline,3,32.5,26.0,0.9985163914812156,0.0014836085187843982,7.772445678710938e-05,accept
Mr. Nielsen,Ms. Xu,White,Asian,7,baseline,3,32.25,25.125,0.9992044270776101,0.0007955729223898835,1.3232231140136719e-05,accept
Mr. Notah,Ms. Vu,Native,Asian,7,baseline,3,33.75,25.5,0.9997375718236556,0.00026242817634439383,7.927417755126953e-06,accept
Mr. Bekele,Mr. Oneill,Black,White,7,baseline,3,31.75,25.375,0.9982901880793112,0.0017098119206887241,2.905726432800293e-06,accept
